"","Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","MP_Playing","Starts_Playing","Min_Playing","Mins_Per_90_Playing","GA","GA90","SoTA","Saves","Save_percent","W","D","L","CS","CS_percent","PKatt_Penalty","PKA_Penalty","PKsv_Penalty","PKm_Penalty","Save_percent_Penalty","Url"
"2290",2020,"Southampton","Premier League","Alex McCarthy","ENG","GK","29",1989,28,28,2520,28,35,1.25,110,77,69.1,13,5,10,7,25,2,1,1,0,50,"https://fbref.com/en/players/36c2ca73/Alex-McCarthy"
"2291",2020,"SPAL","Serie A","Etrit Berisha","ALB","GK","30",1989,26,26,2340,26,41,1.58,142,106,75.4,5,3,18,3,11.5,6,6,0,0,0,"https://fbref.com/en/players/ee833569/Etrit-Berisha"
"2292",2020,"SPAL","Serie A","Karlo Letica","CRO","GK","22",1997,10,10,900,10,29,2.9,66,38,56.1,0,1,9,0,0,1,0,1,0,100,"https://fbref.com/en/players/4a6914ff/Karlo-Letica"
"2293",2020,"SPAL","Serie A","Demba Thiam","SEN","GK","21",1998,2,2,180,2,4,2,14,11,78.6,0,1,1,0,0,1,1,0,0,0,"https://fbref.com/en/players/0f47717b/Demba-Thiam"
"2294",2020,"Strasbourg","Ligue 1","Matz Sels","BEL","GK","27",1992,27,27,2430,27,32,1.19,95,67,72.6,11,5,11,8,29.6,7,6,1,0,14.3,"https://fbref.com/en/players/834b5c4c/Matz-Sels"
"2295",2020,"Torino","Serie A","Antonio Rosati","ITA","GK","36",1983,1,1,90,1,1,1,5,4,80,0,1,0,0,0,0,0,0,0,NA,"https://fbref.com/en/players/28a15394/Antonio-Rosati"
"2296",2020,"Torino","Serie A","Salvatore Sirigu","ITA","GK","32",1987,36,36,3240,36,64,1.78,189,135,70.9,11,6,19,7,19.4,10,9,1,0,10,"https://fbref.com/en/players/10dc46f0/Salvatore-Sirigu"
"2297",2020,"Torino","Serie A","Samir Ujkani","KVX","GK","31",1988,1,1,90,1,3,3,5,3,60,0,0,1,0,0,1,1,0,0,0,"https://fbref.com/en/players/96640846/Samir-Ujkani"
"2298",2020,"Tottenham","Premier League","Paulo Gazzaniga","ARG","GK","27",1992,18,17,1613,17.9,26,1.45,79,56,70.9,5,5,7,2,11.8,4,3,1,0,25,"https://fbref.com/en/players/63d17038/Paulo-Gazzaniga"
"2299",2020,"Tottenham","Premier League","Hugo Lloris","FRA","GK","32",1986,21,21,1807,20.1,21,1.05,93,74,79.6,11,6,4,6,28.6,3,2,1,0,33.3,"https://fbref.com/en/players/8f62b6ee/Hugo-Lloris"
"2300",2020,"Toulouse","Ligue 1","Mauro Goicoechea","URU","GK","31",1988,2,2,180,2,5,2.5,13,8,61.5,0,0,2,0,0,0,0,0,0,NA,"https://fbref.com/en/players/132bb875/Mauro-Goicoechea"
"2301",2020,"Toulouse","Ligue 1","Lovre Kalinić","CRO","GK","29",1990,4,4,306,3.4,4,1.18,15,11,73.3,0,1,3,1,25,0,0,0,0,NA,"https://fbref.com/en/players/3a74f92b/Lovre-Kalinic"
"2302",2020,"Toulouse","Ligue 1","Baptiste Reynet","FRA","GK","28",1990,23,22,2034,22.6,49,2.17,112,67,58.9,3,3,16,2,9.1,5,3,2,0,40,"https://fbref.com/en/players/bcf1b2e9/Baptiste-Reynet"
"2303",2020,"Udinese","Serie A","Juan Musso","ARG","GK","25",1994,38,38,3420,38,51,1.34,186,139,76.9,12,9,17,14,36.8,10,8,2,0,20,"https://fbref.com/en/players/a111cf41/Juan-Musso"
"2304",2020,"Union Berlin","Bundesliga","Rafał Gikiewicz","POL","GK","31",1987,33,33,2970,33,54,1.64,160,109,68.1,12,5,16,8,24.2,4,3,1,0,25,"https://fbref.com/en/players/17376543/Rafal-Gikiewicz"
"2305",2020,"Union Berlin","Bundesliga","Moritz Nicolas","GER","GK","21",1997,1,1,90,1,4,4,8,4,50,0,0,1,0,0,0,0,0,0,NA,"https://fbref.com/en/players/226ddf9d/Moritz-Nicolas"
"2306",2020,"Valencia","La Liga","Jasper Cillessen","NED","GK","30",1989,24,24,2096,23.3,30,1.29,102,78,76.5,10,7,7,5,20.8,8,6,2,0,25,"https://fbref.com/en/players/04ac8285/Jasper-Cillessen"
"2307",2020,"Valencia","La Liga","Jaume Doménech","ESP","GK","28",1990,15,14,1324,14.7,23,1.56,80,58,72.5,4,4,6,3,21.4,1,1,0,0,0,"https://fbref.com/en/players/c9cb972b/Jaume-Domenech"
"2308",2020,"Valladolid","La Liga","Churripi","ESP","GK","25",1994,3,3,244,2.7,3,1.11,13,10,76.9,1,0,2,1,33.3,0,0,0,0,NA,"https://fbref.com/en/players/81a606fc/Churripi"
"2309",2020,"Valladolid","La Liga","Jordi Masip","ESP","GK","30",1989,35,35,3150,35,39,1.11,121,88,72.7,8,15,12,11,31.4,7,6,1,0,14.3,"https://fbref.com/en/players/8fae77ea/Jordi-Masip"
"2310",2020,"Valladolid","La Liga","Samu Pérez","ESP","GK","22",1997,1,0,26,0.3,1,3.46,0,0,NA,0,0,0,0,NA,1,1,0,0,0,"https://fbref.com/en/players/aae17c81/Samu-Perez"
"2311",2020,"Villarreal","La Liga","Sergio Asenjo","ESP","GK","30",1989,34,34,3060,34,41,1.21,142,107,74.6,17,4,13,11,32.4,6,5,1,0,16.7,"https://fbref.com/en/players/9f0ea33f/Sergio-Asenjo"
"2312",2020,"Villarreal","La Liga","Andrés Fernández","ESP","GK","32",1986,4,4,360,4,8,2,17,13,70.6,1,2,1,1,25,3,3,0,0,0,"https://fbref.com/en/players/307fcd26/Andres-Fernandez"
"2313",2020,"Watford","Premier League","Ben Foster","ENG","GK","36",1983,38,38,3420,38,64,1.68,166,109,66.3,8,10,20,9,23.7,9,8,1,0,11.1,"https://fbref.com/en/players/d0b3ceb9/Ben-Foster"
"2314",2020,"Werder Bremen","Bundesliga","Stefanos Kapino","GRE","GK","25",1994,1,1,90,1,2,2,5,3,60,0,1,0,0,0,0,0,0,0,NA,"https://fbref.com/en/players/62ba5881/Stefanos-Kapino"
"2315",2020,"Werder Bremen","Bundesliga","Jiří Pavlenka","CZE","GK","27",1992,33,33,2970,33,67,2.03,170,106,61.2,8,6,19,4,12.1,1,1,0,0,0,"https://fbref.com/en/players/0a1cb833/Jiri-Pavlenka"
"2316",2020,"West Ham","Premier League","Łukasz Fabiański","POL","GK","34",1985,25,25,2117,23.5,34,1.45,98,69,68.4,8,7,10,5,20,4,3,1,0,25,"https://fbref.com/en/players/9328b835/Lukasz-Fabianski"
"2317",2020,"West Ham","Premier League","David Martin","ENG","GK","33",1986,5,4,436,4.8,6,1.24,20,14,70,2,0,2,2,50,0,0,0,0,NA,"https://fbref.com/en/players/07666c20/David-Martin"
"2318",2020,"West Ham","Premier League","Darren Randolph","IRL","GK","32",1987,2,2,180,2,5,2.5,9,5,55.6,0,1,1,0,0,1,1,0,0,0,"https://fbref.com/en/players/6385ebfb/Darren-Randolph"
"2319",2020,"West Ham","Premier League","Roberto","ESP","GK","33",1986,8,7,687,7.6,17,2.23,51,36,68.6,0,1,6,0,0,1,1,0,0,0,"https://fbref.com/en/players/ba3ca78f/Roberto"
"2320",2020,"Wolfsburg","Bundesliga","Koen Casteels","BEL","GK","27",1992,26,26,2340,26,38,1.46,104,69,67.3,11,6,9,5,19.2,4,4,0,0,0,"https://fbref.com/en/players/db401046/Koen-Casteels"
"2321",2020,"Wolfsburg","Bundesliga","Pavao Pervan","AUT","GK","31",1987,8,8,720,8,8,1,36,29,80.6,2,4,2,3,37.5,1,1,0,0,0,"https://fbref.com/en/players/c89e8aae/Pavao-Pervan"
"2322",2020,"Wolves","Premier League","Rui Patrício","POR","GK","31",1988,38,38,3420,38,40,1.05,120,80,67.5,15,14,9,13,34.2,3,1,2,0,66.7,"https://fbref.com/en/players/79b0d6a0/Rui-Patricio"
"2323",2021,"Alavés","La Liga","Fernando Pacheco","ESP","GK","28",1992,38,37,3349,37.2,57,1.53,142,86,62,9,11,17,9,24.3,3,3,0,0,0,"https://fbref.com/en/players/97852360/Fernando-Pacheco"
"2324",2021,"Alavés","La Liga","Antonio Sivera","ESP","GK","23",1996,1,1,71,0.8,0,0,1,1,100,0,0,1,0,0,0,0,0,0,NA,"https://fbref.com/en/players/9970da54/Antonio-Sivera"
"2325",2021,"Angers","Ligue 1","Paul Bernardoni","FRA","GK","23",1997,38,38,3420,38,58,1.53,134,82,61.9,12,8,18,9,23.7,8,7,1,0,12.5,"https://fbref.com/en/players/28dabd43/Paul-Bernardoni"
"2326",2021,"Arminia","Bundesliga","Stefan Ortega","GER","GK","27",1992,34,34,3060,34,52,1.53,166,119,71.7,9,8,17,11,32.4,6,5,1,0,16.7,"https://fbref.com/en/players/c1242d4e/Stefan-Ortega"
"2327",2021,"Arsenal","Premier League","Rúnar Alex Rúnarsson","ISL","GK","25",1995,1,0,16,0.2,0,0,2,2,100,0,0,0,0,NA,0,0,0,0,NA,"https://fbref.com/en/players/8fa8f8d2/Runar-Alex-Runarsson"
"2328",2021,"Arsenal","Premier League","Bernd Leno","GER","GK","28",1992,35,35,3131,34.8,37,1.06,117,84,69.2,17,6,12,11,31.4,2,1,1,0,50,"https://fbref.com/en/players/2628fd2b/Bernd-Leno"
"2329",2021,"Arsenal","Premier League","Mathew Ryan","AUS","GK","28",1992,3,3,270,3,2,0.67,9,8,88.9,1,1,1,1,33.3,1,1,0,0,0,"https://fbref.com/en/players/4535e4bb/Mathew-Ryan"
"2330",2021,"Aston Villa","Premier League","Emiliano Martínez","ARG","GK","27",1992,38,38,3420,38,46,1.21,177,135,76.8,16,7,15,15,39.5,6,5,1,0,16.7,"https://fbref.com/en/players/7956236f/Emiliano-Martinez"
"2331",2021,"Atalanta","Serie A","Pierluigi Gollini","ITA","GK","25",1995,25,25,2156,24,26,1.09,61,38,63.9,14,8,3,9,36,6,4,2,0,33.3,"https://fbref.com/en/players/f0f7f62f/Pierluigi-Gollini"
"2332",2021,"Atalanta","Serie A","Marco Sportiello","ITA","GK","28",1992,15,13,1261,14,21,1.5,48,28,58.3,9,1,3,2,15.4,2,1,1,0,50,"https://fbref.com/en/players/ac4003af/Marco-Sportiello"
"2333",2021,"Athletic Club","La Liga","Jokin Ezkieta","ESP","GK","23",1996,1,1,90,1,2,2,3,1,33.3,0,0,1,0,0,0,0,0,0,NA,"https://fbref.com/en/players/0f7dbaf6/Jokin-Ezkieta"
"2334",2021,"Athletic Club","La Liga","Unai Simón","ESP","GK","23",1997,37,37,3330,37,40,1.08,104,70,66.3,11,13,13,9,24.3,6,5,1,0,16.7,"https://fbref.com/en/players/5dcf3e90/Unai-Simon"
"2335",2021,"Atlético Madrid","La Liga","Jan Oblak","SVN","GK","27",1993,38,38,3420,38,25,0.66,120,97,80,26,8,4,18,47.4,4,1,2,1,66.7,"https://fbref.com/en/players/ee8508c0/Jan-Oblak"
"2336",2021,"Augsburg","Bundesliga","Rafał Gikiewicz","POL","GK","32",1987,34,34,3060,34,55,1.62,172,124,71.5,10,6,18,7,20.6,10,6,2,2,25,"https://fbref.com/en/players/17376543/Rafal-Gikiewicz"
"2337",2021,"Barcelona","La Liga","Neto","BRA","GK","31",1989,7,7,630,7,6,0.86,21,16,81,3,2,2,3,42.9,2,2,0,0,0,"https://fbref.com/en/players/a9dc785c/Neto"
"2338",2021,"Barcelona","La Liga","Marc-André ter Stegen","GER","GK","28",1992,31,31,2790,31,32,1.03,102,75,71.6,21,5,5,11,35.5,3,3,0,0,0,"https://fbref.com/en/players/6f51e382/Marc-Andre-ter-Stegen"
"2339",2021,"Bayern Munich","Bundesliga","Manuel Neuer","GER","GK","34",1986,33,33,2970,33,42,1.27,126,83,67.5,24,5,4,9,27.3,3,1,1,1,50,"https://fbref.com/en/players/8778c910/Manuel-Neuer"
"2340",2021,"Bayern Munich","Bundesliga","Alexander Nübel","GER","GK","23",1996,1,1,90,1,2,2,4,2,50,0,1,0,0,0,0,0,0,0,NA,"https://fbref.com/en/players/afb0c500/Alexander-Nubel"
"2341",2021,"Benevento","Serie A","Niccolò Manfredini","ITA","GK","32",1988,1,1,90,1,1,1,5,4,80,0,1,0,0,0,0,0,0,0,NA,"https://fbref.com/en/players/e4b39692/Niccolo-Manfredini"
"2342",2021,"Benevento","Serie A","Lorenzo Montipò","ITA","GK","24",1996,37,37,3330,37,74,2,170,104,58.8,7,11,19,7,18.9,5,4,1,0,20,"https://fbref.com/en/players/c1d95617/Lorenzo-Montipo"
"2343",2021,"Betis","La Liga","Claudio Bravo","CHI","GK","37",1983,20,20,1800,20,25,1.25,69,48,69.6,8,8,4,7,35,5,4,1,0,20,"https://fbref.com/en/players/10072610/Claudio-Bravo"
"2344",2021,"Betis","La Liga","Joel Robles","ESP","GK","30",1990,18,18,1620,18,25,1.39,56,37,62.5,9,2,7,6,33.3,5,4,1,0,20,"https://fbref.com/en/players/cda0b317/Joel-Robles"
"2345",2021,"Bologna","Serie A","Angelo da Costa Júnior","BRA","GK","36",1983,6,6,540,6,9,1.5,26,17,69.2,0,5,1,1,16.7,1,1,0,0,0,"https://fbref.com/en/players/18736214/Angelo-da-Costa-Junior"
"2346",2021,"Bologna","Serie A","Federico Ravaglia","ITA","GK","20",1999,4,4,360,4,10,2.5,18,9,50,0,1,3,0,0,1,1,0,0,0,"https://fbref.com/en/players/6662d731/Federico-Ravaglia"
"2347",2021,"Bologna","Serie A","Łukasz Skorupski","POL","GK","29",1991,28,28,2520,28,46,1.64,143,102,71.3,10,5,13,4,14.3,7,5,2,0,28.6,"https://fbref.com/en/players/ab4449d6/Lukasz-Skorupski"
"2348",2021,"Bordeaux","Ligue 1","Benoît Costil","FRA","GK","33",1987,38,38,3420,38,57,1.5,148,98,66.2,13,6,19,14,36.8,8,7,1,0,12.5,"https://fbref.com/en/players/2434f24a/Benoit-Costil"
"2349",2021,"Brest","Ligue 1","Sébastien Cibois","FRA","GK","22",1998,3,3,270,3,4,1.33,10,7,70,1,1,1,1,33.3,1,1,0,0,0,"https://fbref.com/en/players/2b9b37b2/Sebastien-Cibois"
"2350",2021,"Brest","Ligue 1","Gautier Larsonneur","FRA","GK","23",1997,35,35,3150,35,62,1.77,159,104,66,10,7,18,6,17.1,10,8,1,1,11.1,"https://fbref.com/en/players/b49729cb/Gautier-Larsonneur"
"2351",2021,"Brighton","Premier League","Mathew Ryan","AUS","GK","28",1992,11,11,990,11,19,1.73,30,16,50,2,4,5,2,18.2,4,4,0,0,0,"https://fbref.com/en/players/4535e4bb/Mathew-Ryan"
"2352",2021,"Brighton","Premier League","Robert Sánchez","ESP","GK","22",1997,27,27,2430,27,27,1,87,63,71.3,7,10,10,10,37,3,2,0,1,0,"https://fbref.com/en/players/6a713852/Robert-Sanchez"
"2353",2021,"Burnley","Premier League","Will Norris","ENG","GK","26",1993,2,2,180,2,4,2,6,2,33.3,0,0,2,0,0,0,0,0,0,NA,"https://fbref.com/en/players/c73ada83/Will-Norris"
"2354",2021,"Burnley","Premier League","Bailey Peacock-Farrell","NIR","GK","23",1996,4,4,360,4,14,3.5,25,11,44,0,0,4,0,0,0,0,0,0,NA,"https://fbref.com/en/players/4879f8cb/Bailey-Peacock-Farrell"
"2355",2021,"Burnley","Premier League","Nick Pope","ENG","GK","28",1992,32,32,2880,32,37,1.16,148,114,77,10,9,13,11,34.4,3,3,0,0,0,"https://fbref.com/en/players/4b40d9ca/Nick-Pope"
"2356",2021,"Cádiz","La Liga","Alberto Cifuentes","ESP","GK","41",1979,2,2,180,2,3,1.5,6,3,50,1,0,1,1,50,0,0,0,0,NA,"https://fbref.com/en/players/94084f83/Alberto-Cifuentes"
"2357",2021,"Cádiz","La Liga","David Gil","ESP","GK","26",1994,4,4,360,4,10,2.5,15,6,40,0,1,3,0,0,1,1,0,0,0,"https://fbref.com/en/players/fea23125/David-Gil"
"2358",2021,"Cádiz","La Liga","Jeremías Ledesma","ARG","GK","27",1993,32,32,2880,32,45,1.41,118,79,68.6,10,10,12,9,28.1,9,8,1,0,11.1,"https://fbref.com/en/players/6c4776b1/Jeremias-Ledesma"
"2359",2021,"Cagliari","Serie A","Alessio Cragno","ITA","GK","26",1994,34,34,3060,34,53,1.56,177,125,72.9,6,10,18,6,17.6,5,5,0,0,0,"https://fbref.com/en/players/f554e29b/Alessio-Cragno"
"2360",2021,"Cagliari","Serie A","Guglielmo Vicario","ITA","GK","23",1996,4,4,360,4,6,1.5,21,15,71.4,3,0,1,1,25,0,0,0,0,NA,"https://fbref.com/en/players/77d6fd4d/Guglielmo-Vicario"
"2361",2021,"Celta Vigo","La Liga","Rubén Blanco","ESP","GK","25",1995,19,19,1637,18.2,27,1.48,60,34,56.7,7,6,6,4,21.1,1,1,0,0,0,"https://fbref.com/en/players/967f34d3/Ruben-Blanco"
"2362",2021,"Celta Vigo","La Liga","Iván Villar","ESP","GK","23",1997,21,19,1781,19.8,30,1.52,72,47,66.7,7,5,7,5,26.3,7,6,1,0,14.3,"https://fbref.com/en/players/cde52ef5/Ivan-Villar"
"2363",2021,"Chelsea","Premier League","Kepa Arrizabalaga","ESP","GK","25",1994,7,6,585,6.5,8,1.23,22,15,68.2,2,2,2,2,33.3,1,1,0,0,0,"https://fbref.com/en/players/28d596a0/Kepa-Arrizabalaga"
"2364",2021,"Chelsea","Premier League","Willy Caballero","ARG","GK","38",1981,1,1,90,1,3,3,3,0,0,0,1,0,0,0,0,0,0,0,NA,"https://fbref.com/en/players/a179d516/Willy-Caballero"
"2365",2021,"Chelsea","Premier League","Edouard Mendy","SEN","GK","28",1992,31,31,2745,30.5,25,0.82,78,55,70.5,17,7,7,16,51.6,3,2,1,0,33.3,"https://fbref.com/en/players/33887998/Edouard-Mendy"
"2366",2021,"Crotone","Serie A","Alex Cordaz","ITA","GK","37",1983,36,36,3240,36,91,2.53,203,115,57.6,6,3,27,2,5.6,5,5,0,0,0,"https://fbref.com/en/players/e66ebabb/Alex-Cordaz"
"2367",2021,"Crotone","Serie A","Gian Crespi","ITA","GK","19",2001,1,1,90,1,0,0,1,1,100,0,1,0,1,100,0,0,0,0,NA,"https://fbref.com/en/players/4dea2f2c/Gian-Crespi"
"2368",2021,"Crotone","Serie A","Marco Festa","ITA","GK","28",1992,1,1,90,1,1,1,8,7,87.5,0,1,0,0,0,0,0,0,0,NA,"https://fbref.com/en/players/c195ae4a/Marco-Festa"
"2369",2021,"Crystal Palace","Premier League","Jack Butland","ENG","GK","27",1993,1,1,90,1,2,2,5,3,60,1,0,0,0,0,0,0,0,0,NA,"https://fbref.com/en/players/cc70a1d5/Jack-Butland"
"2370",2021,"Crystal Palace","Premier League","Vicente Guaita","ESP","GK","33",1987,37,37,3330,37,64,1.73,168,105,63.7,11,8,18,8,21.6,4,3,1,0,25,"https://fbref.com/en/players/ab13a5aa/Vicente-Guaita"
"2371",2021,"Dijon","Ligue 1","Saturnin Allagbé","BEN","GK","26",1993,12,12,1080,12,30,2.5,64,35,54.7,2,2,8,3,25,3,1,1,1,50,"https://fbref.com/en/players/b052b8bf/Saturnin-Allagbe"
"2372",2021,"Dijon","Ligue 1","Alfred Gomis","SEN","GK","26",1993,5,5,450,5,10,2,24,18,70.8,0,1,4,0,0,3,3,0,0,0,"https://fbref.com/en/players/cecbce23/Alfred-Gomis"
"2373",2021,"Dijon","Ligue 1","Anthony Racioppi","SUI","GK","21",1998,21,21,1890,21,33,1.57,93,62,67.7,2,6,13,3,14.3,4,3,1,0,25,"https://fbref.com/en/players/abc06eb3/Anthony-Racioppi"
"2374",2021,"Dortmund","Bundesliga","Roman Bürki","SUI","GK","29",1990,19,18,1665,18.5,30,1.62,89,63,70.8,9,2,7,4,22.2,4,4,0,0,0,"https://fbref.com/en/players/9d12e142/Roman-Burki"
"2375",2021,"Dortmund","Bundesliga","Marwin Hitz","SUI","GK","32",1987,16,16,1395,15.5,16,1.03,42,27,66.7,11,2,3,7,43.8,2,2,0,0,0,"https://fbref.com/en/players/2e7ff968/Marwin-Hitz"
"2376",2021,"Eibar","La Liga","Marko Dmitrović","SRB","GK","28",1992,35,35,3120,34.7,49,1.41,128,80,64.1,6,11,18,9,25.7,5,3,1,1,25,"https://fbref.com/en/players/ac295d9e/Marko-Dmitrovic"
"2377",2021,"Eibar","La Liga","Yoel","ESP","GK","31",1988,4,3,300,3.3,3,0.9,5,2,40,0,1,2,0,0,0,0,0,0,NA,"https://fbref.com/en/players/61bb7498/Yoel"
"2378",2021,"Eint Frankfurt","Bundesliga","Elias Bördner","GER","GK","18",2002,1,1,90,1,1,1,6,5,83.3,1,0,0,0,0,0,0,0,0,NA,"https://fbref.com/en/players/8758ddf4/Elias-Bordner"
"2379",2021,"Eint Frankfurt","Bundesliga","Kevin Trapp","GER","GK","30",1990,33,33,2970,33,52,1.58,143,97,66.4,15,12,6,4,12.1,6,4,1,1,20,"https://fbref.com/en/players/ce17b5eb/Kevin-Trapp"
"2380",2021,"Elche","La Liga","Édgar Badía","ESP","GK","28",1992,30,30,2700,30,46,1.53,135,93,69.6,5,11,14,5,16.7,9,5,3,1,37.5,"https://fbref.com/en/players/e4346678/Edgar-Badia"
"2381",2021,"Elche","La Liga","Paulo Gazzaniga","ARG","GK","28",1992,8,8,720,8,9,1.13,21,14,61.9,3,1,4,2,25,1,1,0,0,0,"https://fbref.com/en/players/63d17038/Paulo-Gazzaniga"
"2382",2021,"Everton","Premier League","Robin Olsen","SWE","GK","30",1990,7,7,630,7,9,1.29,27,18,70.4,2,3,2,2,28.6,1,1,0,0,0,"https://fbref.com/en/players/e7ee38c3/Robin-Olsen"
"2383",2021,"Everton","Premier League","Jordan Pickford","ENG","GK","26",1994,31,31,2742,30.5,39,1.28,128,90,71.1,15,5,11,10,32.3,3,2,0,1,0,"https://fbref.com/en/players/4806ec67/Jordan-Pickford"
"2384",2021,"Everton","Premier League","João Virgínia","POR","GK","20",1999,1,0,48,0.5,0,0,3,3,100,0,0,0,0,NA,0,0,0,0,NA,"https://fbref.com/en/players/728e9b2e/Joao-Virginia"
"2385",2021,"Fiorentina","Serie A","Bartłomiej Drągowski","POL","GK","22",1997,36,36,3148,35,55,1.57,128,82,63.3,9,12,15,8,22.2,10,8,2,0,20,"https://fbref.com/en/players/085e71a7/Bartlomiej-Dragowski"
"2386",2021,"Fiorentina","Serie A","Pietro Terracciano","ITA","GK","30",1990,4,2,272,3,4,1.32,10,7,60,0,1,1,2,100,1,0,1,0,100,"https://fbref.com/en/players/e1b0a70d/Pietro-Terracciano"
"2387",2021,"Freiburg","Bundesliga","Mark Flekken","NED","GK","27",1993,3,3,270,3,6,2,16,12,75,1,1,1,0,0,3,2,0,1,0,"https://fbref.com/en/players/a92ab7be/Mark-Flekken"
"2388",2021,"Freiburg","Bundesliga","Florian Müller","GER","GK","22",1997,31,31,2790,31,46,1.48,152,110,71.1,11,8,12,6,19.4,3,2,1,0,33.3,"https://fbref.com/en/players/cbac6ec9/Florian-Muller"
"2389",2021,"Fulham","Premier League","Alphonse Areola","FRA","GK","27",1993,36,36,3240,36,48,1.33,156,114,73.1,5,13,18,9,25,6,6,0,0,0,"https://fbref.com/en/players/2f965a72/Alphonse-Areola"
"2390",2021,"Fulham","Premier League","Marek Rodák","SVK","GK","23",1996,2,2,180,2,5,2.5,8,4,50,0,0,2,0,0,1,1,0,0,0,"https://fbref.com/en/players/17acc2ed/Marek-Rodak"
"2391",2021,"Genoa","Serie A","Federico Marchetti","ITA","GK","37",1983,4,4,334,3.7,11,2.96,19,8,42.1,0,1,3,0,0,0,0,0,0,NA,"https://fbref.com/en/players/f794b426/Federico-Marchetti"
"2392",2021,"Genoa","Serie A","Alberto Paleari","ITA","GK","27",1992,3,2,206,2.3,3,1.31,12,8,75,1,0,1,1,50,0,0,0,0,NA,"https://fbref.com/en/players/94a3606c/Alberto-Paleari"
"2393",2021,"Genoa","Serie A","Mattia Perin","ITA","GK","27",1992,32,32,2879,32,44,1.38,151,113,75.5,9,11,12,8,25,7,7,0,0,0,"https://fbref.com/en/players/4c62d0c8/Mattia-Perin"
"2394",2021,"Getafe","La Liga","David Soria","ESP","GK","27",1993,28,28,2520,28,31,1.11,75,52,66.7,6,8,14,10,35.7,7,6,1,0,14.3,"https://fbref.com/en/players/8f8c6934/David-Soria"
"2395",2021,"Getafe","La Liga","Rubén Yáñez","ESP","GK","26",1993,10,10,900,10,12,1.2,30,19,63.3,3,3,4,4,40,1,1,0,0,0,"https://fbref.com/en/players/039ae103/Ruben-Yanez"
"2396",2021,"Granada","La Liga","Ángel","ESP","GK","18",2002,1,1,90,1,2,2,7,6,85.7,0,0,1,0,0,2,1,1,0,50,"https://fbref.com/en/players/b1e5bbec/Angel"
"2397",2021,"Granada","La Liga","Aarón Escandell","ESP","GK","24",1995,5,5,450,5,8,1.6,24,16,66.7,1,1,3,1,20,0,0,0,0,NA,"https://fbref.com/en/players/67669ce7/Aaron-Escandell"
"2398",2021,"Granada","La Liga","Rui Silva","POR","GK","26",1994,32,32,2880,32,55,1.72,129,78,61.2,12,6,14,8,25,10,5,4,1,44.4,"https://fbref.com/en/players/ea83bfa6/Rui-Silva"
"2399",2021,"Hellas Verona","Serie A","Alessandro Berardi","ITA","GK","29",1991,1,0,28,0.3,0,0,1,1,100,0,0,0,0,NA,0,0,0,0,NA,"https://fbref.com/en/players/ec1f737d/Alessandro-Berardi"
"2400",2021,"Hellas Verona","Serie A","Ivor Pandur","CRO","GK","20",2000,4,4,332,3.7,6,1.63,13,7,53.8,0,3,1,0,0,0,0,0,0,NA,"https://fbref.com/en/players/457cb02f/Ivor-Pandur"
"2401",2021,"Hellas Verona","Serie A","Marco Silvestri","ITA","GK","29",1991,34,34,3060,34,42,1.24,125,89,71.2,11,9,14,7,20.6,7,6,0,1,0,"https://fbref.com/en/players/0d422df7/Marco-Silvestri"
"2402",2021,"Hertha BSC","Bundesliga","Rune Jarstein","NOR","GK","35",1984,8,8,720,8,13,1.62,31,20,61.3,2,1,5,1,12.5,2,1,1,0,50,"https://fbref.com/en/players/27d2618c/Rune-Jarstein"
"2403",2021,"Hertha BSC","Bundesliga","Alexander Schwolow","GER","GK","28",1992,26,26,2340,26,39,1.5,103,70,68,6,10,10,8,30.8,6,6,0,0,0,"https://fbref.com/en/players/0d55d942/Alexander-Schwolow"
"2404",2021,"Hoffenheim","Bundesliga","Oliver Baumann","GER","GK","30",1990,31,31,2790,31,51,1.65,126,81,64.3,10,8,13,6,19.4,9,6,2,1,25,"https://fbref.com/en/players/47064058/Oliver-Baumann"
"2405",2021,"Hoffenheim","Bundesliga","Philipp Pentke","GER","GK","35",1985,3,3,270,3,3,1,13,10,76.9,1,2,0,0,0,0,0,0,0,NA,"https://fbref.com/en/players/c41f7379/Philipp-Pentke"
"2406",2021,"Huesca","La Liga","Álvaro Fernández","ESP","GK","22",1998,22,22,1980,22,32,1.45,92,62,67.4,5,5,12,5,22.7,2,2,0,0,0,"https://fbref.com/en/players/f127d782/Alvaro-Fernandez"
"2407",2021,"Huesca","La Liga","Andrés Fernández","ESP","GK","33",1986,16,16,1440,16,21,1.31,50,32,64,2,8,6,4,25,3,3,0,0,0,"https://fbref.com/en/players/307fcd26/Andres-Fernandez"
"2408",2021,"Inter","Serie A","Samir Handanović","SVN","GK","36",1984,37,37,3240,36,33,0.92,105,76,72.4,27,7,3,14,37.8,6,4,2,0,33.3,"https://fbref.com/en/players/74419746/Samir-Handanovic"
"2409",2021,"Inter","Serie A","Daniele Padelli","ITA","GK","34",1985,1,0,45,0.5,1,2,1,1,100,0,0,0,0,NA,1,1,0,0,0,"https://fbref.com/en/players/cf1c23d8/Daniele-Padelli"
"2410",2021,"Inter","Serie A","Ionuț Radu","ROU","GK","23",1997,2,1,135,1.5,1,0.67,6,5,83.3,1,0,0,0,0,0,0,0,0,NA,"https://fbref.com/en/players/67f649be/Ionut-Radu"
