"","Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","Att","Live_Pass","Dead_Pass","FK_Pass","TB_Pass","Press_Pass","Sw_Pass","Crs_Pass","CK_Pass","In_Corner","Out_Corner","Str_Corner","Ground_Height","Low_Height","High_Height","Left_Body","Right_Body","Head_Body","TI_Body","Other_Body","Cmp_Outcomes","Off_Outcomes","Out_Outcomes","Int_Outcomes","Blocks_Outcomes","Url","TI_Pass"
"11905",2022,"Genoa","Serie A","Stefano Sturaro","ITA","MF","28",1993,19.6,594,574,20,6,1,161,11,24,6,1,5,0,343,95,156,94,398,45,8,10,379,5,13,37,39,"https://fbref.com/en/players/2334478a/Stefano-Sturaro",NA
"11906",2022,"Genoa","Serie A","Abdoulaye Touré","FRA","MF","27",1994,4.8,173,171,2,1,0,22,2,1,0,0,0,0,124,23,26,43,112,15,1,1,137,0,6,10,3,"https://fbref.com/en/players/ef7cd87a/Abdoulaye-Toure",NA
"11907",2022,"Genoa","Serie A","Zinho Vanheusden","BEL","DF","22",1999,11,415,393,22,19,0,49,9,5,0,0,0,0,293,28,94,37,338,22,3,1,332,2,4,6,9,"https://fbref.com/en/players/afbf187b/Zinho-Vanheusden",NA
"11908",2022,"Genoa","Serie A","Johan Vásquez","MEX","DF","22",1998,25.3,1163,1012,151,47,0,121,13,12,0,0,0,0,635,154,374,791,143,81,99,5,837,5,29,39,38,"https://fbref.com/en/players/5eaed77a/Johan-Vasquez",NA
"11909",2022,"Genoa","Serie A","Kelvin Yeboah","ITA","FW","21",2000,9.4,186,180,6,0,0,68,2,13,0,0,0,0,109,37,40,26,111,13,2,8,121,0,6,8,13,"https://fbref.com/en/players/ea0893d6/Kelvin-Yeboah",NA
"11910",2022,"Getafe","La Liga","Carles Aleñá","ESP","MF","23",1998,25.8,860,821,39,24,5,202,36,22,11,5,4,1,632,89,139,734,79,32,2,1,689,2,15,31,23,"https://fbref.com/en/players/6c811eb7/Carles-Alena",NA
"11911",2022,"Getafe","La Liga","Emmanuel Amankwaa Akurugu","GHA","DF","19",2001,0.9,40,32,8,0,0,6,1,1,0,0,0,0,21,11,8,24,2,3,8,1,27,0,1,1,2,"https://fbref.com/en/players/69c5633e/Emmanuel-Amankwaa-Akurugu",NA
"11912",2022,"Getafe","La Liga","Mauro Arambarri","URU","MF","25",1995,29.6,1262,1109,153,85,0,192,99,25,65,25,33,4,742,142,378,103,1055,71,3,3,947,4,23,35,39,"https://fbref.com/en/players/58afe001/Mauro-Arambarri",NA
"11913",2022,"Getafe","La Liga","Erick Cabaco","URU","DF","26",1995,4.5,162,154,8,5,0,16,9,0,0,0,0,0,89,15,58,15,127,12,3,1,114,0,7,8,3,"https://fbref.com/en/players/e7ab4179/Erick-Cabaco",NA
"11914",2022,"Getafe","La Liga","Chema","ESP","MF","29",1992,0.5,15,13,2,2,0,7,1,0,0,0,0,0,6,2,7,8,5,1,0,0,9,0,1,0,0,"https://fbref.com/en/players/7f203b54/Chema",NA
"11915",2022,"Getafe","La Liga","Diego Conde","ESP","GK","22",1998,0.1,6,3,3,1,0,1,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/4eae5bc4/Diego-Conde",NA
"11916",2022,"Getafe","La Liga","Marc Cucurella","ESP","FW,DF","23",1998,0.3,21,18,3,1,0,2,0,1,2,1,1,0,15,0,6,16,5,0,0,0,15,0,1,0,1,"https://fbref.com/en/players/1daec722/Marc-Cucurella",NA
"11917",2022,"Getafe","La Liga","Jorge Cuenca","ESP","DF","21",1999,29.8,1070,1012,58,38,0,148,43,3,0,0,0,0,602,102,366,731,151,109,20,2,747,8,29,18,18,"https://fbref.com/en/players/0abc51f2/Jorge-Cuenca",NA
"11918",2022,"Getafe","La Liga","Djené","TOG","DF","29",1991,34.6,1331,1294,37,33,0,176,29,11,0,0,0,0,853,131,347,246,928,108,4,2,1035,1,22,25,35,"https://fbref.com/en/players/a4971d84/Djene",NA
"11919",2022,"Getafe","La Liga","Hugo Duro","ESP","DF,MF","21",1999,0.1,4,4,0,0,0,0,0,0,0,0,0,0,2,2,0,1,3,0,0,0,3,0,0,0,1,"https://fbref.com/en/players/37e103f8/Hugo-Duro",NA
"11920",2022,"Getafe","La Liga","Iglesias","ESP","DF","23",1998,8,342,240,102,7,0,35,20,27,4,2,2,0,97,60,185,27,195,20,91,0,178,1,7,11,19,"https://fbref.com/en/players/974322dc/Iglesias",NA
"11921",2022,"Getafe","La Liga","Jakub Jankto","CZE","DF,MF","25",1996,6.5,236,201,35,2,0,38,6,19,1,0,1,0,122,48,66,154,34,11,32,2,158,3,6,6,11,"https://fbref.com/en/players/1ea5f91c/Jakub-Jankto",NA
"11922",2022,"Getafe","La Liga","José Juan Macías","MEX","FW,MF","21",1999,2.2,45,43,2,0,0,9,0,4,0,0,0,0,29,7,9,4,32,4,0,1,30,0,1,3,2,"https://fbref.com/en/players/1f1c8a15/Jose-Juan-Macias",NA
"11923",2022,"Getafe","La Liga","Florentino Luís","POR","MF","21",1999,11,438,433,5,5,1,101,13,3,0,0,0,0,298,60,80,40,341,32,0,1,352,1,9,15,10,"https://fbref.com/en/players/881cd6be/Florentino-Luis",NA
"11924",2022,"Getafe","La Liga","Nemanja Maksimović","SRB","MF","26",1995,32.6,880,853,27,10,1,172,18,11,3,0,1,0,578,133,169,81,661,78,11,9,689,4,15,17,21,"https://fbref.com/en/players/00b28772/Nemanja-Maksimovic",NA
"11925",2022,"Getafe","La Liga","Jaime Mata","ESP","FW","32",1988,7.5,203,194,9,0,0,57,4,6,0,0,0,0,119,36,48,36,123,15,2,5,135,0,5,10,13,"https://fbref.com/en/players/02319ad7/Jaime-Mata",NA
"11926",2022,"Getafe","La Liga","Borja Mayoral","ESP","FW","24",1997,11.6,252,239,13,1,1,88,7,7,0,0,0,0,181,30,41,39,178,13,0,2,194,0,1,8,9,"https://fbref.com/en/players/64e8ed6d/Borja-Mayoral",NA
"11927",2022,"Getafe","La Liga","Stefan Mitrović","SRB","DF","31",1990,29.6,907,853,54,54,0,125,33,0,0,0,0,0,558,70,279,378,372,95,0,3,712,3,26,9,6,"https://fbref.com/en/players/e6777e6b/Stefan-Mitrovic",NA
"11928",2022,"Getafe","La Liga","Allan Nyom","CMR","DF","33",1988,2.7,90,67,23,1,0,9,4,3,0,0,0,0,40,12,38,6,49,10,22,0,63,0,3,3,0,"https://fbref.com/en/players/97572117/Allan-Nyom",NA
"11929",2022,"Getafe","La Liga","Mathías Olivera","URU","DF","23",1997,31.1,1445,1103,342,28,0,286,26,64,1,1,0,0,693,383,369,839,97,93,313,7,1049,4,20,43,54,"https://fbref.com/en/players/41c12f75/Mathias-Olivera",NA
"11930",2022,"Getafe","La Liga","Darío Poveda","ESP","FW,MF","24",1997,4.2,82,78,4,0,0,24,3,6,0,0,0,0,51,11,20,7,58,6,0,1,51,1,5,5,2,"https://fbref.com/en/players/cbdf7d5c/Dario-Poveda",NA
"11931",2022,"Getafe","La Liga","Sandro Ramírez","ESP","FW","26",1995,16.2,394,367,27,3,1,106,8,28,4,4,0,0,279,63,52,42,298,25,5,9,287,1,6,14,24,"https://fbref.com/en/players/833fb62e/Sandro-Ramirez",NA
"11932",2022,"Getafe","La Liga","Óscar Rodríguez Arnaiz","ESP","MF,FW","23",1998,10.5,424,386,38,21,2,65,27,19,14,8,5,0,256,58,110,56,333,21,3,3,321,1,12,11,13,"https://fbref.com/en/players/19709006/Oscar-Rodriguez-Arnaiz",NA
"11933",2022,"Getafe","La Liga","Jonathan Silva","ARG","DF,MF","27",1994,2.5,97,84,13,1,0,11,1,5,0,0,0,0,51,19,27,78,3,4,12,0,65,0,1,6,8,"https://fbref.com/en/players/f2308b33/Jonathan-Silva",NA
"11934",2022,"Getafe","La Liga","David Soria","ESP","GK","28",1993,37.9,1180,720,460,169,0,36,57,0,0,0,0,0,227,43,910,19,926,0,0,99,632,4,57,10,0,"https://fbref.com/en/players/8f8c6934/David-Soria",NA
"11935",2022,"Getafe","La Liga","Damián Suárez","URU","DF","33",1988,30.1,1466,1078,388,72,1,152,93,80,22,9,5,5,638,300,528,111,961,70,294,6,1010,4,26,53,65,"https://fbref.com/en/players/ba5004e1/Damian-Suarez",NA
"11936",2022,"Getafe","La Liga","David Timor","ESP","MF","31",1989,3.8,176,159,17,10,0,24,15,1,7,4,2,0,99,25,52,143,8,18,0,1,140,0,2,2,0,"https://fbref.com/en/players/174651c8/David-Timor",NA
"11937",2022,"Getafe","La Liga","Enes Ünal","TUR","FW","24",1997,31.1,660,622,38,1,0,268,8,13,1,1,0,0,338,160,162,40,387,86,3,17,421,5,11,24,33,"https://fbref.com/en/players/f8eca1b6/Enes-Unal",NA
"11938",2022,"Getafe","La Liga","Gonzalo Villar","ESP","MF","23",1998,3.3,136,130,6,4,2,28,8,0,0,0,0,0,101,15,20,13,111,6,2,2,119,0,0,1,4,"https://fbref.com/en/players/bdc74a8f/Gonzalo-Villar",NA
"11939",2022,"Getafe","La Liga","Vitolo","ESP","MF,FW","31",1989,2.5,119,109,10,2,0,12,0,2,1,0,0,0,92,18,9,13,96,1,7,0,96,0,4,6,4,"https://fbref.com/en/players/db750822/Vitolo",NA
"11940",2022,"Getafe","La Liga","Okay Yokuşlu","TUR","DF,MF","27",1994,5.2,188,181,7,6,0,28,6,0,0,0,0,0,119,20,49,13,147,16,1,1,148,0,4,3,1,"https://fbref.com/en/players/e49ce451/Okay-Yokuslu",NA
"11941",2022,"Granada","La Liga","Luis Abram","PER","DF","25",1996,6.2,220,211,9,5,0,10,7,0,0,0,0,0,175,15,30,181,22,11,2,1,194,1,1,2,1,"https://fbref.com/en/players/1f462f95/Luis-Abram",NA
"11942",2022,"Granada","La Liga","Matias Arezo","URU","FW","18",2002,1.8,39,35,4,1,0,15,0,3,0,0,0,0,19,12,8,7,19,4,1,0,23,0,1,2,2,"https://fbref.com/en/players/484ebdb0/Matias-Arezo",NA
"11943",2022,"Granada","La Liga","Santiago Arias","COL","DF","29",1992,4.9,223,174,49,1,0,32,4,13,0,0,0,0,94,59,70,16,138,12,48,3,164,2,1,6,7,"https://fbref.com/en/players/fdd60087/Santiago-Arias",NA
"11944",2022,"Granada","La Liga","Carlos Bacca","COL","FW","34",1986,5.7,109,101,8,0,1,38,0,3,0,0,0,0,67,18,24,6,82,7,1,3,71,0,3,6,7,"https://fbref.com/en/players/09a9e921/Carlos-Bacca",NA
"11945",2022,"Granada","La Liga","Barcia","ESP","DF","20",2000,0.8,22,22,0,0,0,6,0,0,0,0,0,0,10,0,12,0,16,5,0,0,8,0,4,0,0,"https://fbref.com/en/players/0c717ae6/Barcia",NA
"11946",2022,"Granada","La Liga","Yan Brice Eteki","CMR","MF","23",1997,3.8,130,129,1,1,0,47,3,0,0,0,0,0,91,16,23,8,108,3,0,2,99,0,2,2,5,"https://fbref.com/en/players/3d688b46/Yan-Brice-Eteki",NA
"11947",2022,"Granada","La Liga","Adrián Butzke","ESP","FW","22",1999,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/505dce2b/Adrian-Butzke",NA
"11948",2022,"Granada","La Liga","Álex Collado","ESP","MF,FW","22",1999,11.3,374,325,49,18,2,87,14,14,19,11,8,0,262,47,65,308,41,9,5,5,280,4,9,14,18,"https://fbref.com/en/players/85dace26/Alex-Collado",NA
"11949",2022,"Granada","La Liga","Víctor Díaz","ESP","DF","33",1988,16.7,693,637,56,18,1,78,23,9,0,0,0,0,394,84,215,47,539,51,34,2,526,4,19,15,12,"https://fbref.com/en/players/3624ce4c/Victor-Diaz",NA
"11950",2022,"Granada","La Liga","Domingos Duarte","POR","DF","26",1995,18.7,702,666,36,33,0,96,24,0,0,0,0,0,434,69,199,41,566,61,3,1,548,1,14,18,6,"https://fbref.com/en/players/93090f69/Domingos-Duarte",NA
"11951",2022,"Granada","La Liga","Aarón Escandell","ESP","GK","25",1995,3.2,125,72,53,16,0,5,5,0,0,0,0,0,30,6,89,12,85,1,0,13,72,0,4,3,0,"https://fbref.com/en/players/67669ce7/Aaron-Escandell",NA
"11952",2022,"Granada","La Liga","Sergio Escudero","ESP","DF,MF","31",1989,15.9,721,554,167,24,0,103,20,35,5,0,1,0,334,163,224,457,61,36,138,5,524,2,17,20,15,"https://fbref.com/en/players/b0616e3d/Sergio-Escudero",NA
"11953",2022,"Granada","La Liga","Dimitri Foulquier","FRA","DF","28",1993,2,76,52,24,1,0,14,2,5,0,0,0,0,33,22,21,7,39,5,23,0,52,0,1,2,9,"https://fbref.com/en/players/45e17712/Dimitri-Foulquier",NA
"11954",2022,"Granada","La Liga","Maxime Gonalons","FRA","MF","32",1989,16.2,648,627,21,20,2,115,27,4,0,0,0,0,449,91,108,162,414,39,1,6,544,2,11,27,12,"https://fbref.com/en/players/b8c1de25/Maxime-Gonalons",NA
"11955",2022,"Granada","La Liga","Luis Javier Suárez","COL","FW","23",1997,30.9,677,643,34,1,1,198,26,50,0,0,0,0,408,127,142,130,446,38,6,12,448,2,27,31,32,"https://fbref.com/en/players/eeba07f8/Luis-Javier-Suarez",NA
"11956",2022,"Granada","La Liga","Darwin Machís","VEN","MF,FW","28",1993,15.3,437,415,22,3,1,96,25,50,11,5,3,0,257,65,115,67,335,14,7,4,292,1,12,15,22,"https://fbref.com/en/players/ed6ea4d9/Darwin-Machis",NA
"11957",2022,"Granada","La Liga","Luís Maximiano","POR","GK","22",1999,33.8,1173,710,463,126,0,69,27,0,0,0,0,0,351,36,786,51,852,0,1,145,647,3,31,7,2,"https://fbref.com/en/players/3318286e/Luis-Maximiano",NA
"11958",2022,"Granada","La Liga","Luis Milla","ESP","MF","26",1994,29.9,1447,1250,197,101,2,227,94,36,69,32,28,0,941,152,354,142,1217,47,3,7,1149,6,32,24,27,"https://fbref.com/en/players/19c36442/Luis-Milla",NA
"11959",2022,"Granada","La Liga","Jorge Molina","ESP","FW","39",1982,21.8,532,516,16,0,3,218,9,10,1,0,0,0,265,119,148,138,229,53,3,13,344,2,16,20,26,"https://fbref.com/en/players/43f71e77/Jorge-Molina",NA
"11960",2022,"Granada","La Liga","Monchu","ESP","MF","21",1999,7.4,344,327,17,12,0,50,13,4,3,2,0,0,229,42,73,24,281,26,2,3,284,0,11,7,4,"https://fbref.com/en/players/8ac501f5/Monchu",NA
"11961",2022,"Granada","La Liga","Ángel Montoro","ESP","MF","33",1988,14.8,663,575,88,52,1,104,40,14,27,10,11,3,401,85,177,57,565,31,1,3,499,1,16,24,18,"https://fbref.com/en/players/719384c1/Angel-Montoro",NA
"11962",2022,"Granada","La Liga","Carlos Neva","ESP","DF","25",1996,23.4,959,710,249,18,0,116,19,58,0,0,0,0,440,236,283,611,70,34,231,0,691,4,22,29,47,"https://fbref.com/en/players/8d47bb39/Carlos-Neva",NA
"11963",2022,"Granada","La Liga","Njegoš Petrović","SRB","MF","22",1999,10.2,346,340,6,3,0,88,5,3,0,0,0,0,251,38,57,14,289,25,2,1,273,1,3,16,7,"https://fbref.com/en/players/0cb29e91/Njegos-Petrovic",NA
"11964",2022,"Granada","La Liga","Antonio Puertas","ESP","MF,FW","29",1992,25.1,690,653,37,3,0,188,22,36,3,1,0,0,422,121,147,148,421,38,30,8,488,3,19,31,39,"https://fbref.com/en/players/c77a8043/Antonio-Puertas",NA
"11965",2022,"Granada","La Liga","Quini","ESP","DF","31",1989,25.6,960,738,222,4,1,133,21,46,0,0,0,0,431,256,273,101,562,54,218,2,678,5,34,24,40,"https://fbref.com/en/players/7a538238/Quini",NA
"11966",2022,"Granada","La Liga","Dani Raba","ESP","MF,FW","25",1995,0.3,5,5,0,0,0,0,0,0,0,0,0,0,4,1,0,2,3,0,0,0,4,0,0,0,0,"https://fbref.com/en/players/ea6a7ab4/Dani-Raba",NA
"11967",2022,"Granada","La Liga","Rubén Rochina","ESP","MF,FW","30",1991,8.3,379,342,37,14,2,63,26,18,17,8,4,0,205,60,114,321,29,11,5,6,259,4,13,20,9,"https://fbref.com/en/players/ecd8c01e/Ruben-Rochina",NA
"11968",2022,"Granada","La Liga","Isma Ruiz","ESP","MF","20",2001,3.1,122,121,1,1,0,36,3,0,0,0,0,0,97,10,15,11,102,5,0,1,104,0,2,3,1,"https://fbref.com/en/players/6e36226f/Isma-Ruiz",NA
"11969",2022,"Granada","La Liga","Germán Sánchez","ESP","DF","34",1986,24.5,1024,970,54,45,0,125,36,0,0,0,0,0,624,95,305,100,783,82,6,5,785,2,30,17,10,"https://fbref.com/en/players/ea9b2ef9/German-Sanchez",NA
"11970",2022,"Granada","La Liga","Alberto Soro","ESP","MF,FW","22",1999,6.4,182,169,13,2,1,51,4,7,1,0,1,0,117,35,30,129,28,10,5,0,128,0,5,11,9,"https://fbref.com/en/players/452c3055/Alberto-Soro",NA
"11971",2022,"Granada","La Liga","Raúl Torrente","ESP","DF","20",2001,14.2,603,585,18,16,1,69,23,2,0,0,0,0,385,52,166,411,132,39,2,2,445,2,20,10,9,"https://fbref.com/en/players/4d753a3f/Raul-Torrente",NA
"11972",2022,"Granada","La Liga","Myrto Uzuni","ALB","MF,FW","26",1995,9.5,214,198,16,2,0,48,4,10,3,1,2,0,132,42,40,28,153,16,11,0,147,0,4,7,14,"https://fbref.com/en/players/01da7812/Myrto-Uzuni",NA
"11973",2022,"Greuther Fürth","Bundesliga","Dickson Abiama","NGA","FW","22",1998,8.1,139,130,9,1,1,42,2,2,0,0,0,0,87,32,20,27,76,19,0,3,90,2,5,5,9,"https://fbref.com/en/players/cadd666a/Dickson-Abiama",NA
"11974",2022,"Greuther Fürth","Bundesliga","Simon Asta","GER","DF","20",2001,8.7,401,308,93,3,0,41,4,16,0,0,0,0,210,80,111,16,272,19,90,0,287,1,12,20,18,"https://fbref.com/en/players/dfc85b89/Simon-Asta",NA
"11975",2022,"Greuther Fürth","Bundesliga","Abdourahmane Barry","FRA","DF","21",2000,2.3,115,93,22,4,0,18,7,6,0,0,0,0,59,27,29,15,72,4,17,1,88,0,2,3,5,"https://fbref.com/en/players/8df328f4/Abdourahmane-Barry",NA
"11976",2022,"Greuther Fürth","Bundesliga","Maximilian Bauer","GER","DF","21",2000,18.8,869,829,40,36,2,126,29,0,0,0,0,0,656,62,151,105,683,48,2,0,721,3,17,15,10,"https://fbref.com/en/players/44a20f0c/Maximilian-Bauer",NA
"11977",2022,"Greuther Fürth","Bundesliga","Sascha Burchert","GER","GK","31",1989,14,555,398,157,41,0,37,7,0,0,0,0,0,195,19,341,33,415,0,0,45,331,4,15,6,2,"https://fbref.com/en/players/25bdea4b/Sascha-Burchert",NA
"11978",2022,"Greuther Fürth","Bundesliga","Max Christiansen","GER","MF","24",1996,22.8,919,891,28,23,0,191,17,0,1,1,0,0,629,127,163,41,778,63,2,2,753,2,11,30,22,"https://fbref.com/en/players/e7b899b8/Max-Christiansen",NA
"11979",2022,"Greuther Fürth","Bundesliga","Jeremy Dudziak","TUN","MF,FW","25",1995,12.6,329,287,42,14,2,87,3,23,17,13,2,0,199,57,73,268,34,14,1,0,222,3,9,19,17,"https://fbref.com/en/players/5a8d6540/Jeremy-Dudziak",NA
"11980",2022,"Greuther Fürth","Bundesliga","Adrian Fein","GER","MF","22",1999,0.4,9,8,1,0,0,0,0,0,0,0,0,0,5,1,3,0,8,0,1,0,6,0,1,0,0,"https://fbref.com/en/players/60097ff6/Adrian-Fein",NA
"11981",2022,"Greuther Fürth","Bundesliga","Marius Funk","GER","GK","25",1996,8,362,266,96,27,0,18,6,0,0,0,0,0,155,12,195,44,275,0,0,28,226,3,20,3,2,"https://fbref.com/en/players/86314793/Marius-Funk",NA
"11982",2022,"Greuther Fürth","Bundesliga","Julian Green","USA","MF","26",1995,11.7,430,357,73,35,0,77,19,21,29,16,12,0,293,33,104,59,347,15,4,0,325,1,5,12,9,"https://fbref.com/en/players/ad1d6fa4/Julian-Green",NA
"11983",2022,"Greuther Fürth","Bundesliga","Sebastian Griesbeck","GER","DF,MF","30",1990,27.1,878,847,31,31,0,140,23,0,0,0,0,0,586,116,176,160,611,70,0,3,697,2,23,26,22,"https://fbref.com/en/players/a8db7ebb/Sebastian-Griesbeck",NA
"11984",2022,"Greuther Fürth","Bundesliga","Justin Hoogma","NED","DF","23",1998,3,171,163,8,4,0,18,2,0,0,0,0,0,125,16,30,141,18,6,4,0,143,0,2,6,2,"https://fbref.com/en/players/816192f0/Justin-Hoogma",NA
"11985",2022,"Greuther Fürth","Bundesliga","Branimir Hrgota","SWE","FW","28",1993,30.9,747,683,64,10,3,177,18,44,15,8,6,0,530,114,103,525,161,27,10,7,536,4,17,42,43,"https://fbref.com/en/players/710fbdd1/Branimir-Hrgota",NA
"11986",2022,"Greuther Fürth","Bundesliga","Cedric Itten","SUI","FW","24",1996,7.1,151,145,6,0,0,74,1,4,0,0,0,0,58,56,37,6,89,16,0,7,90,0,6,7,8,"https://fbref.com/en/players/ef233486/Cedric-Itten",NA
"11987",2022,"Greuther Fürth","Bundesliga","Gian-Luca Itter","GER","DF","22",1999,16.2,812,654,158,22,0,89,19,36,16,14,2,0,503,127,182,608,51,19,120,3,598,5,14,32,18,"https://fbref.com/en/players/e6c15f6e/Gian-Luca-Itter",NA
"11988",2022,"Greuther Fürth","Bundesliga","Gideon Jung","GER","DF","26",1994,1.6,57,53,4,4,0,2,2,0,0,0,0,0,39,6,12,2,47,8,0,0,45,0,2,0,1,"https://fbref.com/en/players/a2e7de6f/Gideon-Jung",NA
"11989",2022,"Greuther Fürth","Bundesliga","Jamie Leweling","GER","FW,DF","20",2001,21.8,424,388,36,1,3,114,16,40,0,0,0,0,292,71,61,76,300,17,15,4,280,1,14,21,31,"https://fbref.com/en/players/13fe7b69/Jamie-Leweling",NA
"11990",2022,"Greuther Fürth","Bundesliga","Andreas Linde","SWE","GK","28",1993,12,502,384,118,29,0,42,10,0,0,0,0,0,240,17,245,44,366,0,0,65,324,7,17,9,0,"https://fbref.com/en/players/4d6a842d/Andreas-Linde",NA
"11991",2022,"Greuther Fürth","Bundesliga","Marco Meyerhöfer","GER","DF","25",1995,25.3,1199,904,295,18,0,143,11,26,0,0,0,0,567,325,307,68,777,60,277,2,894,5,19,41,49,"https://fbref.com/en/players/0b104510/Marco-Meyerhofer",NA
"11992",2022,"Greuther Fürth","Bundesliga","Jessic Ngankam","GER","FW","21",2000,3.8,43,39,4,0,0,15,0,2,0,0,0,0,28,6,9,3,31,1,0,2,27,2,0,3,3,"https://fbref.com/en/players/bc249af8/Jessic-Ngankam",NA
"11993",2022,"Greuther Fürth","Bundesliga","Håvard Nielsen","NOR","MF,FW","28",1993,15.2,368,356,12,2,0,127,0,9,0,0,0,0,220,78,70,81,184,43,0,6,244,3,8,17,17,"https://fbref.com/en/players/b18ef366/Havard-Nielsen",NA
"11994",2022,"Greuther Fürth","Bundesliga","Hans Nunoo Sarpei","GHA","DF,MF","22",1998,7.1,319,305,14,13,0,34,8,0,0,0,0,0,235,31,53,37,254,18,1,3,264,2,7,7,3,"https://fbref.com/en/players/9593331d/Hans-Nunoo-Sarpei",NA
"11995",2022,"Greuther Fürth","Bundesliga","Afimico Pululu","FRA","FW","22",1999,0.8,20,15,5,1,0,6,0,1,0,0,0,0,15,1,4,15,3,0,1,0,15,0,1,2,0,"https://fbref.com/en/players/32c016f8/Afimico-Pululu",NA
"11996",2022,"Greuther Fürth","Bundesliga","Tobias Raschl","GER","MF","21",2000,6.6,264,256,8,7,0,49,3,0,0,0,0,0,218,20,26,34,227,2,1,0,210,0,0,17,11,"https://fbref.com/en/players/bd992863/Tobias-Raschl",NA
"11997",2022,"Greuther Fürth","Bundesliga","Paul Seguin","GER","MF","26",1995,23.4,1104,1046,58,44,1,249,23,23,8,0,8,0,762,126,216,116,887,64,0,3,854,4,23,42,41,"https://fbref.com/en/players/8872ed17/Paul-Seguin",NA
"11998",2022,"Greuther Fürth","Bundesliga","Nils Seufert","GER","MF","24",1997,1.1,29,28,1,1,0,3,0,0,0,0,0,0,21,3,5,5,22,2,0,0,22,0,2,0,1,"https://fbref.com/en/players/0da32a38/Nils-Seufert",NA
"11999",2022,"Greuther Fürth","Bundesliga","Timothy Tillman","GER","MF","22",1999,22.3,716,630,86,29,3,161,17,21,42,27,7,7,527,57,132,140,532,25,3,7,506,6,13,30,43,"https://fbref.com/en/players/a5bea1fb/Timothy-Tillman",NA
"12000",2022,"Greuther Fürth","Bundesliga","Nick Viergever","NED","DF","31",1989,23.7,1071,985,86,68,0,107,15,1,0,0,0,0,743,82,246,841,126,71,5,12,875,5,12,20,16,"https://fbref.com/en/players/e38f1636/Nick-Viergever",NA
"12001",2022,"Greuther Fürth","Bundesliga","Jetro Willems","NED","DF","27",1994,17.8,880,670,210,20,2,127,21,39,10,9,1,0,509,139,232,513,149,21,180,3,639,1,10,40,34,"https://fbref.com/en/players/9050ddc4/Jetro-Willems",NA
"12002",2022,"Hellas Verona","Serie A","Antonín Barák","CZE","FW,MF","26",1994,26,1109,1093,16,3,2,300,14,17,0,0,0,0,826,160,123,863,147,49,6,6,890,7,17,46,40,"https://fbref.com/en/players/01efac19/Antonin-Barak",NA
"12003",2022,"Hellas Verona","Serie A","Alessandro Berardi","ITA","GK","30",1991,1,30,21,9,2,0,9,0,0,0,0,0,0,11,0,19,0,24,0,0,5,14,0,1,0,0,"https://fbref.com/en/players/ec1f737d/Alessandro-Berardi",NA
"12004",2022,"Hellas Verona","Serie A","Daniel Bessa","ITA","MF,FW","28",1993,8.5,482,458,24,13,1,97,14,11,8,3,4,0,361,52,69,17,435,13,3,5,389,2,8,16,12,"https://fbref.com/en/players/88895312/Daniel-Bessa",NA
"12005",2022,"Hellas Verona","Serie A","Matteo Cancellieri","ITA","MF,DF","19",2002,2.5,68,60,8,1,0,15,1,6,0,0,0,0,44,16,8,44,8,4,7,0,47,0,1,2,4,"https://fbref.com/en/players/b6a1cdf9/Matteo-Cancellieri",NA
"12006",2022,"Hellas Verona","Serie A","Gianluca Caprari","ITA","FW,MF","28",1993,30.4,1272,1162,110,18,7,251,31,61,73,31,16,4,948,142,182,170,1049,29,10,7,965,11,29,65,49,"https://fbref.com/en/players/54e53b7e/Gianluca-Caprari",NA
"12007",2022,"Hellas Verona","Serie A","Nicolò Casale","ITA","DF","23",1998,28.7,1182,1109,73,41,0,150,17,13,1,0,1,0,823,158,201,178,814,105,31,1,966,5,18,30,30,"https://fbref.com/en/players/3f5f38fb/Nicolo-Casale",NA
"12008",2022,"Hellas Verona","Serie A","Federico Ceccherini","ITA","DF","29",1992,26.2,1215,1160,55,35,1,175,22,5,0,0,0,0,804,152,259,309,746,89,20,6,983,5,26,38,21,"https://fbref.com/en/players/d9624b51/Federico-Ceccherini",NA
"12009",2022,"Hellas Verona","Serie A","Diego Coppola","ITA","DF","17",2003,2.8,95,95,0,0,0,27,0,1,0,0,0,0,61,14,20,14,71,2,0,1,76,0,1,2,3,"https://fbref.com/en/players/22ae86f9/Diego-Coppola",NA
"12010",2022,"Hellas Verona","Serie A","Paweł Dawidowicz","POL","DF","26",1995,13.3,610,592,18,12,0,62,8,4,0,0,0,0,451,66,93,199,337,47,6,1,526,3,8,12,12,"https://fbref.com/en/players/16bb656a/Pawel-Dawidowicz",NA
"12011",2022,"Hellas Verona","Serie A","Fabio Depaoli","ITA","DF","24",1997,7.8,290,229,61,1,0,41,9,26,0,0,0,0,111,87,92,16,195,11,60,2,183,3,11,18,21,"https://fbref.com/en/players/d97f2e8d/Fabio-Depaoli",NA
"12012",2022,"Hellas Verona","Serie A","Samuel Di Carmine","ITA","FW","32",1988,0.4,5,4,1,0,0,2,0,0,0,0,0,0,3,0,2,0,3,2,0,0,5,0,0,0,0,"https://fbref.com/en/players/ef94dc2f/Samuel-Di-Carmine",NA
