"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","Cmp_Total","Att_Total","Cmp_percent_Total","TotDist_Total","PrgDist_Total","Cmp_Short","Att_Short","Cmp_percent_Short","Cmp_Medium","Att_Medium","Cmp_percent_Medium","Cmp_Long","Att_Long","Cmp_percent_Long","Ast","xA","A_minus_xA","KP","Final_Third","PPA","CrsPA","Prog","Url","xAG","A_minus_xAG"
"357",2019,"Schalke 04","Bundesliga","team",32,34,10901,14433,75.5,229532,82407,3752,4572,82.1,4985,5897,84.5,2018,3532,57.1,23,25.8,-2.8,297,832,240,53,1073,"https://fbref.com/en/squads/c539e393/2018-2019/Schalke-04-Stats",NA,NA
"358",2019,"Schalke 04","Bundesliga","opponent",32,34,13923,17580,79.2,281374,94413,5109,6008,85,6327,7347,86.1,2299,3671,62.6,35,32.1,2.9,320,905,257,68,1222,"https://fbref.com/en/squads/c539e393/2018-2019/Schalke-04-Stats",NA,NA
"359",2019,"Sevilla","La Liga","team",27,38,14612,18654,78.3,285396,100487,6128,7007,87.5,6063,7134,85,2207,3858,57.2,47,43.7,3.3,371,1124,413,123,1415,"https://fbref.com/en/squads/ad2be733/2018-2019/Sevilla-Stats",NA,NA
"360",2019,"Sevilla","La Liga","opponent",27,38,13365,17193,77.7,264889,97945,5470,6331,86.4,5600,6666,84,2119,3672,57.7,29,29.1,-0.1,337,1065,274,70,1243,"https://fbref.com/en/squads/ad2be733/2018-2019/Sevilla-Stats",NA,NA
"361",2019,"Southampton","Premier League","team",30,38,11609,15938,72.8,225594,82953,5012,5911,84.8,4630,5771,80.2,1716,3573,48,27,28.4,-1.4,327,1054,265,88,1101,"https://fbref.com/en/squads/33c895d4/2018-2019/Southampton-Stats",NA,NA
"362",2019,"Southampton","Premier League","opponent",30,38,16285,20806,78.3,318971,106518,6608,7684,86,6933,8155,85,2457,4166,59,49,37.9,11.1,369,1174,367,83,1367,"https://fbref.com/en/squads/33c895d4/2018-2019/Southampton-Stats",NA,NA
"363",2019,"SPAL","Serie A","team",28,38,14319,17861,80.2,268760,96183,6299,7065,89.2,5935,6889,86.2,1914,3359,57,30,23.5,6.5,334,926,255,119,1040,"https://fbref.com/en/squads/1d2fe027/2018-2019/SPAL-Stats",NA,NA
"364",2019,"SPAL","Serie A","opponent",28,38,14133,17780,79.5,282413,99047,5403,6195,87.2,6284,7301,86.1,2267,3719,61,38,31.8,6.2,397,1177,344,70,1365,"https://fbref.com/en/squads/1d2fe027/2018-2019/SPAL-Stats",NA,NA
"365",2019,"Strasbourg","Ligue 1","team",26,38,14802,18663,79.3,309286,104043,5527,6442,85.8,6324,7309,86.5,2741,4330,63.3,43,27.7,15.3,312,1110,269,91,1272,"https://fbref.com/en/squads/c0d3eab4/2018-2019/Strasbourg-Stats",NA,NA
"366",2019,"Strasbourg","Ligue 1","opponent",26,38,14921,18571,80.3,289978,99846,6089,6955,87.5,6414,7448,86.1,2214,3648,60.7,30,30.8,-0.8,366,1112,293,89,1244,"https://fbref.com/en/squads/c0d3eab4/2018-2019/Strasbourg-Stats",NA,NA
"367",2019,"Stuttgart","Bundesliga","team",26,34,11309,15160,74.6,230295,83888,4281,5106,83.8,4941,5965,82.8,1942,3612,53.8,26,28.3,-2.3,304,834,251,94,1006,"https://fbref.com/en/squads/598bc722/2018-2019/Stuttgart-Stats",NA,NA
"368",2019,"Stuttgart","Bundesliga","opponent",26,34,14367,18122,79.3,289094,99573,5399,6291,85.8,6485,7534,86.1,2297,3763,61,48,38.7,9.3,352,1160,338,99,1346,"https://fbref.com/en/squads/598bc722/2018-2019/Stuttgart-Stats",NA,NA
"369",2019,"Torino","Serie A","team",25,38,12929,17023,76,264002,94180,4905,5758,85.2,5502,6711,82,2254,3889,58,31,33.6,-2.6,374,942,328,123,1164,"https://fbref.com/en/squads/105360fe/2018-2019/Torino-Stats",NA,NA
"370",2019,"Torino","Serie A","opponent",25,38,11942,16282,73.3,240222,94002,4758,5751,82.7,4985,6162,80.9,2003,3675,54.5,23,32.9,-9.9,349,935,276,84,1167,"https://fbref.com/en/squads/105360fe/2018-2019/Torino-Stats",NA,NA
"371",2019,"Tottenham","Premier League","team",28,38,18757,22736,82.5,370042,115345,7330,8246,88.9,8346,9416,88.6,2797,4333,64.6,47,38.1,8.9,387,1386,386,100,1485,"https://fbref.com/en/squads/361ca564/2018-2019/Tottenham-Hotspur-Stats",NA,NA
"372",2019,"Tottenham","Premier League","opponent",28,38,11886,15797,75.2,244782,91902,4880,5704,85.6,4562,5551,82.2,2184,3887,56.2,28,31,-3,333,926,267,81,1002,"https://fbref.com/en/squads/361ca564/2018-2019/Tottenham-Hotspur-Stats",NA,NA
"373",2019,"Toulouse","Ligue 1","team",29,38,12939,16950,76.3,250177,96797,5522,6440,85.7,5144,6282,81.9,2019,3610,55.9,16,25.8,-9.8,297,978,231,65,1255,"https://fbref.com/en/squads/3f8c4b5f/2018-2019/Toulouse-Stats",NA,NA
"374",2019,"Toulouse","Ligue 1","opponent",29,38,14375,18477,77.8,279711,101321,6039,6945,87,5898,7017,84.1,2225,3914,56.8,41,41.7,-0.7,430,1165,331,93,1380,"https://fbref.com/en/squads/3f8c4b5f/2018-2019/Toulouse-Stats",NA,NA
"375",2019,"Udinese","Serie A","team",31,38,11534,15160,76.1,234533,85843,4480,5236,85.6,4926,5940,82.9,1955,3462,56.5,30,27.2,2.8,338,788,238,76,1018,"https://fbref.com/en/squads/04eea015/2018-2019/Udinese-Stats",NA,NA
"376",2019,"Udinese","Serie A","opponent",31,38,16853,20709,81.4,326938,109719,6800,7670,88.7,7374,8460,87.2,2471,3927,62.9,36,38.1,-2.1,437,1400,392,120,1630,"https://fbref.com/en/squads/04eea015/2018-2019/Udinese-Stats",NA,NA
"377",2019,"Valencia","La Liga","team",25,38,13821,17600,78.5,276786,100037,5395,6227,86.6,6144,7199,85.3,2141,3647,58.7,38,42.9,-4.9,358,1148,353,97,1382,"https://fbref.com/en/squads/dcc91a7b/2018-2019/Valencia-Stats",NA,NA
"378",2019,"Valencia","La Liga","opponent",25,38,16543,20342,81.3,316502,101103,6957,7713,90.2,7132,8174,87.3,2231,3846,58,19,22.7,-3.7,316,1227,337,90,1262,"https://fbref.com/en/squads/dcc91a7b/2018-2019/Valencia-Stats",NA,NA
"379",2019,"Valladolid","La Liga","team",28,38,12161,16196,75.1,246519,87905,4712,5466,86.2,5288,6268,84.4,1980,3907,50.7,19,26,-7,290,939,221,72,1050,"https://fbref.com/en/squads/17859612/2018-2019/Valladolid-Stats",NA,NA
"380",2019,"Valladolid","La Liga","opponent",28,38,14698,18455,79.6,289426,104257,5914,6773,87.3,6360,7414,85.8,2224,3664,60.7,36,35.1,0.9,358,1247,331,105,1353,"https://fbref.com/en/squads/17859612/2018-2019/Valladolid-Stats",NA,NA
"381",2019,"Villarreal","La Liga","team",26,38,13853,17509,79.1,280991,99711,5315,6112,87,6130,7155,85.7,2260,3754,60.2,34,35.8,-1.8,356,1194,312,74,1338,"https://fbref.com/en/squads/2a8183b3/2018-2019/Villarreal-Stats",NA,NA
"382",2019,"Villarreal","La Liga","opponent",26,38,15265,18976,80.4,307012,102374,6131,6902,88.8,6380,7390,86.3,2527,4125,61.3,32,36.7,-4.7,414,1192,361,128,1269,"https://fbref.com/en/squads/2a8183b3/2018-2019/Villarreal-Stats",NA,NA
"383",2019,"Watford","Premier League","team",25,38,12723,16917,75.2,248585,96147,5620,6520,86.2,4828,5909,81.7,1986,3789,52.4,39,33.9,5.1,300,958,313,67,1163,"https://fbref.com/en/squads/2abfe087/2018-2019/Watford-Stats",NA,NA
"384",2019,"Watford","Premier League","opponent",25,38,15158,19357,78.3,297320,102987,6330,7290,86.8,6208,7368,84.3,2354,3983,59.1,38,36.7,1.3,340,1260,373,101,1359,"https://fbref.com/en/squads/2abfe087/2018-2019/Watford-Stats",NA,NA
"385",2019,"Werder Bremen","Bundesliga","team",24,34,14504,18269,79.4,290395,101443,5481,6407,85.5,6548,7659,85.5,2291,3646,62.8,38,33.9,4.1,332,1194,330,97,1483,"https://fbref.com/en/squads/62add3bf/2018-2019/Werder-Bremen-Stats",NA,NA
"386",2019,"Werder Bremen","Bundesliga","opponent",24,34,12948,16707,77.5,268011,93962,4864,5743,84.7,5498,6552,83.9,2386,3870,61.7,36,37.2,-1.2,327,985,285,74,1190,"https://fbref.com/en/squads/62add3bf/2018-2019/Werder-Bremen-Stats",NA,NA
"387",2019,"West Ham","Premier League","team",26,38,13960,17950,77.8,267204,95588,6188,7110,87,5292,6313,83.8,2096,3682,56.9,33,31.2,1.8,316,996,276,59,1142,"https://fbref.com/en/squads/7c21e445/2018-2019/West-Ham-United-Stats",NA,NA
"388",2019,"West Ham","Premier League","opponent",26,38,15375,19352,79.4,292535,106845,6712,7613,88.2,6306,7421,85,2095,3594,58.3,40,44.5,-4.5,381,1356,355,91,1497,"https://fbref.com/en/squads/7c21e445/2018-2019/West-Ham-United-Stats",NA,NA
"389",2019,"Wolfsburg","Bundesliga","team",25,34,13200,17041,77.5,300330,97902,3894,4759,81.8,6153,7279,84.5,3025,4512,67,38,31.6,6.4,292,985,298,85,1283,"https://fbref.com/en/squads/4eaa11d7/2018-2019/Wolfsburg-Stats",NA,NA
"390",2019,"Wolfsburg","Bundesliga","opponent",25,34,11328,15040,75.3,225892,86150,4487,5344,84,4886,5953,82.1,1795,3245,55.3,36,31.8,4.2,322,966,266,77,1182,"https://fbref.com/en/squads/4eaa11d7/2018-2019/Wolfsburg-Stats",NA,NA
"391",2019,"Wolves","Premier League","team",21,38,14105,18117,77.9,291062,97230,5480,6325,86.6,5815,6890,84.4,2590,4261,60.8,35,34.2,0.8,337,1107,259,80,1180,"https://fbref.com/en/squads/8cec06e1/2018-2019/Wolverhampton-Wanderers-Stats",NA,NA
"392",2019,"Wolves","Premier League","opponent",21,38,16779,20863,80.4,323011,104996,6980,7888,88.5,7071,8155,86.7,2422,4051,59.8,32,23.9,8.1,298,1214,305,53,1382,"https://fbref.com/en/squads/8cec06e1/2018-2019/Wolverhampton-Wanderers-Stats",NA,NA
"393",2020,"Alavés","La Liga","team",32,38,9724,13753,70.7,207059,86512,3828,4695,81.5,3894,4960,78.5,1814,3529,51.4,20,23.5,-3.5,220,751,177,50,858,"https://fbref.com/en/squads/8d6fd021/2019-2020/Alaves-Stats",NA,NA
"394",2020,"Alavés","La Liga","opponent",32,38,15810,19824,79.8,318477,100629,6085,6968,87.3,6884,7949,86.6,2546,4164,61.1,36,32.3,4.7,322,1161,299,83,1280,"https://fbref.com/en/squads/8d6fd021/2019-2020/Alaves-Stats",NA,NA
"395",2020,"Amiens","Ligue 1","team",27,28,9777,12663,77.2,187897,71050,4251,4881,87.1,3893,4682,83.1,1420,2577,55.1,20,16.7,3.3,159,734,138,41,940,"https://fbref.com/en/squads/25622401/2019-2020/Amiens-Stats",NA,NA
"396",2020,"Amiens","Ligue 1","opponent",27,28,12277,15224,80.6,243777,80543,4885,5534,88.3,5264,6092,86.4,1907,3040,62.7,36,24.9,11.1,291,842,232,68,987,"https://fbref.com/en/squads/25622401/2019-2020/Amiens-Stats",NA,NA
"397",2020,"Angers","Ligue 1","team",26,28,10616,13346,79.5,203866,74741,4631,5230,88.5,4285,4962,86.4,1535,2663,57.6,21,20.2,0.8,261,749,207,63,909,"https://fbref.com/en/squads/69236f98/2019-2020/Angers-Stats",NA,NA
"398",2020,"Angers","Ligue 1","opponent",26,28,13503,16188,83.4,258798,82161,5549,6187,89.7,5912,6574,89.9,1834,2893,63.4,25,20.8,4.2,199,1044,168,39,1121,"https://fbref.com/en/squads/69236f98/2019-2020/Angers-Stats",NA,NA
"399",2020,"Arsenal","Premier League","team",29,38,16349,19802,82.6,321220,94865,6299,7029,89.6,7392,8306,89,2428,3776,64.3,35,29.9,5.1,285,1121,320,70,1240,"https://fbref.com/en/squads/18bb7c10/2019-2020/Arsenal-Stats",NA,NA
"400",2020,"Arsenal","Premier League","opponent",29,38,13754,17221,79.9,274662,92749,5567,6276,88.7,5817,6717,86.6,2150,3558,60.4,30,35.8,-5.8,396,1088,314,84,1132,"https://fbref.com/en/squads/18bb7c10/2019-2020/Arsenal-Stats",NA,NA
"401",2020,"Aston Villa","Premier League","team",28,38,11530,15353,75.1,242867,87449,4292,4999,85.9,4958,5923,83.7,2084,3846,54.2,32,30.4,1.6,361,891,286,95,1034,"https://fbref.com/en/squads/8602292d/2019-2020/Aston-Villa-Stats",NA,NA
"402",2020,"Aston Villa","Premier League","opponent",28,38,15965,19746,80.9,313110,105065,6587,7411,88.9,6737,7716,87.3,2360,3862,61.1,44,44.3,-0.3,443,1301,419,85,1515,"https://fbref.com/en/squads/8602292d/2019-2020/Aston-Villa-Stats",NA,NA
"403",2020,"Atalanta","Serie A","team",30,38,18078,21650,83.5,337955,106300,7764,8604,90.2,7753,8778,88.3,2263,3514,64.4,68,53.5,14.5,527,1296,478,111,1588,"https://fbref.com/en/squads/922493f3/2019-2020/Atalanta-Stats",NA,NA
"404",2020,"Atalanta","Serie A","opponent",30,38,12593,16295,77.3,247143,94031,5135,5841,87.9,5186,6151,84.3,1966,3539,55.6,30,27.4,2.6,285,840,204,50,1041,"https://fbref.com/en/squads/922493f3/2019-2020/Atalanta-Stats",NA,NA
"405",2020,"Athletic Club","La Liga","team",26,38,12589,16607,75.8,263278,92587,4837,5640,85.8,5222,6296,82.9,2312,4050,57.1,23,23.6,-0.6,274,929,223,80,1028,"https://fbref.com/en/squads/2b390eca/2019-2020/Athletic-Club-Stats",NA,NA
"406",2020,"Athletic Club","La Liga","opponent",26,38,13725,17844,76.9,271850,94236,5599,6465,86.6,5684,6796,83.6,2171,3893,55.8,26,30.8,-4.8,281,987,261,85,1119,"https://fbref.com/en/squads/2b390eca/2019-2020/Athletic-Club-Stats",NA,NA
"407",2020,"Atlético Madrid","La Liga","team",30,38,13709,17595,77.9,257089,96920,6091,6947,87.7,5362,6383,84,1871,3468,54,35,34.4,0.6,329,1037,302,59,1287,"https://fbref.com/en/squads/db3b9613/2019-2020/Atletico-Madrid-Stats",NA,NA
"408",2020,"Atlético Madrid","La Liga","opponent",30,38,15024,19036,78.9,307466,93781,5710,6548,87.2,6380,7391,86.3,2639,4309,61.2,15,20.5,-5.5,283,1166,237,82,1155,"https://fbref.com/en/squads/db3b9613/2019-2020/Atletico-Madrid-Stats",NA,NA
"409",2020,"Augsburg","Bundesliga","team",28,34,8618,12212,70.6,182208,70959,3135,3850,81.4,3674,4547,80.8,1620,3209,50.5,29,26.2,2.8,241,567,170,45,761,"https://fbref.com/en/squads/0cdc4311/2019-2020/Augsburg-Stats",NA,NA
"410",2020,"Augsburg","Bundesliga","opponent",28,34,16423,20139,81.5,339051,108422,5833,6699,87.1,7572,8564,88.4,2785,4217,66,50,43.1,6.9,347,1249,304,87,1353,"https://fbref.com/en/squads/0cdc4311/2019-2020/Augsburg-Stats",NA,NA
"411",2020,"Barcelona","La Liga","team",28,38,24981,28212,88.5,447366,126905,11376,12316,92.4,10305,11200,92,2786,3644,76.5,62,48.2,14.8,383,1884,439,51,1665,"https://fbref.com/en/squads/206d90db/2019-2020/Barcelona-Stats",NA,NA
"412",2020,"Barcelona","La Liga","opponent",28,38,11013,14218,77.5,215445,76924,4700,5409,86.9,4407,5183,85,1666,3011,55.3,21,22.2,-1.2,254,763,220,65,843,"https://fbref.com/en/squads/206d90db/2019-2020/Barcelona-Stats",NA,NA
"413",2020,"Bayern Munich","Bundesliga","team",29,34,20739,24240,85.6,413561,128617,7694,8577,89.7,9583,10575,90.6,3186,4363,73,75,64.2,10.8,474,1780,510,128,1966,"https://fbref.com/en/squads/054efa67/2019-2020/Bayern-Munich-Stats",NA,NA
"414",2020,"Bayern Munich","Bundesliga","opponent",29,34,9779,13154,74.3,199103,78851,3901,4594,84.9,4057,4907,82.7,1639,3127,52.4,23,22.6,0.4,220,613,175,58,754,"https://fbref.com/en/squads/054efa67/2019-2020/Bayern-Munich-Stats",NA,NA
"415",2020,"Betis","La Liga","team",27,38,16291,19618,83,318743,95412,6579,7296,90.2,6841,7658,89.3,2509,3828,65.5,35,32.3,2.7,348,977,340,88,1093,"https://fbref.com/en/squads/fc536746/2019-2020/Real-Betis-Stats",NA,NA
"416",2020,"Betis","La Liga","opponent",27,38,11741,15349,76.5,239926,84396,4614,5275,87.5,4867,5813,83.7,2030,3641,55.8,40,31.8,8.2,311,872,285,91,1014,"https://fbref.com/en/squads/fc536746/2019-2020/Real-Betis-Stats",NA,NA
"417",2020,"Bologna","Serie A","team",31,38,14641,18276,80.1,283464,97450,5892,6697,88,6331,7356,86.1,2124,3490,60.9,31,36.3,-5.3,411,1183,303,73,1370,"https://fbref.com/en/squads/1d8099f8/2019-2020/Bologna-Stats",NA,NA
"418",2020,"Bologna","Serie A","opponent",31,38,12998,16722,77.7,255665,95039,5257,6064,86.7,5479,6451,84.9,1996,3474,57.5,40,35.1,4.9,393,1025,332,76,1231,"https://fbref.com/en/squads/1d8099f8/2019-2020/Bologna-Stats",NA,NA
"419",2020,"Bordeaux","Ligue 1","team",26,28,12356,14986,82.5,242370,77409,4711,5269,89.4,5852,6609,88.5,1663,2708,61.4,29,21.4,7.6,210,711,122,33,824,"https://fbref.com/en/squads/123f3efe/2019-2020/Bordeaux-Stats",NA,NA
"420",2020,"Bordeaux","Ligue 1","opponent",26,28,10148,12945,78.4,203189,67231,3948,4588,86.1,4451,5169,86.1,1586,2759,57.5,28,24.9,3.1,264,722,211,55,883,"https://fbref.com/en/squads/123f3efe/2019-2020/Bordeaux-Stats",NA,NA
"421",2020,"Bournemouth","Premier League","team",27,38,11943,15973,74.8,234473,86377,4779,5647,84.6,5158,6227,82.8,1773,3382,52.4,24,27.4,-3.4,267,900,258,53,1069,"https://fbref.com/en/squads/4ba7cbea/2019-2020/Bournemouth-Stats",NA,NA
"422",2020,"Bournemouth","Premier League","opponent",27,38,16582,20748,79.9,330035,101757,6428,7342,87.6,7339,8433,87,2515,4216,59.7,45,38.4,6.6,395,1240,383,91,1422,"https://fbref.com/en/squads/4ba7cbea/2019-2020/Bournemouth-Stats",NA,NA
"423",2020,"Brescia","Serie A","team",32,38,11010,14650,75.2,220206,83491,4297,5040,85.3,4734,5713,82.9,1748,3214,54.4,22,25.4,-3.4,283,796,280,74,1144,"https://fbref.com/en/squads/4ef57aeb/2019-2020/Brescia-Stats",NA,NA
"424",2020,"Brescia","Serie A","opponent",32,38,18200,21739,83.7,350349,113507,7516,8296,90.6,7689,8700,88.4,2624,3929,66.8,55,54.1,0.9,531,1374,476,129,1605,"https://fbref.com/en/squads/4ef57aeb/2019-2020/Brescia-Stats",NA,NA
"425",2020,"Brest","Ligue 1","team",24,28,11090,13961,79.4,226492,74524,4196,4783,87.7,4815,5547,86.8,1920,3145,61,27,21,6,243,736,214,71,904,"https://fbref.com/en/squads/fb08dbb3/2019-2020/Brest-Stats",NA,NA
"426",2020,"Brest","Ligue 1","opponent",24,28,11398,14204,80.2,223708,78645,4730,5386,87.8,4719,5467,86.3,1768,2864,61.7,24,23.9,0.1,285,840,237,82,966,"https://fbref.com/en/squads/fb08dbb3/2019-2020/Brest-Stats",NA,NA
"427",2020,"Brighton","Premier League","team",25,38,15696,19549,80.3,317859,103840,5976,6845,87.3,7011,8038,87.2,2509,4013,62.5,24,26.5,-2.5,327,1091,310,85,1301,"https://fbref.com/en/squads/d07537b9/2019-2020/Brighton-and-Hove-Albion-Stats",NA,NA
"428",2020,"Brighton","Premier League","opponent",25,38,14228,18051,78.8,278474,89795,5930,6765,87.7,5918,6909,85.7,2146,3715,57.8,42,39,3,362,977,319,72,1154,"https://fbref.com/en/squads/d07537b9/2019-2020/Brighton-and-Hove-Albion-Stats",NA,NA
"429",2020,"Burnley","Premier League","team",22,38,9925,14227,69.8,203008,78549,4182,4902,85.3,3740,4775,78.3,1773,3907,45.4,30,27.2,2.8,263,778,208,78,814,"https://fbref.com/en/squads/943e8050/2019-2020/Burnley-Stats",NA,NA
"430",2020,"Burnley","Premier League","opponent",22,38,15724,20032,78.5,301686,97630,6571,7428,88.5,6674,7820,85.3,2181,3991,54.6,38,33.1,4.9,387,1052,367,94,1292,"https://fbref.com/en/squads/943e8050/2019-2020/Burnley-Stats",NA,NA
"431",2020,"Cagliari","Serie A","team",33,38,13303,16870,78.9,270737,91739,5074,5728,88.6,5734,6727,85.2,2286,3827,59.7,34,28.5,5.5,331,955,256,87,1074,"https://fbref.com/en/squads/c4260e09/2019-2020/Cagliari-Stats",NA,NA
"432",2020,"Cagliari","Serie A","opponent",33,38,16645,20062,83,329216,106305,6623,7396,89.5,7193,8104,88.8,2573,3885,66.2,35,37.7,-2.7,435,1286,411,119,1472,"https://fbref.com/en/squads/c4260e09/2019-2020/Cagliari-Stats",NA,NA
"433",2020,"Celta Vigo","La Liga","team",30,38,14692,18402,79.8,281402,92477,6073,6887,88.2,6253,7223,86.6,2037,3484,58.5,26,24.9,1.1,271,932,255,52,1090,"https://fbref.com/en/squads/f25da7fb/2019-2020/Celta-Vigo-Stats",NA,NA
"434",2020,"Celta Vigo","La Liga","opponent",30,38,13636,17425,78.3,268104,91248,5657,6449,87.7,5573,6509,85.6,2133,3786,56.3,31,29.5,1.5,320,1147,305,79,1221,"https://fbref.com/en/squads/f25da7fb/2019-2020/Celta-Vigo-Stats",NA,NA
"435",2020,"Chelsea","Premier League","team",27,38,20665,24532,84.2,404119,114240,8080,9028,89.5,9196,10285,89.4,3033,4405,68.9,46,46.2,-0.2,453,1482,429,105,1520,"https://fbref.com/en/squads/cff3d9bb/2019-2020/Chelsea-Stats",NA,NA
"436",2020,"Chelsea","Premier League","opponent",27,38,12299,16131,76.2,244270,85328,4992,5791,86.2,5159,6165,83.7,1926,3508,54.9,36,26,10,232,832,211,64,1000,"https://fbref.com/en/squads/cff3d9bb/2019-2020/Chelsea-Stats",NA,NA
"437",2020,"Crystal Palace","Premier League","team",25,38,12142,15940,76.2,235605,89747,5127,5936,86.4,4899,5840,83.9,1819,3435,53,20,23.6,-3.6,253,861,256,57,1040,"https://fbref.com/en/squads/47c64c55/2019-2020/Crystal-Palace-Stats",NA,NA
"438",2020,"Crystal Palace","Premier League","opponent",25,38,15987,19852,80.5,317866,102400,6411,7253,88.4,6874,7948,86.5,2441,3906,62.5,36,35.5,0.5,379,1324,333,82,1375,"https://fbref.com/en/squads/47c64c55/2019-2020/Crystal-Palace-Stats",NA,NA
"439",2020,"Dijon","Ligue 1","team",28,28,10186,12909,78.9,210762,76477,3844,4390,87.6,4335,5062,85.6,1841,2998,61.4,17,21.3,-4.3,238,651,179,43,822,"https://fbref.com/en/squads/8dfb7350/2019-2020/Dijon-Stats",NA,NA
"440",2020,"Dijon","Ligue 1","opponent",28,28,12110,14943,81,237469,79425,4773,5415,88.1,5342,6070,88,1774,2929,60.6,25,30.6,-5.6,281,852,230,62,1066,"https://fbref.com/en/squads/8dfb7350/2019-2020/Dijon-Stats",NA,NA
"441",2020,"Dortmund","Bundesliga","team",27,34,20781,24010,86.6,385238,111587,8997,9861,91.2,8870,9720,91.3,2559,3620,70.7,74,47.1,26.9,347,1275,329,54,1465,"https://fbref.com/en/squads/add600ae/2019-2020/Dortmund-Stats",NA,NA
"442",2020,"Dortmund","Bundesliga","opponent",27,34,12294,15509,79.3,247333,80720,4687,5342,87.7,5390,6262,86.1,2020,3291,61.4,27,26.2,0.8,240,829,206,58,993,"https://fbref.com/en/squads/add600ae/2019-2020/Dortmund-Stats",NA,NA
"443",2020,"Düsseldorf","Bundesliga","team",28,34,11476,15049,76.3,251262,89850,3859,4602,83.9,5067,5988,84.6,2359,3882,60.8,26,21.8,4.2,291,870,222,79,1064,"https://fbref.com/en/squads/b1278397/2019-2020/Dusseldorf-Stats",NA,NA
"444",2020,"Düsseldorf","Bundesliga","opponent",28,34,14807,18259,81.1,296439,98718,5556,6334,87.7,6736,7674,87.8,2301,3641,63.2,53,38.6,14.4,319,1011,243,77,1224,"https://fbref.com/en/squads/b1278397/2019-2020/Dusseldorf-Stats",NA,NA
"445",2020,"Eibar","La Liga","team",26,38,10623,15315,69.4,232440,87898,3962,4793,82.7,4288,5458,78.6,2181,4486,48.6,24,23.7,0.3,276,1036,248,102,1071,"https://fbref.com/en/squads/bea5c710/2019-2020/Eibar-Stats",NA,NA
"446",2020,"Eibar","La Liga","opponent",26,38,13380,17961,74.5,277936,104524,5123,6112,83.8,5638,6839,82.4,2361,4316,54.7,38,36.6,1.4,274,841,278,81,1016,"https://fbref.com/en/squads/bea5c710/2019-2020/Eibar-Stats",NA,NA
"447",2020,"Eint Frankfurt","Bundesliga","team",27,34,12408,16463,75.4,256791,97578,4513,5397,83.6,5536,6710,82.5,2150,3670,58.6,45,38.3,6.7,361,1015,279,118,1240,"https://fbref.com/en/squads/f0ac8ee6/2019-2020/Eintracht-Frankfurt-Stats",NA,NA
"448",2020,"Eint Frankfurt","Bundesliga","opponent",27,34,12498,16230,77,255519,93069,4753,5612,84.7,5361,6373,84.1,2150,3595,59.8,46,35.6,10.4,316,880,227,75,1156,"https://fbref.com/en/squads/f0ac8ee6/2019-2020/Eintracht-Frankfurt-Stats",NA,NA
"449",2020,"Espanyol","La Liga","team",31,38,12032,16181,74.4,249539,88549,4368,5135,85.1,5453,6555,83.2,2015,3897,51.7,17,22.7,-5.7,275,950,246,79,1072,"https://fbref.com/en/squads/a8661628/2019-2020/Espanyol-Stats",NA,NA
"450",2020,"Espanyol","La Liga","opponent",31,38,14103,18143,77.7,278484,94839,5921,6759,87.6,5689,6751,84.3,2200,3887,56.6,35,28.1,6.9,306,1118,263,79,1184,"https://fbref.com/en/squads/a8661628/2019-2020/Espanyol-Stats",NA,NA
"451",2020,"Everton","Premier League","team",24,38,13239,17176,77.1,281798,100680,4698,5554,84.6,5951,6984,85.2,2403,3983,60.3,32,30.9,1.1,316,1033,297,85,1259,"https://fbref.com/en/squads/d3fd31cc/2019-2020/Everton-Stats",NA,NA
