"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","Tkl_Tackles","TklW_Tackles","Def 3rd_Tackles","Mid 3rd_Tackles","Att 3rd_Tackles","Tkl_Vs","Att_Vs","Tkl_percent_Vs","Past_Vs","Press_Pressures","Succ_Pressures","_percent_Pressures","Def 3rd_Pressures","Mid 3rd_Pressures","Att 3rd_Pressures","Blocks_Blocks","Sh_Blocks","ShSv_Blocks","Pass_Blocks","Int","Tkl+Int","Clr","Err","Url"
"377",2019,"Valencia","La Liga","team",25,38,579,381,299,212,68,204,626,32.6,422,6489,1598,24.6,2042,3074,1373,600,131,1,469,357,936,933,12,"https://fbref.com/en/squads/dcc91a7b/2018-2019/Valencia-Stats"
"378",2019,"Valencia","La Liga","opponent",25,38,589,400,290,236,63,233,652,35.7,419,5953,1501,25.2,1824,2831,1298,568,100,3,468,353,942,917,6,"https://fbref.com/en/squads/dcc91a7b/2018-2019/Valencia-Stats"
"379",2019,"Valladolid","La Liga","team",28,38,695,452,379,242,74,256,793,32.3,537,6282,1576,25.1,2337,2951,994,597,118,2,479,317,1012,941,14,"https://fbref.com/en/squads/17859612/2018-2019/Valladolid-Stats"
"380",2019,"Valladolid","La Liga","opponent",28,38,536,349,284,202,50,160,539,29.7,379,5552,1505,27.1,1696,2537,1319,585,100,2,485,264,800,995,11,"https://fbref.com/en/squads/17859612/2018-2019/Valladolid-Stats"
"381",2019,"Villarreal","La Liga","team",26,38,670,425,351,255,64,266,755,35.2,489,6524,1515,23.2,2117,3152,1255,566,154,4,412,302,972,957,10,"https://fbref.com/en/squads/2a8183b3/2018-2019/Villarreal-Stats"
"382",2019,"Villarreal","La Liga","opponent",26,38,589,384,309,204,76,239,716,33.4,477,5650,1442,25.5,1771,2691,1188,591,137,1,454,342,931,849,6,"https://fbref.com/en/squads/2a8183b3/2018-2019/Villarreal-Stats"
"383",2019,"Watford","Premier League","team",25,38,689,432,365,249,75,215,617,34.8,402,6203,1795,28.9,2289,2669,1245,611,131,1,480,504,1193,1002,4,"https://fbref.com/en/squads/2abfe087/2018-2019/Watford-Stats"
"384",2019,"Watford","Premier League","opponent",25,38,725,447,368,261,96,212,556,38.1,344,5814,1711,29.4,2022,2601,1191,591,138,3,453,540,1265,1087,13,"https://fbref.com/en/squads/2abfe087/2018-2019/Watford-Stats"
"385",2019,"Werder Bremen","Bundesliga","team",24,34,540,337,260,212,68,173,558,31,385,5510,1470,26.7,1730,2677,1103,534,112,1,422,305,845,855,7,"https://fbref.com/en/squads/62add3bf/2018-2019/Werder-Bremen-Stats"
"386",2019,"Werder Bremen","Bundesliga","opponent",24,34,510,349,273,196,41,138,430,32.1,292,5487,1525,27.8,1903,2555,1029,611,111,4,500,332,842,826,10,"https://fbref.com/en/squads/62add3bf/2018-2019/Werder-Bremen-Stats"
"387",2019,"West Ham","Premier League","team",26,38,748,459,406,273,69,244,729,33.5,485,6054,1687,27.9,2393,2608,1053,648,152,2,496,584,1332,891,7,"https://fbref.com/en/squads/7c21e445/2018-2019/West-Ham-United-Stats"
"388",2019,"West Ham","Premier League","opponent",26,38,713,430,347,265,101,230,655,35.1,425,6122,1784,29.1,2055,2861,1206,629,132,4,497,484,1197,823,6,"https://fbref.com/en/squads/7c21e445/2018-2019/West-Ham-United-Stats"
"389",2019,"Wolfsburg","Bundesliga","team",25,34,589,397,303,217,69,209,572,36.5,363,5501,1519,27.6,1778,2415,1308,542,95,1,447,291,880,815,5,"https://fbref.com/en/squads/4eaa11d7/2018-2019/Wolfsburg-Stats"
"390",2019,"Wolfsburg","Bundesliga","opponent",25,34,545,339,276,195,74,155,476,32.6,321,5523,1448,26.2,1735,2466,1322,554,105,3,449,297,842,807,8,"https://fbref.com/en/squads/4eaa11d7/2018-2019/Wolfsburg-Stats"
"391",2019,"Wolves","Premier League","team",21,38,750,425,395,287,68,277,721,38.4,444,5925,1665,28.1,2198,2740,987,647,160,1,487,479,1229,981,6,"https://fbref.com/en/squads/8cec06e1/2018-2019/Wolverhampton-Wanderers-Stats"
"392",2019,"Wolves","Premier League","opponent",21,38,701,425,344,272,85,239,611,39.1,372,5938,1864,31.4,2019,2643,1276,566,129,2,437,505,1206,855,13,"https://fbref.com/en/squads/8cec06e1/2018-2019/Wolverhampton-Wanderers-Stats"
"393",2020,"Alavés","La Liga","team",32,38,613,370,295,269,49,194,580,33.4,386,5609,1464,26.1,1757,2820,1032,576,120,0,456,214,827,1085,8,"https://fbref.com/en/squads/8d6fd021/2019-2020/Alaves-Stats"
"394",2020,"Alavés","La Liga","opponent",32,38,574,353,233,274,67,188,465,40.4,277,4423,1400,31.7,1240,2286,897,459,74,0,385,214,788,942,8,"https://fbref.com/en/squads/8d6fd021/2019-2020/Alaves-Stats"
"395",2020,"Amiens","Ligue 1","team",27,28,482,318,227,211,44,183,554,33,371,4988,1362,27.3,1550,2448,990,467,112,3,355,273,755,861,9,"https://fbref.com/en/squads/25622401/2019-2020/Amiens-Stats"
"396",2020,"Amiens","Ligue 1","opponent",27,28,586,363,263,255,68,159,477,33.3,318,4332,1442,33.3,1306,2135,891,407,68,1,339,227,813,688,6,"https://fbref.com/en/squads/25622401/2019-2020/Amiens-Stats"
"397",2020,"Angers","Ligue 1","team",26,28,502,320,230,209,63,172,557,30.9,385,5169,1427,27.6,1640,2532,997,421,59,1,362,236,738,690,8,"https://fbref.com/en/squads/69236f98/2019-2020/Angers-Stats"
"398",2020,"Angers","Ligue 1","opponent",26,28,547,321,285,209,53,190,557,34.1,367,4281,1245,29.1,1444,1973,864,429,93,0,336,255,802,738,7,"https://fbref.com/en/squads/69236f98/2019-2020/Angers-Stats"
"399",2020,"Arsenal","Premier League","team",29,38,601,373,325,199,77,202,596,33.9,394,6127,1640,26.8,2245,2662,1220,614,153,2,461,244,845,978,14,"https://fbref.com/en/squads/18bb7c10/2019-2020/Arsenal-Stats"
"400",2020,"Arsenal","Premier League","opponent",29,38,706,400,337,268,101,255,710,35.9,455,6466,1703,26.3,1965,2821,1680,628,119,3,509,266,972,822,14,"https://fbref.com/en/squads/18bb7c10/2019-2020/Arsenal-Stats"
"401",2020,"Aston Villa","Premier League","team",28,38,606,388,339,194,73,192,613,31.3,421,5837,1595,27.3,2133,2485,1219,725,213,4,512,254,860,983,29,"https://fbref.com/en/squads/8602292d/2019-2020/Aston-Villa-Stats"
"402",2020,"Aston Villa","Premier League","opponent",28,38,607,351,277,228,102,179,583,30.7,404,5582,1558,27.9,1900,2286,1396,542,135,1,407,223,830,999,8,"https://fbref.com/en/squads/8602292d/2019-2020/Aston-Villa-Stats"
"403",2020,"Atalanta","Serie A","team",30,38,702,445,313,294,95,290,775,37.4,485,5978,1870,31.3,1674,2939,1365,607,125,3,482,252,954,847,9,"https://fbref.com/en/squads/922493f3/2019-2020/Atalanta-Stats"
"404",2020,"Atalanta","Serie A","opponent",30,38,721,442,405,249,67,257,698,36.8,441,6517,1795,27.5,2571,2781,1165,663,182,4,481,279,1000,903,16,"https://fbref.com/en/squads/922493f3/2019-2020/Atalanta-Stats"
"405",2020,"Athletic Club","La Liga","team",26,38,578,353,286,219,73,191,618,30.9,427,5431,1547,28.5,1706,2478,1247,573,99,2,474,238,816,1130,8,"https://fbref.com/en/squads/2b390eca/2019-2020/Athletic-Club-Stats"
"406",2020,"Athletic Club","La Liga","opponent",26,38,591,361,294,236,61,193,567,34,374,5157,1395,27.1,1634,2483,1040,509,97,0,412,219,810,989,12,"https://fbref.com/en/squads/2b390eca/2019-2020/Athletic-Club-Stats"
"407",2020,"Atlético Madrid","La Liga","team",30,38,670,431,310,272,88,261,682,38.3,421,5111,1532,30,1616,2385,1110,659,124,1,535,221,891,990,6,"https://fbref.com/en/squads/db3b9613/2019-2020/Atletico-Madrid-Stats"
"408",2020,"Atlético Madrid","La Liga","opponent",30,38,607,378,315,233,59,211,583,36.2,372,5188,1496,28.8,1766,2454,968,543,126,3,417,230,837,960,11,"https://fbref.com/en/squads/db3b9613/2019-2020/Atletico-Madrid-Stats"
"409",2020,"Augsburg","Bundesliga","team",28,34,549,331,276,212,61,190,632,30.1,442,5650,1440,25.5,1794,2622,1234,574,137,7,437,283,832,971,7,"https://fbref.com/en/squads/0cdc4311/2019-2020/Augsburg-Stats"
"410",2020,"Augsburg","Bundesliga","opponent",28,34,594,366,288,230,76,204,488,41.8,284,4528,1556,34.4,1367,1926,1235,517,86,2,431,224,818,729,10,"https://fbref.com/en/squads/0cdc4311/2019-2020/Augsburg-Stats"
"411",2020,"Barcelona","La Liga","team",28,38,545,368,224,228,93,166,462,35.9,296,4843,1487,30.7,1268,2305,1270,493,93,4,400,239,784,638,9,"https://fbref.com/en/squads/206d90db/2019-2020/Barcelona-Stats"
