"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Age","Poss","MP_Playing","Starts_Playing","Min_Playing","Mins_Per_90_Playing","Gls","Ast","G_minus_PK","PK","PKatt","CrdY","CrdR","Gls_Per","Ast_Per","G+A_Per","G_minus_PK_Per","G+A_minus_PK_Per","xG_Expected","npxG_Expected","xA_Expected","npxG+xA_Expected","xG_Per","xA_Per","xG+xA_Per","npxG_Per","npxG+xA_Per","Url","xAG_Expected","npxG+xAG_Expected","xAG_Per","xG+xAG_Per","npxG+xAG_Per"
"1434",2017,"Fiorentina","Serie A","opponent",30,27,41.7,38,418,3420,38,57,37,52,5,6,91,1,1.5,0.97,2.47,1.37,2.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/421387cf/2016-2017/Fiorentina-Stats",NA,NA,NA,NA,NA
"1435",2017,"Freiburg","Bundesliga","team",25,24.7,46.7,34,374,3060,34,42,28,36,6,8,0,0,1.24,0.82,2.06,1.06,1.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/a486e511/2016-2017/Freiburg-Stats",NA,NA,NA,NA,NA
"1436",2017,"Freiburg","Bundesliga","opponent",25,26.1,53.3,34,374,3060,34,60,46,56,4,6,59,0,1.76,1.35,3.12,1.65,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/a486e511/2016-2017/Freiburg-Stats",NA,NA,NA,NA,NA
"1437",2017,"Genoa","Serie A","team",33,26.9,48.8,38,418,3420,38,36,30,34,2,3,0,4,0.95,0.79,1.74,0.89,1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/658bf2de/2016-2017/Genoa-Stats",NA,NA,NA,NA,NA
"1438",2017,"Genoa","Serie A","opponent",33,27,51.2,38,418,3420,38,59,37,55,4,8,81,8,1.55,0.97,2.53,1.45,2.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/658bf2de/2016-2017/Genoa-Stats",NA,NA,NA,NA,NA
"1439",2017,"Granada","La Liga","team",35,24.7,45.1,38,418,3420,38,30,19,30,0,1,112,6,0.79,0.5,1.29,0.79,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/a0435291/2016-2017/Granada-Stats",NA,NA,NA,NA,NA
"1440",2017,"Granada","La Liga","opponent",35,26.3,54.9,38,418,3420,38,81,56,79,2,4,71,5,2.13,1.47,3.61,2.08,3.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/a0435291/2016-2017/Granada-Stats",NA,NA,NA,NA,NA
"1441",2017,"Guingamp","Ligue 1","team",25,27.6,47.5,38,418,3420,38,46,33,42,4,4,0,3,1.21,0.87,2.08,1.11,1.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/d41b5f53/2016-2017/Guingamp-Stats",NA,NA,NA,NA,NA
"1442",2017,"Guingamp","Ligue 1","opponent",25,26.2,52.5,38,418,3420,38,52,41,45,7,11,61,5,1.37,1.08,2.45,1.18,2.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/d41b5f53/2016-2017/Guingamp-Stats",NA,NA,NA,NA,NA
"1443",2017,"Hamburger SV","Bundesliga","team",29,25.8,43.8,34,374,3060,34,32,26,32,0,2,0,2,0.94,0.76,1.71,0.94,1.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/26790c6a/2016-2017/Hamburger-SV-Stats",NA,NA,NA,NA,NA
"1444",2017,"Hamburger SV","Bundesliga","opponent",29,25.9,56.2,34,374,3060,34,60,42,55,5,8,71,1,1.76,1.24,3,1.62,2.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/26790c6a/2016-2017/Hamburger-SV-Stats",NA,NA,NA,NA,NA
"1445",2017,"Hertha BSC","Bundesliga","team",26,27.1,48.5,34,374,3060,34,42,26,37,5,5,0,2,1.24,0.76,2,1.09,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/2818f8bc/2016-2017/Hertha-BSC-Stats",NA,NA,NA,NA,NA
"1446",2017,"Hertha BSC","Bundesliga","opponent",26,25.9,51.5,34,374,3060,34,46,33,42,4,5,71,5,1.35,0.97,2.32,1.24,2.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/2818f8bc/2016-2017/Hertha-BSC-Stats",NA,NA,NA,NA,NA
"1447",2017,"Hoffenheim","Bundesliga","team",23,25,56.2,34,374,3060,34,64,47,59,5,5,0,0,1.88,1.38,3.26,1.74,3.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/033ea6b8/2016-2017/Hoffenheim-Stats",NA,NA,NA,NA,NA
"1448",2017,"Hoffenheim","Bundesliga","opponent",23,26,43.8,34,374,3060,34,35,29,34,1,3,71,5,1.03,0.85,1.88,1,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/033ea6b8/2016-2017/Hoffenheim-Stats",NA,NA,NA,NA,NA
"1449",2017,"Hull City","Premier League","team",28,27.4,45.9,38,418,3420,38,36,24,33,3,3,0,0,0.95,0.63,1.58,0.87,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/bd8769d1/2016-2017/Hull-City-Stats",NA,NA,NA,NA,NA
"1450",2017,"Hull City","Premier League","opponent",28,27.4,54.1,38,418,3420,38,75,53,64,11,13,56,2,1.97,1.39,3.37,1.68,3.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/bd8769d1/2016-2017/Hull-City-Stats",NA,NA,NA,NA,NA
"1451",2017,"Ingolstadt 04","Bundesliga","team",22,26.9,45.9,34,374,3060,34,35,20,29,6,8,0,3,1.03,0.59,1.62,0.85,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/12eb2039/2016-2017/Ingolstadt-04-Stats",NA,NA,NA,NA,NA
"1452",2017,"Ingolstadt 04","Bundesliga","opponent",22,25.9,54.1,34,374,3060,34,55,38,48,7,8,61,4,1.62,1.12,2.74,1.41,2.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/12eb2039/2016-2017/Ingolstadt-04-Stats",NA,NA,NA,NA,NA
"1453",2017,"Inter","Serie A","team",29,27.5,56.4,38,418,3420,38,70,55,67,3,5,0,3,1.84,1.45,3.29,1.76,3.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/d609edc0/2016-2017/Internazionale-Stats",NA,NA,NA,NA,NA
"1454",2017,"Inter","Serie A","opponent",29,26.8,43.6,38,418,3420,38,48,34,43,5,6,94,4,1.26,0.89,2.16,1.13,2.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/d609edc0/2016-2017/Internazionale-Stats",NA,NA,NA,NA,NA
"1455",2017,"Juventus","Serie A","team",27,29.1,57,38,418,3420,38,72,49,69,3,3,0,0,1.89,1.29,3.18,1.82,3.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/e0652b02/2016-2017/Juventus-Stats",NA,NA,NA,NA,NA
"1456",2017,"Juventus","Serie A","opponent",27,26.7,43,38,418,3420,38,26,20,25,1,1,93,5,0.68,0.53,1.21,0.66,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/e0652b02/2016-2017/Juventus-Stats",NA,NA,NA,NA,NA
"1457",2017,"Köln","Bundesliga","team",26,26.2,43.4,34,374,3060,34,49,36,46,3,4,0,1,1.44,1.06,2.5,1.35,2.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/bc357bf7/2016-2017/Koln-Stats",NA,NA,NA,NA,NA
"1458",2017,"Köln","Bundesliga","opponent",26,25.9,56.6,34,374,3060,34,41,34,37,4,4,63,3,1.21,1,2.21,1.09,2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/bc357bf7/2016-2017/Koln-Stats",NA,NA,NA,NA,NA
"1459",2017,"La Coruña","La Liga","team",28,27.7,47,38,418,3420,38,42,29,39,3,7,95,4,1.11,0.76,1.87,1.03,1.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/2a60ed82/2016-2017/Deportivo-La-Coruna-Stats",NA,NA,NA,NA,NA
"1460",2017,"La Coruña","La Liga","opponent",28,26.4,53,38,418,3420,38,59,41,56,3,3,92,2,1.55,1.08,2.63,1.47,2.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/2a60ed82/2016-2017/Deportivo-La-Coruna-Stats",NA,NA,NA,NA,NA
"1461",2017,"Las Palmas","La Liga","team",29,27.3,59,38,418,3420,38,52,34,46,6,6,102,6,1.37,0.89,2.26,1.21,2.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/0049d422/2016-2017/Las-Palmas-Stats",NA,NA,NA,NA,NA
"1462",2017,"Las Palmas","La Liga","opponent",29,26.4,41,38,418,3420,38,73,43,62,11,11,106,6,1.92,1.13,3.05,1.63,2.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/0049d422/2016-2017/Las-Palmas-Stats",NA,NA,NA,NA,NA
"1463",2017,"Lazio","Serie A","team",30,26,51,38,418,3420,38,73,47,61,12,14,0,3,1.92,1.24,3.16,1.61,2.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/7213da33/2016-2017/Lazio-Stats",NA,NA,NA,NA,NA
"1464",2017,"Lazio","Serie A","opponent",30,26.9,49,38,418,3420,38,48,32,43,5,9,78,4,1.26,0.84,2.11,1.13,1.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/7213da33/2016-2017/Lazio-Stats",NA,NA,NA,NA,NA
"1465",2017,"Leganés","La Liga","team",31,26.3,44.7,38,418,3420,38,36,24,33,3,4,106,3,0.95,0.63,1.58,0.87,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/7c6f2c78/2016-2017/Leganes-Stats",NA,NA,NA,NA,NA
"1466",2017,"Leganés","La Liga","opponent",31,26.5,55.3,38,418,3420,38,55,39,49,6,7,77,2,1.45,1.03,2.47,1.29,2.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/7c6f2c78/2016-2017/Leganes-Stats",NA,NA,NA,NA,NA
"1467",2017,"Leicester City","Premier League","team",25,27.8,41.9,38,418,3420,38,46,32,42,4,6,0,0,1.21,0.84,2.05,1.11,1.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/a2d435b3/2016-2017/Leicester-City-Stats",NA,NA,NA,NA,NA
"1468",2017,"Leicester City","Premier League","opponent",25,27.2,58.1,38,418,3420,38,61,42,58,3,3,56,0,1.61,1.11,2.71,1.53,2.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/a2d435b3/2016-2017/Leicester-City-Stats",NA,NA,NA,NA,NA
"1469",2017,"Leverkusen","Bundesliga","team",24,24.2,54.3,34,374,3060,34,53,39,49,4,9,0,3,1.56,1.15,2.71,1.44,2.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/c7a9f859/2016-2017/Bayer-Leverkusen-Stats",NA,NA,NA,NA,NA
"1470",2017,"Leverkusen","Bundesliga","opponent",24,25.9,45.7,34,374,3060,34,54,41,51,3,3,50,2,1.59,1.21,2.79,1.5,2.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/c7a9f859/2016-2017/Bayer-Leverkusen-Stats",NA,NA,NA,NA,NA
"1471",2017,"Lille","Ligue 1","team",31,26.9,51.1,38,418,3420,38,40,26,34,6,7,0,3,1.05,0.68,1.74,0.89,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/cb188c0c/2016-2017/Lille-Stats",NA,NA,NA,NA,NA
"1472",2017,"Lille","Ligue 1","opponent",31,26.2,48.9,38,418,3420,38,46,32,42,4,6,65,1,1.21,0.84,2.05,1.11,1.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/cb188c0c/2016-2017/Lille-Stats",NA,NA,NA,NA,NA
"1473",2017,"Liverpool","Premier League","team",23,26.1,62,38,418,3420,38,77,52,70,7,8,0,0,2.03,1.37,3.39,1.84,3.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/822bd0ba/2016-2017/Liverpool-Stats",NA,NA,NA,NA,NA
"1474",2017,"Liverpool","Premier League","opponent",23,27.3,38,38,418,3420,38,42,28,39,3,5,73,1,1.11,0.74,1.84,1.03,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/822bd0ba/2016-2017/Liverpool-Stats",NA,NA,NA,NA,NA
"1475",2017,"Lorient","Ligue 1","team",30,26.8,50.5,38,418,3420,38,43,30,39,4,6,0,0,1.13,0.79,1.92,1.03,1.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/d2c87802/2016-2017/Lorient-Stats",NA,NA,NA,NA,NA
"1476",2017,"Lorient","Ligue 1","opponent",30,26.2,49.5,38,418,3420,38,68,47,64,4,5,62,4,1.79,1.24,3.03,1.68,2.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/d2c87802/2016-2017/Lorient-Stats",NA,NA,NA,NA,NA
"1477",2017,"Lyon","Ligue 1","team",27,25,59.1,38,418,3420,38,74,44,62,12,14,0,2,1.95,1.16,3.11,1.63,2.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/d53c0b06/2016-2017/Lyon-Stats",NA,NA,NA,NA,NA
"1478",2017,"Lyon","Ligue 1","opponent",27,26.4,40.9,38,418,3420,38,47,34,42,5,6,89,9,1.24,0.89,2.13,1.11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/d53c0b06/2016-2017/Lyon-Stats",NA,NA,NA,NA,NA
"1479",2017,"M'Gladbach","Bundesliga","team",24,25.3,53.9,34,374,3060,34,44,27,43,1,4,0,2,1.29,0.79,2.09,1.26,2.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/32f3ee20/2016-2017/Monchengladbach-Stats",NA,NA,NA,NA,NA
"1480",2017,"M'Gladbach","Bundesliga","opponent",24,25.9,46.1,34,374,3060,34,49,40,45,4,5,65,3,1.44,1.18,2.62,1.32,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/32f3ee20/2016-2017/Monchengladbach-Stats",NA,NA,NA,NA,NA
"1481",2017,"Mainz 05","Bundesliga","team",28,25.1,46,34,374,3060,34,43,28,36,7,7,0,3,1.26,0.82,2.09,1.06,1.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/a224b06a/2016-2017/Mainz-05-Stats",NA,NA,NA,NA,NA
"1482",2017,"Mainz 05","Bundesliga","opponent",28,25.8,54,34,374,3060,34,55,47,52,3,4,67,3,1.62,1.38,3,1.53,2.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/a224b06a/2016-2017/Mainz-05-Stats",NA,NA,NA,NA,NA
"1483",2017,"Málaga","La Liga","team",29,26,48.4,38,418,3420,38,48,33,45,3,5,111,7,1.26,0.87,2.13,1.18,2.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/1c896955/2016-2017/Malaga-Stats",NA,NA,NA,NA,NA
"1484",2017,"Málaga","La Liga","opponent",29,26.4,51.6,38,418,3420,38,55,38,49,6,7,107,8,1.45,1,2.45,1.29,2.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/1c896955/2016-2017/Malaga-Stats",NA,NA,NA,NA,NA
"1485",2017,"Manchester City","Premier League","team",25,28.5,65,38,418,3420,38,75,54,68,7,9,0,0,1.97,1.42,3.39,1.79,3.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/b8fd03ef/2016-2017/Manchester-City-Stats",NA,NA,NA,NA,NA
"1486",2017,"Manchester City","Premier League","opponent",25,27.3,35,38,418,3420,38,38,29,36,2,5,92,1,1,0.76,1.76,0.95,1.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/b8fd03ef/2016-2017/Manchester-City-Stats",NA,NA,NA,NA,NA
"1487",2017,"Manchester Utd","Premier League","team",31,26.7,56.5,38,418,3420,38,54,37,51,3,4,0,1,1.42,0.97,2.39,1.34,2.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/19538871/2016-2017/Manchester-United-Stats",NA,NA,NA,NA,NA
"1488",2017,"Manchester Utd","Premier League","opponent",31,27.4,43.5,38,418,3420,38,28,18,24,4,5,71,4,0.74,0.47,1.21,0.63,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/19538871/2016-2017/Manchester-United-Stats",NA,NA,NA,NA,NA
"1489",2017,"Marseille","Ligue 1","team",27,27.4,55.9,38,418,3420,38,56,37,52,4,4,0,1,1.47,0.97,2.45,1.37,2.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/5725cc7b/2016-2017/Marseille-Stats",NA,NA,NA,NA,NA
"1490",2017,"Marseille","Ligue 1","opponent",27,26,44.1,38,418,3420,38,40,26,38,2,2,45,2,1.05,0.68,1.74,1,1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/5725cc7b/2016-2017/Marseille-Stats",NA,NA,NA,NA,NA
"1491",2017,"Metz","Ligue 1","team",31,26.5,42.4,38,418,3420,38,37,22,29,8,9,NA,NA,0.97,0.58,1.55,0.76,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/f83960ae/2016-2017/Metz-Stats",NA,NA,NA,NA,NA
"1492",2017,"Metz","Ligue 1","opponent",31,26.2,57.6,38,418,3420,38,71,53,66,5,7,59,2,1.87,1.39,3.26,1.74,3.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/f83960ae/2016-2017/Metz-Stats",NA,NA,NA,NA,NA
"1493",2017,"Middlesbrough","Premier League","team",27,27.3,47.3,38,418,3420,38,26,22,24,2,2,0,1,0.68,0.58,1.26,0.63,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/7f59c601/2016-2017/Middlesbrough-Stats",NA,NA,NA,NA,NA
"1494",2017,"Middlesbrough","Premier League","opponent",27,27.4,52.7,38,418,3420,38,53,37,49,4,5,63,0,1.39,0.97,2.37,1.29,2.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/7f59c601/2016-2017/Middlesbrough-Stats",NA,NA,NA,NA,NA
"1495",2017,"Milan","Serie A","team",28,25,54.1,38,418,3420,38,55,39,48,7,12,0,9,1.45,1.03,2.47,1.26,2.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/dc56fe14/2016-2017/Milan-Stats",NA,NA,NA,NA,NA
"1496",2017,"Milan","Serie A","opponent",28,26.9,45.9,38,418,3420,38,43,30,38,5,9,118,2,1.13,0.79,1.92,1,1.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/dc56fe14/2016-2017/Milan-Stats",NA,NA,NA,NA,NA
"1497",2017,"Monaco","Ligue 1","team",29,25,51.9,38,418,3420,38,103,62,92,11,11,0,1,2.71,1.63,4.34,2.42,4.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/fd6114db/2016-2017/Monaco-Stats",NA,NA,NA,NA,NA
"1498",2017,"Monaco","Ligue 1","opponent",29,26.3,48.1,38,418,3420,38,31,20,28,3,5,64,3,0.82,0.53,1.34,0.74,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/fd6114db/2016-2017/Monaco-Stats",NA,NA,NA,NA,NA
"1499",2017,"Montpellier","Ligue 1","team",32,26.8,49.4,38,418,3420,38,48,30,45,3,3,0,2,1.26,0.79,2.05,1.18,1.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/281b0e73/2016-2017/Montpellier-Stats",NA,NA,NA,NA,NA
"1500",2017,"Montpellier","Ligue 1","opponent",32,26.1,50.6,38,418,3420,38,64,42,57,7,7,61,4,1.68,1.11,2.79,1.5,2.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/281b0e73/2016-2017/Montpellier-Stats",NA,NA,NA,NA,NA
"1501",2017,"Nancy","Ligue 1","team",27,27.2,43.1,38,418,3420,38,29,22,28,1,3,0,1,0.76,0.58,1.34,0.74,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/e88fc6e5/2016-2017/Nancy-Stats",NA,NA,NA,NA,NA
"1502",2017,"Nancy","Ligue 1","opponent",27,26.4,56.9,38,418,3420,38,50,33,43,7,8,56,4,1.32,0.87,2.18,1.13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/e88fc6e5/2016-2017/Nancy-Stats",NA,NA,NA,NA,NA
"1503",2017,"Nantes","Ligue 1","team",27,24.8,48.4,38,418,3420,38,40,31,38,2,4,0,1,1.05,0.82,1.87,1,1.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/d7a486cd/2016-2017/Nantes-Stats",NA,NA,NA,NA,NA
"1504",2017,"Nantes","Ligue 1","opponent",27,26.6,51.6,38,418,3420,38,53,30,44,9,9,60,5,1.39,0.79,2.18,1.16,1.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/d7a486cd/2016-2017/Nantes-Stats",NA,NA,NA,NA,NA
"1505",2017,"Napoli","Serie A","team",26,26.9,62.1,38,418,3420,38,94,68,89,5,6,0,0,2.47,1.79,4.26,2.34,4.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/d48ad4ff/2016-2017/Napoli-Stats",NA,NA,NA,NA,NA
"1506",2017,"Napoli","Serie A","opponent",26,26.9,37.9,38,418,3420,38,38,24,35,3,4,93,7,1,0.63,1.63,0.92,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/d48ad4ff/2016-2017/Napoli-Stats",NA,NA,NA,NA,NA
"1507",2017,"Nice","Ligue 1","team",27,24.3,58.9,38,418,3420,38,63,45,57,6,8,0,1,1.66,1.18,2.84,1.5,2.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/132ebc33/2016-2017/Nice-Stats",NA,NA,NA,NA,NA
"1508",2017,"Nice","Ligue 1","opponent",27,26.5,41.1,38,418,3420,38,35,22,31,4,4,81,6,0.92,0.58,1.5,0.82,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/132ebc33/2016-2017/Nice-Stats",NA,NA,NA,NA,NA
"1509",2017,"Osasuna","La Liga","team",35,26.3,39,38,418,3420,38,37,24,33,4,6,99,3,0.97,0.63,1.61,0.87,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/03c57e2b/2016-2017/Osasuna-Stats",NA,NA,NA,NA,NA
"1510",2017,"Osasuna","La Liga","opponent",35,26.4,61,38,418,3420,38,91,66,87,4,8,81,2,2.39,1.74,4.13,2.29,4.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/03c57e2b/2016-2017/Osasuna-Stats",NA,NA,NA,NA,NA
"1511",2017,"Palermo","Serie A","team",30,26.1,45.6,38,418,3420,38,33,24,32,1,1,0,6,0.87,0.63,1.5,0.84,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/ee058a17/2016-2017/Palermo-Stats",NA,NA,NA,NA,NA
"1512",2017,"Palermo","Serie A","opponent",30,27,54.4,38,418,3420,38,76,53,70,6,6,76,5,2,1.39,3.39,1.84,3.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/ee058a17/2016-2017/Palermo-Stats",NA,NA,NA,NA,NA
"1513",2017,"Paris S-G","Ligue 1","team",28,26.4,65.3,38,418,3420,38,79,54,70,9,10,0,1,2.08,1.42,3.5,1.84,3.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/e2d8892c/2016-2017/Paris-Saint-Germain-Stats",NA,NA,NA,NA,NA
"1514",2017,"Paris S-G","Ligue 1","opponent",28,26.5,34.7,38,418,3420,38,26,18,24,2,3,57,0,0.68,0.47,1.16,0.63,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/e2d8892c/2016-2017/Paris-Saint-Germain-Stats",NA,NA,NA,NA,NA
"1515",2017,"Pescara","Serie A","team",34,26.6,46.4,38,418,3420,38,32,27,30,2,6,0,3,0.84,0.71,1.55,0.79,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/b985784c/2016-2017/Pescara-Stats",NA,NA,NA,NA,NA
"1516",2017,"Pescara","Serie A","opponent",34,26.9,53.6,38,418,3420,38,82,65,76,6,6,75,7,2.16,1.71,3.87,2,3.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/b985784c/2016-2017/Pescara-Stats",NA,NA,NA,NA,NA
"1517",2017,"RB Leipzig","Bundesliga","team",23,24,53,34,374,3060,34,62,49,59,3,4,0,1,1.82,1.44,3.26,1.74,3.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/acbb6a5b/2016-2017/RB-Leipzig-Stats",NA,NA,NA,NA,NA
"1518",2017,"RB Leipzig","Bundesliga","opponent",23,26,47,34,374,3060,34,38,28,35,3,5,96,6,1.12,0.82,1.94,1.03,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/acbb6a5b/2016-2017/RB-Leipzig-Stats",NA,NA,NA,NA,NA
"1519",2017,"Real Madrid","La Liga","team",24,27,56.2,38,419,3420,38,106,83,100,6,8,76,2,2.79,2.18,4.97,2.63,4.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/53a2f082/2016-2017/Real-Madrid-Stats",NA,NA,NA,NA,NA
"1520",2017,"Real Madrid","La Liga","opponent",24,26.5,43.8,38,418,3420,38,40,30,38,2,4,116,4,1.05,0.79,1.84,1,1.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/53a2f082/2016-2017/Real-Madrid-Stats",NA,NA,NA,NA,NA
"1521",2017,"Real Sociedad","La Liga","team",27,26,56.7,38,418,3420,38,56,39,49,7,8,84,6,1.47,1.03,2.5,1.29,2.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/e31d1cd9/2016-2017/Real-Sociedad-Stats",NA,NA,NA,NA,NA
"1522",2017,"Real Sociedad","La Liga","opponent",27,26.4,43.3,38,418,3420,38,51,36,47,4,7,113,4,1.34,0.95,2.29,1.24,2.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/e31d1cd9/2016-2017/Real-Sociedad-Stats",NA,NA,NA,NA,NA
