"","Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","SCA_SCA","SCA90_SCA","PassLive_SCA","PassDead_SCA","Drib_SCA","Sh_SCA","Fld_SCA","Def_SCA","GCA_GCA","GCA90_GCA","PassLive_GCA","PassDead_GCA","Drib_GCA","Sh_GCA","Fld_GCA","Def_GCA","Url"
"7619",2020,"Sheffield Utd","Premier League","Chris Basham","ENG","DF","31",1988,36,25,0.69,22,0,2,0,1,0,2,0.06,2,0,0,0,0,0,"https://fbref.com/en/players/1aa84968/Chris-Basham"
"7620",2020,"Sheffield Utd","Premier League","Sander Berge","NOR","MF","21",1998,10.5,7,0.67,6,0,1,0,0,0,2,0.19,1,0,1,0,0,0,"https://fbref.com/en/players/d0b6129f/Sander-Berge"
"7621",2020,"Sheffield Utd","Premier League","Muhamed Bešić","BIH","MF","26",1992,2.8,3,1.08,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/7ca9f0f0/Muhamed-Besic"
"7622",2020,"Sheffield Utd","Premier League","Leon Clarke","ENG","FW,MF","34",1985,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/91c975a0/Leon-Clarke"
"7623",2020,"Sheffield Utd","Premier League","John Egan","IRL","DF","26",1992,35.4,6,0.17,3,0,0,3,0,0,1,0.03,0,0,0,1,0,0,"https://fbref.com/en/players/debe38a0/John-Egan"
"7624",2020,"Sheffield Utd","Premier League","John Fleck","SCO","MF","27",1991,28,73,2.61,48,16,5,2,0,2,5,0.18,4,0,1,0,0,0,"https://fbref.com/en/players/b63e789d/John-Fleck"
"7625",2020,"Sheffield Utd","Premier League","Kieron Freeman","WAL","FW","27",1992,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/c13c24c8/Kieron-Freeman"
"7626",2020,"Sheffield Utd","Premier League","Luke Freeman","ENG","MF","27",1992,4.1,5,1.23,4,0,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/636b64cd/Luke-Freeman"
"7627",2020,"Sheffield Utd","Premier League","Dean Henderson","ENG","GK","22",1997,36,4,0.11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/e5a76dfe/Dean-Henderson"
"7628",2020,"Sheffield Utd","Premier League","Phil Jagielka","ENG","DF","36",1982,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/3233eefd/Phil-Jagielka"
"7629",2020,"Sheffield Utd","Premier League","John Lundstram","ENG","MF","25",1994,27.3,45,1.65,36,1,0,5,2,1,6,0.22,5,0,0,1,0,0,"https://fbref.com/en/players/0df2b165/John-Lundstram"
"7630",2020,"Sheffield Utd","Premier League","Oliver McBurnie","SCO","FW","23",1996,23.5,28,1.19,23,0,1,3,1,0,2,0.09,0,0,0,2,0,0,"https://fbref.com/en/players/78b8ac63/Oliver-McBurnie"
"7631",2020,"Sheffield Utd","Premier League","David McGoldrick","IRL","FW","31",1987,20.2,39,1.93,26,1,5,2,1,4,4,0.2,3,0,1,0,0,0,"https://fbref.com/en/players/dbe56a33/David-McGoldrick"
"7632",2020,"Sheffield Utd","Premier League","Simon Moore","ENG","GK","29",1990,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/e7434f04/Simon-Moore"
"7633",2020,"Sheffield Utd","Premier League","Ravel Morrison","JAM","MF","26",1993,0.1,1,6.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/bf59c794/Ravel-Morrison"
"7634",2020,"Sheffield Utd","Premier League","Lys Mousset","FRA","FW","23",1996,13.8,26,1.89,15,0,8,1,2,0,5,0.36,5,0,0,0,0,0,"https://fbref.com/en/players/d9cfca3d/Lys-Mousset"
"7635",2020,"Sheffield Utd","Premier League","Oliver Norwood","NIR","MF","28",1991,34.3,78,2.27,43,30,0,3,1,1,4,0.12,2,2,0,0,0,0,"https://fbref.com/en/players/43439614/Oliver-Norwood"
"7636",2020,"Sheffield Utd","Premier League","Jack O'Connell","ENG","DF","25",1994,32.4,23,0.71,21,0,0,2,0,0,2,0.06,2,0,0,0,0,0,"https://fbref.com/en/players/312626c1/Jack-OConnell"
"7637",2020,"Sheffield Utd","Premier League","Ben Osborn","ENG","MF,DF","24",1994,6.6,13,1.97,11,0,0,1,1,0,4,0.61,3,0,0,1,0,0,"https://fbref.com/en/players/79bc4c45/Ben-Osborn"
"7638",2020,"Sheffield Utd","Premier League","Callum Robinson","IRL","FW,MF","24",1995,7.5,10,1.33,9,0,0,1,0,0,1,0.13,1,0,0,0,0,0,"https://fbref.com/en/players/e75750a3/Callum-Robinson"
"7639",2020,"Sheffield Utd","Premier League","Jack Robinson","ENG","DF","25",1993,5.6,4,0.71,3,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/7399c7a8/Jack-Robinson"
"7640",2020,"Sheffield Utd","Premier League","Jack Rodwell","ENG","MF","28",1991,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a07579ee/Jack-Rodwell"
"7641",2020,"Sheffield Utd","Premier League","Billy Sharp","ENG","FW","33",1986,11.7,25,2.14,18,0,2,1,4,0,2,0.17,2,0,0,0,0,0,"https://fbref.com/en/players/e8c9f4e9/Billy-Sharp"
"7642",2020,"Sheffield Utd","Premier League","Enda Stevens","IRL","DF","29",1990,37.2,67,1.8,54,6,4,3,0,0,9,0.24,8,0,1,0,0,0,"https://fbref.com/en/players/17d4507a/Enda-Stevens"
"7643",2020,"Sheffield Utd","Premier League","Richairo Živković","NED","FW","22",1996,1.2,2,1.61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/d2d74d9c/Richairo-Zivkovic"
"7644",2020,"Southampton","Premier League","Che Adams","SCO","FW","23",1996,12.3,25,2.03,15,0,3,2,4,1,5,0.41,2,0,1,0,2,0,"https://fbref.com/en/players/f2bf1b0f/Che-Adams"
"7645",2020,"Southampton","Premier League","Stuart Armstrong","SCO","MF","27",1992,19.1,50,2.62,37,0,4,4,3,2,9,0.47,5,0,1,2,0,1,"https://fbref.com/en/players/97333cf5/Stuart-Armstrong"
"7646",2020,"Southampton","Premier League","Jan Bednarek","POL","DF","23",1996,34,13,0.38,11,0,0,1,1,0,1,0.03,0,0,0,1,0,0,"https://fbref.com/en/players/4115ce4e/Jan-Bednarek"
"7647",2020,"Southampton","Premier League","Ryan Bertrand","ENG","DF","29",1989,30.5,62,2.04,45,14,0,0,3,0,1,0.03,0,1,0,0,0,0,"https://fbref.com/en/players/01226327/Ryan-Bertrand"
"7648",2020,"Southampton","Premier League","Sofiane Boufal","MAR","MF,FW","25",1993,8.5,40,4.71,22,0,8,1,6,3,3,0.35,2,0,1,0,0,0,"https://fbref.com/en/players/b0c71810/Sofiane-Boufal"
"7649",2020,"Southampton","Premier League","Kevin Danso","AUT","DF","20",1998,3.1,3,0.97,3,0,0,0,0,0,1,0.32,1,0,0,0,0,0,"https://fbref.com/en/players/6e33125f/Kevin-Danso"
"7650",2020,"Southampton","Premier League","Moussa Djenepo","MLI","MF,DF","21",1998,10.3,40,3.88,19,0,11,1,8,1,6,0.58,3,0,2,0,1,0,"https://fbref.com/en/players/254147d4/Moussa-Djenepo"
"7651",2020,"Southampton","Premier League","Angus Gunn","ENG","GK","23",1996,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/e082af5b/Angus-Gunn"
"7652",2020,"Southampton","Premier League","Pierre Højbjerg","DEN","MF","23",1995,30.6,64,2.09,53,1,2,2,5,1,5,0.16,3,0,0,0,2,0,"https://fbref.com/en/players/8b04d6c1/Pierre-Hojbjerg"
"7653",2020,"Southampton","Premier League","Danny Ings","ENG","FW","27",1992,31.2,91,2.92,55,0,14,9,8,5,13,0.42,5,0,5,1,1,1,"https://fbref.com/en/players/07802f7f/Danny-Ings"
"7654",2020,"Southampton","Premier League","Shane Long","IRL","FW","32",1987,15.5,31,2,25,0,1,4,1,0,3,0.19,1,0,0,2,0,0,"https://fbref.com/en/players/9f472354/Shane-Long"
"7655",2020,"Southampton","Premier League","Alex McCarthy","ENG","GK","29",1989,28,4,0.14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/36c2ca73/Alex-McCarthy"
"7656",2020,"Southampton","Premier League","Michael Obafemi","IRL","FW","19",2000,7.4,19,2.57,13,0,3,2,0,1,2,0.27,2,0,0,0,0,0,"https://fbref.com/en/players/caa1a7f0/Michael-Obafemi"
"7657",2020,"Southampton","Premier League","Nathan Redmond","ENG","MF,FW","25",1994,30.7,96,3.13,65,0,13,4,9,5,6,0.2,5,0,0,0,1,0,"https://fbref.com/en/players/ab651565/Nathan-Redmond"
"7658",2020,"Southampton","Premier League","Oriol Romeu","ESP","MF","27",1991,20.7,33,1.6,27,1,1,1,1,2,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/4b511457/Oriol-Romeu"
"7659",2020,"Southampton","Premier League","William Smallbone","IRL","MF","19",2000,4.4,4,0.92,4,0,0,0,0,0,2,0.46,2,0,0,0,0,0,"https://fbref.com/en/players/5e105217/William-Smallbone"
"7660",2020,"Southampton","Premier League","Cédric Soares","POR","DF","27",1991,14.5,24,1.65,21,2,0,0,0,1,3,0.21,1,1,0,0,0,1,"https://fbref.com/en/players/839c14e1/Cedric-Soares"
"7661",2020,"Southampton","Premier League","Jack Stephens","ENG","DF","25",1994,27.2,16,0.59,13,1,1,0,0,1,3,0.11,3,0,0,0,0,0,"https://fbref.com/en/players/6adbc307/Jack-Stephens"
"7662",2020,"Southampton","Premier League","Nathan Tella","ENG","FW","20",1999,0,1,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/f1e94cd6/Nathan-Tella"
"7663",2020,"Southampton","Premier League","Yan Valery","FRA","DF","20",1999,8.7,7,0.81,5,1,1,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/531a4aa8/Yan-Valery"
"7664",2020,"Southampton","Premier League","Jannik Vestergaard","DEN","DF","26",1992,16.6,6,0.36,6,0,0,0,0,0,1,0.06,1,0,0,0,0,0,"https://fbref.com/en/players/1900032e/Jannik-Vestergaard"
"7665",2020,"Southampton","Premier League","Jake Vokins","ENG","DF","19",2000,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/d484c261/Jake-Vokins"
"7666",2020,"Southampton","Premier League","Kyle Walker-Peters","ENG","DF","22",1997,7.8,7,0.9,6,0,0,1,0,0,1,0.13,0,0,0,1,0,0,"https://fbref.com/en/players/984a5a64/Kyle-Walker-Peters"
"7667",2020,"Southampton","Premier League","James Ward-Prowse","ENG","MF,DF","24",1994,38,106,2.79,47,45,0,7,3,4,6,0.16,2,2,0,1,1,0,"https://fbref.com/en/players/3515d404/James-Ward-Prowse"
"7668",2020,"Southampton","Premier League","Maya Yoshida","JPN","DF","30",1988,6.2,2,0.32,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/caffaf5a/Maya-Yoshida"
"7669",2020,"SPAL","Serie A","Etrit Berisha","ALB","GK","30",1989,26,4,0.15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/ee833569/Etrit-Berisha"
"7670",2020,"SPAL","Serie A","Kevin Bonifazi","ITA","DF","23",1996,13.2,5,0.38,3,0,1,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/fb77bfef/Kevin-Bonifazi"
"7671",2020,"SPAL","Serie A","Lucas Castro","ARG","MF","30",1989,4.7,13,2.75,12,0,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/56b2957b/Lucas-Castro"
"7672",2020,"SPAL","Serie A","Alberto Cerri","ITA","FW","23",1996,4.7,11,2.36,9,0,0,1,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/1079c685/Alberto-Cerri"
"7673",2020,"SPAL","Serie A","Thiago Cionek","POL","DF","33",1986,24.1,29,1.2,24,3,0,1,1,0,3,0.12,2,0,0,0,1,0,"https://fbref.com/en/players/46f5c54d/Thiago-Cionek"
"7674",2020,"SPAL","Serie A","Jaume Cuéllar","BOL","FW,MF","17",2001,0.8,1,1.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/934e264d/Jaume-Cuellar"
"7675",2020,"SPAL","Serie A","Marco D'Alessandro","ITA","MF,DF","28",1991,8.7,21,2.42,18,0,2,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/060606ec/Marco-DAlessandro"
"7676",2020,"SPAL","Serie A","Bryan Dabo","BFA","MF","27",1992,12.5,26,2.09,23,1,0,1,1,0,4,0.32,3,0,0,1,0,0,"https://fbref.com/en/players/c53083ad/Bryan-Dabo"
"7677",2020,"SPAL","Serie A","Felipe dal Belo","BRA","DF","35",1984,11.1,6,0.54,4,1,0,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/8cea6319/Felipe-dal-Belo"
"7678",2020,"SPAL","Serie A","Federico Di Francesco","ITA","FW","25",1994,12,41,3.41,24,3,4,2,6,2,2,0.17,1,0,0,0,1,0,"https://fbref.com/en/players/1fca9171/Federico-Di-Francesco"
"7679",2020,"SPAL","Serie A","Mohamed Fares","ALG","DF,MF","23",1996,4.7,5,1.07,5,0,0,0,0,0,1,0.21,1,0,0,0,0,0,"https://fbref.com/en/players/b7a5bc86/Mohamed-Fares"
"7680",2020,"SPAL","Serie A","Sergio Floccari","ITA","FW","37",1981,10.5,22,2.1,17,0,3,1,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/df301450/Sergio-Floccari"
"7681",2020,"SPAL","Serie A","Krisztofer Horváth","HUN","FW,DF","17",2002,0.5,2,4.09,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/4ce8f4a3/Krisztofer-Horvath"
"7682",2020,"SPAL","Serie A","Igor","BRA","DF","21",1998,14.9,18,1.21,15,1,1,0,1,0,1,0.07,1,0,0,0,0,0,"https://fbref.com/en/players/a4e85758/Igor"
"7683",2020,"SPAL","Serie A","Jakub Iskra","POL","DF","16",2002,0.9,1,1.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/103b7264/Jakub-Iskra"
"7684",2020,"SPAL","Serie A","Marko Janković","MNE","MF,DF","24",1995,1.3,2,1.57,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/9866afec/Marko-Jankovic"
"7685",2020,"SPAL","Serie A","Jasmin Kurtić","SVN","MF","30",1989,15.7,51,3.26,29,8,4,5,5,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/144607cc/Jasmin-Kurtic"
"7686",2020,"SPAL","Serie A","Karlo Letica","CRO","GK","22",1997,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/4a6914ff/Karlo-Letica"
"7687",2020,"SPAL","Serie A","Simone Missiroli","ITA","MF","33",1986,31.1,40,1.29,33,1,0,2,3,1,3,0.1,0,0,0,1,2,0,"https://fbref.com/en/players/331c0a43/Simone-Missiroli"
"7688",2020,"SPAL","Serie A","Gabriele Moncini","ITA","FW,MF","23",1996,1.7,2,1.17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/c4efe2b4/Gabriele-Moncini"
"7689",2020,"SPAL","Serie A","Alessandro Murgia","ITA","MF","22",1996,19.4,54,2.78,32,18,0,1,2,1,2,0.1,1,1,0,0,0,0,"https://fbref.com/en/players/fb2c533b/Alessandro-Murgia"
"7690",2020,"SPAL","Serie A","Alberto Paloschi","ITA","FW,MF","29",1990,4.9,10,2.05,5,0,0,1,4,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b5cae4e6/Alberto-Paloschi"
"7691",2020,"SPAL","Serie A","Andrea Petagna","ITA","FW","24",1995,33.7,85,2.52,68,1,6,2,8,0,1,0.03,1,0,0,0,0,0,"https://fbref.com/en/players/03f946ed/Andrea-Petagna"
"7692",2020,"SPAL","Serie A","Arkadiusz Reca","POL","DF","24",1995,21.4,43,2.01,29,6,5,2,1,0,4,0.19,3,0,1,0,0,0,"https://fbref.com/en/players/6213fd82/Arkadiusz-Reca"
"7693",2020,"SPAL","Serie A","Jacopo Sala","ITA","DF","27",1991,9.5,17,1.79,13,1,3,0,0,0,1,0.11,0,1,0,0,0,0,"https://fbref.com/en/players/da5a981b/Jacopo-Sala"
"7694",2020,"SPAL","Serie A","Bartosz Salamon","POL","DF","28",1991,3.8,1,0.26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/9b30df1e/Bartosz-Salamon"
"7695",2020,"SPAL","Serie A","Gabriel Strefezza","BRA","DF,MF","22",1997,23.4,69,2.94,42,1,11,6,5,4,6,0.26,2,0,0,2,0,2,"https://fbref.com/en/players/674cfc5a/Gabriel-Strefezza"
"7696",2020,"SPAL","Serie A","Demba Thiam","SEN","GK","21",1998,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/0f47717b/Demba-Thiam"
"7697",2020,"SPAL","Serie A","Nenad Tomović","SRB","DF","31",1987,19.5,19,0.97,16,2,1,0,0,0,2,0.1,2,0,0,0,0,0,"https://fbref.com/en/players/6aafdc27/Nenad-Tomovic"
"7698",2020,"SPAL","Serie A","Georgi Tunjov","EST","MF","18",2001,3.2,5,1.58,0,4,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/7aa84ac5/Georgi-Tunjov"
"7699",2020,"SPAL","Serie A","Mirko Valdifiori","ITA","MF","33",1986,15.6,54,3.47,23,28,1,0,1,1,3,0.19,2,1,0,0,0,0,"https://fbref.com/en/players/c710f7d5/Mirko-Valdifiori"
"7700",2020,"SPAL","Serie A","Mattia Valoti","ITA","MF,FW","25",1993,17,42,2.48,30,0,6,2,4,0,8,0.47,3,0,4,0,1,0,"https://fbref.com/en/players/c414df9d/Mattia-Valoti"
"7701",2020,"SPAL","Serie A","Francesco Vicari","ITA","DF","24",1994,32.2,13,0.4,11,1,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/de045b15/Francesco-Vicari"
"7702",2020,"SPAL","Serie A","Ervin Zukanović","BIH","DF","32",1987,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/1253a12e/Ervin-Zukanovic"
"7703",2020,"Strasbourg","Ligue 1","Ludovic Ajorque","REU","FW","25",1994,22.9,36,1.57,27,0,3,3,2,1,10,0.44,6,0,1,1,2,0,"https://fbref.com/en/players/462475ed/Ludovic-Ajorque"
"7704",2020,"Strasbourg","Ligue 1","Jean-Ricner Bellegarde","FRA","MF","21",1998,16.6,47,2.83,38,3,1,0,5,0,5,0.3,4,0,0,0,1,0,"https://fbref.com/en/players/10f0fdd3/Jean-Ricner-Bellegarde"
"7705",2020,"Strasbourg","Ligue 1","Anthony Caci","FRA","DF","22",1997,7.7,21,2.74,18,0,0,1,1,1,7,0.91,6,0,0,0,0,1,"https://fbref.com/en/players/0118c54c/Anthony-Caci"
"7706",2020,"Strasbourg","Ligue 1","Lionel Carole","FRA","DF","28",1991,14.1,29,2.05,24,3,1,0,1,0,2,0.14,1,0,0,0,1,0,"https://fbref.com/en/players/5b5724d2/Lionel-Carole"
"7707",2020,"Strasbourg","Ligue 1","Benjamin Corgnet","FRA","MF","32",1987,2.9,2,0.69,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/cfd8dde3/Benjamin-Corgnet"
"7708",2020,"Strasbourg","Ligue 1","Nuno da Costa","CPV","FW,MF","28",1991,5.9,14,2.39,11,0,1,1,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/909222de/Nuno-da-Costa"
"7709",2020,"Strasbourg","Ligue 1","Alexander Djiku","GHA","DF,MF","24",1994,22.9,16,0.7,13,0,0,0,1,2,1,0.04,1,0,0,0,0,0,"https://fbref.com/en/players/43e7a164/Alexander-Djiku"
"7710",2020,"Strasbourg","Ligue 1","Youssouf Fofana","FRA","MF","20",1999,11.2,16,1.43,14,0,1,0,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/822d51d7/Youssouf-Fofana"
"7711",2020,"Strasbourg","Ligue 1","Jérémy Grimm","FRA","FW","32",1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/53283127/Jeremy-Grimm"
"7712",2020,"Strasbourg","Ligue 1","Lamine Koné","CIV","DF","30",1989,16.4,6,0.37,5,0,0,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a46472d0/Lamine-Kone"
"7713",2020,"Strasbourg","Ligue 1","Kenny Lala","FRA","DF","27",1991,22.7,51,2.25,37,10,2,1,1,0,1,0.04,0,1,0,0,0,0,"https://fbref.com/en/players/770d7eb8/Kenny-Lala"
"7714",2020,"Strasbourg","Ligue 1","Adrien Lebeau","FRA","MF,FW","20",1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/ca122e29/Adrien-Lebeau"
"7715",2020,"Strasbourg","Ligue 1","Dimitri Liénard","FRA","MF","31",1988,16.5,65,3.93,38,20,3,2,1,1,10,0.6,6,3,1,0,0,0,"https://fbref.com/en/players/f7691f63/Dimitri-Lienard"
"7716",2020,"Strasbourg","Ligue 1","Abdul Majeed Waris","GHA","FW","27",1991,4.1,6,1.46,5,0,1,0,0,0,2,0.49,2,0,0,0,0,0,"https://fbref.com/en/players/46907171/Abdul-Majeed-Waris"
"7717",2020,"Strasbourg","Ligue 1","Jonas Martin","FRA","MF","29",1990,2.7,5,1.82,4,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/468fdbad/Jonas-Martin"
"7718",2020,"Strasbourg","Ligue 1","Stefan Mitrović","SRB","DF","29",1990,22.8,8,0.35,6,0,0,2,0,0,1,0.04,1,0,0,0,0,0,"https://fbref.com/en/players/e6777e6b/Stefan-Mitrovic"
"7719",2020,"Strasbourg","Ligue 1","Lebo Mothiba","RSA","FW","23",1996,11.6,21,1.81,17,0,1,3,0,0,3,0.26,3,0,0,0,0,0,"https://fbref.com/en/players/3eaf8817/Lebo-Mothiba"
"7720",2020,"Strasbourg","Ligue 1","Abdallah N'dour","SEN","DF","25",1993,4.1,9,2.17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/4749367a/Abdallah-Ndour"
"7721",2020,"Strasbourg","Ligue 1","Sanjin Prcić","BIH","MF,FW","25",1993,0.9,1,1.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/51c30111/Sanjin-Prcic"
"7722",2020,"Strasbourg","Ligue 1","Matz Sels","BEL","GK","27",1992,27,4,0.15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/834b5c4c/Matz-Sels"
"7723",2020,"Strasbourg","Ligue 1","Mohamed Simakan","FRA","DF","19",2000,16.7,23,1.38,16,0,3,0,4,0,2,0.12,2,0,0,0,0,0,"https://fbref.com/en/players/fcb27134/Mohamed-Simakan"
"7724",2020,"Strasbourg","Ligue 1","Ibrahima Sissoko","FRA","MF","21",1997,17.8,31,1.75,24,1,3,1,1,1,1,0.06,1,0,0,0,0,0,"https://fbref.com/en/players/0f8418aa/Ibrahima-Sissoko"
"7725",2020,"Strasbourg","Ligue 1","Adrien Thomasson","FRA","MF","25",1993,23,79,3.43,59,5,4,1,8,2,5,0.22,4,0,0,0,1,0,"https://fbref.com/en/players/c76b7567/Adrien-Thomasson"
"7726",2020,"Strasbourg","Ligue 1","Mootaz Zemzemi","TUN","MF","19",1999,0.3,2,7.83,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/242b350c/Mootaz-Zemzemi"
"7727",2020,"Strasbourg","Ligue 1","Kévin Zohi","MLI","FW,MF","22",1996,5.9,13,2.21,7,0,6,0,0,0,2,0.34,1,0,1,0,0,0,"https://fbref.com/en/players/775185ae/Kevin-Zohi"
"7728",2020,"Torino","Serie A","Ola Aina","NGA","DF","22",1996,23.1,46,1.99,25,11,4,0,5,1,7,0.3,3,2,0,0,2,0,"https://fbref.com/en/players/246d153b/Ola-Aina"
"7729",2020,"Torino","Serie A","Cristian Ansaldi","ARG","DF,MF","32",1986,19.6,58,2.95,42,4,5,2,2,3,8,0.41,6,0,2,0,0,0,"https://fbref.com/en/players/bbafc0c4/Cristian-Ansaldi"
"7730",2020,"Torino","Serie A","Daniele Baselli","ITA","MF","27",1992,14.2,29,2.04,18,10,0,0,0,1,2,0.14,1,1,0,0,0,0,"https://fbref.com/en/players/ea06dd97/Daniele-Baselli"
"7731",2020,"Torino","Serie A","Andrea Belotti","ITA","FW","25",1993,33.4,100,2.99,62,0,9,8,16,5,12,0.36,6,0,1,3,1,1,"https://fbref.com/en/players/d705ba44/Andrea-Belotti"
"7732",2020,"Torino","Serie A","Álex Berenguer","ESP","MF,FW","24",1995,20.3,77,3.8,41,11,15,5,4,1,9,0.44,4,1,4,0,0,0,"https://fbref.com/en/players/dc1c2fce/Alex-Berenguer"
"7733",2020,"Torino","Serie A","Kevin Bonifazi","ITA","DF","23",1996,2.7,1,0.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/fb77bfef/Kevin-Bonifazi"
"7734",2020,"Torino","Serie A","Gleison Bremer","BRA","DF","22",1997,25.2,14,0.56,12,0,0,0,2,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/5fd5ed86/Gleison-Bremer"
"7735",2020,"Torino","Serie A","Christian Celesia","ITA","DF","17",2002,0,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/d2fd20d6/Christian-Celesia"
"7736",2020,"Torino","Serie A","Lorenzo De Silvestri","ITA","DF","31",1988,24.9,34,1.36,27,3,1,1,1,1,1,0.04,0,0,0,1,0,0,"https://fbref.com/en/players/e74f0e59/Lorenzo-De-Silvestri"
"7737",2020,"Torino","Serie A","Koffi Djidji","CIV","DF","26",1992,9.5,3,0.32,3,0,0,0,0,0,1,0.11,1,0,0,0,0,0,"https://fbref.com/en/players/933d3b51/Koffi-Djidji"
"7738",2020,"Torino","Serie A","Simone Edera","ITA","MF,FW","22",1997,4.4,17,3.84,6,6,1,2,2,0,2,0.45,1,0,0,1,0,0,"https://fbref.com/en/players/8697c095/Simone-Edera"
"7739",2020,"Torino","Serie A","Iago Falque","ESP","MF,FW","29",1990,1.1,3,2.65,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/440c84ed/Iago-Falque"
"7740",2020,"Torino","Serie A","Armando Izzo","ITA","DF","27",1992,29.8,33,1.11,27,0,1,1,3,1,1,0.03,1,0,0,0,0,0,"https://fbref.com/en/players/89976232/Armando-Izzo"
"7741",2020,"Torino","Serie A","Diego Laxalt","URU","DF,MF","26",1993,6.6,8,1.21,7,1,0,0,0,0,1,0.15,1,0,0,0,0,0,"https://fbref.com/en/players/f26e3c59/Diego-Laxalt"
"7742",2020,"Torino","Serie A","Saša Lukić","SRB","MF","22",1996,20.7,38,1.84,28,1,4,0,3,2,1,0.05,1,0,0,0,0,0,"https://fbref.com/en/players/c6e8cf1f/Sasa-Lukic"
"7743",2020,"Torino","Serie A","Lyanco","BRA","DF","22",1997,13.1,7,0.54,6,0,1,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b5bf1770/Lyanco"
