"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","Att","Live_Pass","Dead_Pass","FK_Pass","TB_Pass","Press_Pass","Sw_Pass","Crs_Pass","CK_Pass","In_Corner","Out_Corner","Str_Corner","Ground_Height","Low_Height","High_Height","Left_Body","Right_Body","Head_Body","TI_Body","Other_Body","Cmp_Outcomes","Off_Outcomes","Out_Outcomes","Int_Outcomes","Blocks_Outcomes","Url","TI_Pass"
"905",2022,"Milan","Serie A","team",28,38,19272,17540,1732,567,33,2372,510,471,195,60,81,7,13642,2234,3396,6334,10978,591,654,261,15788,72,230,537,408,"https://fbref.com/en/squads/dc56fe14/Milan-Stats",NA
"906",2022,"Milan","Serie A","opponent",28,38,16330,14570,1760,530,17,2778,492,334,158,72,62,3,10768,2194,3368,4673,9705,630,646,251,12974,57,262,573,410,"https://fbref.com/en/squads/dc56fe14/Milan-Stats",NA
"907",2022,"Monaco","Ligue 1","team",27,38,20499,18662,1837,450,58,2921,570,506,220,91,77,10,14357,2595,3547,5509,12738,701,806,292,16483,95,307,678,460,"https://fbref.com/en/squads/fd6114db/Monaco-Stats",NA
"908",2022,"Monaco","Ligue 1","opponent",27,38,17693,15857,1836,562,21,2949,571,376,151,46,72,4,11726,2346,3621,5096,10412,680,711,336,13983,46,345,640,362,"https://fbref.com/en/squads/fd6114db/Monaco-Stats",NA
"909",2022,"Montpellier","Ligue 1","team",26,38,17827,15830,1997,484,23,2242,539,469,178,59,74,13,11864,2422,3541,4821,10811,675,871,313,14114,50,369,573,430,"https://fbref.com/en/squads/281b0e73/Montpellier-Stats",NA
"910",2022,"Montpellier","Ligue 1","opponent",26,38,19273,17452,1821,439,30,2284,597,540,203,82,76,10,13434,2395,3444,5451,11630,604,814,295,15731,33,346,578,372,"https://fbref.com/en/squads/281b0e73/Montpellier-Stats",NA
"911",2022,"Nantes","Ligue 1","team",26,38,16546,14685,1861,429,13,2400,529,436,197,68,94,11,10805,2085,3656,5062,9272,647,863,220,12794,48,370,528,399,"https://fbref.com/en/squads/d7a486cd/Nantes-Stats",NA
"912",2022,"Nantes","Ligue 1","opponent",26,38,21293,19303,1990,528,33,2953,534,440,199,88,75,8,15511,2492,3290,5966,13000,730,899,256,17639,52,336,582,394,"https://fbref.com/en/squads/d7a486cd/Nantes-Stats",NA
"913",2022,"Napoli","Serie A","team",27,38,22988,21247,1741,536,27,2942,578,407,196,76,56,7,16954,2746,3288,7704,13437,559,694,277,19698,59,223,623,410,"https://fbref.com/en/squads/d48ad4ff/Napoli-Stats",NA
"914",2022,"Napoli","Serie A","opponent",27,38,16249,14607,1642,504,17,2382,382,359,144,59,64,4,11024,2042,3183,4863,9566,601,603,258,13091,55,269,436,376,"https://fbref.com/en/squads/d48ad4ff/Napoli-Stats",NA
"915",2022,"Newcastle Utd","Premier League","team",29,38,13751,11982,1769,422,19,2345,449,406,160,85,49,16,8146,1944,3661,3260,8250,698,741,218,10211,59,293,411,363,"https://fbref.com/en/squads/b2b47a98/Newcastle-United-Stats",NA
"916",2022,"Newcastle Utd","Premier League","opponent",29,38,20831,19109,1722,434,30,2617,566,468,191,88,76,8,14798,2311,3722,5699,12842,741,758,249,17135,54,355,577,414,"https://fbref.com/en/squads/b2b47a98/Newcastle-United-Stats",NA
"917",2022,"Nice","Ligue 1","team",27,38,19757,18016,1741,441,32,2711,454,500,196,91,70,10,14269,2273,3215,5796,11894,600,765,282,16278,45,330,559,395,"https://fbref.com/en/squads/132ebc33/Nice-Stats",NA
"918",2022,"Nice","Ligue 1","opponent",27,38,18834,16989,1845,485,28,2402,650,426,168,66,75,8,13340,2213,3281,5678,11184,572,770,244,15265,65,333,592,432,"https://fbref.com/en/squads/132ebc33/Nice-Stats",NA
"919",2022,"Norwich City","Premier League","team",28,38,15658,13820,1838,475,27,2280,518,374,164,88,60,4,10004,2064,3590,4770,8734,721,767,253,11974,48,315,518,399,"https://fbref.com/en/squads/1c781004/Norwich-City-Stats",NA
"920",2022,"Norwich City","Premier League","opponent",28,38,21227,19522,1705,381,43,3064,607,537,251,127,77,8,14996,2533,3698,5933,12975,770,778,275,17476,48,314,615,428,"https://fbref.com/en/squads/1c781004/Norwich-City-Stats",NA
"921",2022,"Osasuna","La Liga","team",29,38,16434,14445,1989,477,14,2875,672,551,179,61,90,12,9033,2543,4858,4886,8524,1078,933,189,12020,60,419,526,476,"https://fbref.com/en/squads/03c57e2b/Osasuna-Stats",NA
"922",2022,"Osasuna","La Liga","opponent",29,38,19090,17083,2007,544,29,2685,616,511,183,52,67,16,12281,2528,4281,5568,10856,886,865,267,14869,73,395,531,453,"https://fbref.com/en/squads/03c57e2b/Osasuna-Stats",NA
"923",2022,"Paris S-G","Ligue 1","team",36,38,26684,25060,1624,486,84,3150,517,363,200,79,35,7,22279,2388,2017,8930,16272,389,621,286,24022,87,213,697,352,"https://fbref.com/en/squads/e2d8892c/Paris-Saint-Germain-Stats",NA
"924",2022,"Paris S-G","Ligue 1","opponent",36,38,15772,14227,1545,432,21,2103,522,372,155,63,61,5,11576,1641,2555,4599,9920,357,515,195,13030,78,284,468,300,"https://fbref.com/en/squads/e2d8892c/Paris-Saint-Germain-Stats",NA
"925",2022,"Rayo Vallecano","La Liga","team",28,38,16832,14802,2030,564,16,2787,625,564,190,73,71,14,10347,2408,4077,4577,9744,795,905,268,12871,73,361,514,446,"https://fbref.com/en/squads/98e8af82/Rayo-Vallecano-Stats",NA
"926",2022,"Rayo Vallecano","La Liga","opponent",28,38,17172,15123,2049,591,25,3065,522,426,177,72,67,9,10420,2462,4290,4910,9636,850,867,263,13060,44,409,568,501,"https://fbref.com/en/squads/98e8af82/Rayo-Vallecano-Stats",NA
"927",2022,"RB Leipzig","Bundesliga","team",29,34,19662,18056,1606,508,48,3121,327,385,161,69,51,5,14223,2237,3202,4653,12986,642,643,302,16245,56,228,543,444,"https://fbref.com/en/squads/acbb6a5b/RB-Leipzig-Stats",NA
"928",2022,"RB Leipzig","Bundesliga","opponent",29,34,15372,13785,1587,415,22,2674,361,285,126,56,49,4,9978,2096,3298,4598,8751,662,699,273,11841,85,263,509,443,"https://fbref.com/en/squads/acbb6a5b/RB-Leipzig-Stats",NA
"929",2022,"Real Madrid","La Liga","team",31,38,24527,22816,1711,498,40,2767,807,483,218,79,50,11,19129,2409,2989,7203,15602,476,635,330,21520,95,282,539,431,"https://fbref.com/en/squads/53a2f082/Real-Madrid-Stats",NA
"930",2022,"Real Madrid","La Liga","opponent",31,38,16458,14741,1717,473,24,2195,574,441,153,66,57,5,11470,1895,3093,4904,9866,550,616,212,13382,24,304,490,353,"https://fbref.com/en/squads/53a2f082/Real-Madrid-Stats",NA
"931",2022,"Real Sociedad","La Liga","team",32,38,19189,17288,1901,545,36,2990,463,409,187,80,71,8,13296,2380,3513,7151,9603,729,827,212,15532,67,362,520,481,"https://fbref.com/en/squads/e31d1cd9/Real-Sociedad-Stats",NA
"932",2022,"Real Sociedad","La Liga","opponent",32,38,16254,14282,1972,543,20,2585,531,448,174,54,65,7,9960,2295,3999,4611,9264,676,917,227,12465,79,314,454,437,"https://fbref.com/en/squads/e31d1cd9/Real-Sociedad-Stats",NA
"933",2022,"Reims","Ligue 1","team",35,38,15787,13962,1825,501,16,2397,509,388,166,61,73,8,10301,2278,3208,4683,9074,616,781,274,12246,68,366,571,417,"https://fbref.com/en/squads/7fdd64e0/Reims-Stats",NA
"934",2022,"Reims","Ligue 1","opponent",35,38,21793,19878,1915,489,22,2668,744,528,210,82,61,20,15848,2480,3465,6183,13388,642,871,308,18073,28,320,687,464,"https://fbref.com/en/squads/7fdd64e0/Reims-Stats",NA
"935",2022,"Rennes","Ligue 1","team",28,38,21284,19556,1728,440,37,2790,706,482,222,58,123,12,15614,2406,3264,6254,12871,680,764,291,17844,53,336,582,437,"https://fbref.com/en/squads/b3072e00/Rennes-Stats",NA
"936",2022,"Rennes","Ligue 1","opponent",28,38,16751,14871,1880,468,23,2569,584,464,177,68,59,12,11100,2144,3507,4993,9703,601,777,227,13209,57,304,473,421,"https://fbref.com/en/squads/b3072e00/Rennes-Stats",NA
"937",2022,"Roma","Serie A","team",29,38,18778,16931,1847,548,42,2318,551,430,237,128,92,4,13074,2328,3376,3761,12975,625,749,229,15337,47,239,536,428,"https://fbref.com/en/squads/cf74a709/Roma-Stats",NA
"938",2022,"Roma","Serie A","opponent",29,38,17998,16220,1778,540,27,2608,469,324,133,51,63,3,12721,2159,3118,5304,10798,564,681,263,14588,76,293,541,394,"https://fbref.com/en/squads/cf74a709/Roma-Stats",NA
"939",2022,"Saint-Étienne","Ligue 1","team",39,38,17857,15887,1970,520,20,2514,651,432,177,83,62,5,12116,2314,3427,6948,8678,653,869,316,14080,47,386,590,423,"https://fbref.com/en/squads/d298ef2c/Saint-Etienne-Stats",NA
"940",2022,"Saint-Étienne","Ligue 1","opponent",39,38,19019,17043,1976,483,56,2792,467,401,161,67,58,5,13028,2468,3523,5267,11325,705,943,271,15254,79,333,582,442,"https://fbref.com/en/squads/d298ef2c/Saint-Etienne-Stats",NA
"941",2022,"Salernitana","Serie A","team",42,38,14449,12546,1903,581,13,2280,384,395,185,51,107,11,8611,2038,3800,4577,7586,669,697,254,10842,36,247,400,466,"https://fbref.com/en/squads/c5577084/Salernitana-Stats",NA
"942",2022,"Salernitana","Serie A","opponent",42,38,21168,19479,1689,500,36,2585,699,524,233,80,98,16,15231,2469,3468,6262,12844,691,669,274,17593,52,304,560,418,"https://fbref.com/en/squads/c5577084/Salernitana-Stats",NA
"943",2022,"Sampdoria","Serie A","team",34,38,17008,15130,1878,581,16,2712,493,430,143,31,72,5,10494,2429,4085,4558,10169,719,728,276,12996,77,289,545,486,"https://fbref.com/en/squads/8ff9e3b3/Sampdoria-Stats",NA
"944",2022,"Sampdoria","Serie A","opponent",34,38,20000,18236,1764,551,26,2333,538,502,215,67,85,11,13907,2359,3734,5968,11860,762,681,251,16188,62,289,586,452,"https://fbref.com/en/squads/8ff9e3b3/Sampdoria-Stats",NA
"945",2022,"Sassuolo","Serie A","team",29,38,20359,18491,1868,636,23,2736,587,339,198,93,60,8,15101,2265,2993,6717,12006,484,609,254,17195,41,236,524,421,"https://fbref.com/en/squads/e2befd26/Sassuolo-Stats",NA
"946",2022,"Sassuolo","Serie A","opponent",29,38,16839,15119,1720,479,25,2347,479,518,196,72,84,7,11276,2196,3367,4898,10004,645,672,268,13450,133,263,497,426,"https://fbref.com/en/squads/e2befd26/Sassuolo-Stats",NA
"947",2022,"Sevilla","La Liga","team",33,38,22140,20246,1894,530,25,2692,961,555,175,11,124,4,15422,2548,4170,6372,13379,805,845,242,18459,70,382,536,395,"https://fbref.com/en/squads/ad2be733/Sevilla-Stats",NA
"948",2022,"Sevilla","La Liga","opponent",33,38,15066,13233,1833,519,13,2208,472,409,158,63,58,7,9246,2038,3782,4254,8555,775,743,229,11450,48,365,444,394,"https://fbref.com/en/squads/ad2be733/Sevilla-Stats",NA
"949",2022,"Southampton","Premier League","team",25,38,16695,14913,1782,409,24,2743,377,450,233,107,105,2,10649,2012,4034,3456,10859,843,750,211,12571,34,320,505,449,"https://fbref.com/en/squads/33c895d4/Southampton-Stats",NA
"950",2022,"Southampton","Premier League","opponent",25,38,18400,16625,1775,430,31,3039,461,480,197,111,51,4,11884,2561,3955,5042,10760,890,819,233,14280,54,331,658,471,"https://fbref.com/en/squads/33c895d4/Southampton-Stats",NA
"951",2022,"Spezia","Serie A","team",30,38,15429,13617,1812,510,20,2323,438,333,149,68,60,5,9662,2208,3559,5355,8028,639,727,249,11759,69,346,530,407,"https://fbref.com/en/squads/68449f6d/Spezia-Stats",NA
"952",2022,"Spezia","Serie A","opponent",30,38,20708,18807,1901,542,27,2875,534,462,214,94,92,2,14412,2654,3642,5971,12457,639,829,281,17012,54,265,557,479,"https://fbref.com/en/squads/68449f6d/Spezia-Stats",NA
"953",2022,"Strasbourg","Ligue 1","team",26,38,18657,16864,1793,449,28,2554,685,536,180,34,120,9,12174,2436,4047,4553,11826,675,806,265,14824,54,297,582,425,"https://fbref.com/en/squads/c0d3eab4/Strasbourg-Stats",NA
"954",2022,"Strasbourg","Ligue 1","opponent",26,38,19261,17412,1849,534,26,2668,605,379,190,72,77,11,13573,2355,3333,5606,11579,647,719,266,15673,42,322,595,430,"https://fbref.com/en/squads/c0d3eab4/Strasbourg-Stats",NA
"955",2022,"Stuttgart","Bundesliga","team",34,34,17315,15575,1740,455,20,2699,530,339,148,27,99,3,11678,2358,3279,6599,8550,655,762,264,13884,48,287,508,425,"https://fbref.com/en/squads/598bc722/Stuttgart-Stats",NA
"956",2022,"Stuttgart","Bundesliga","opponent",34,34,16937,15311,1626,403,11,2454,387,439,172,85,63,4,11186,2246,3505,4841,9970,704,719,252,13278,27,295,526,435,"https://fbref.com/en/squads/598bc722/Stuttgart-Stats",NA
"957",2022,"Torino","Serie A","team",31,38,18064,16341,1723,522,20,2721,495,446,167,77,53,4,11762,2322,3980,4912,10810,718,701,228,14152,75,318,405,452,"https://fbref.com/en/squads/105360fe/Torino-Stats",NA
"958",2022,"Torino","Serie A","opponent",31,38,15761,13719,2042,690,20,2652,364,320,180,60,91,3,8995,2476,4290,4285,8864,792,803,237,11632,53,298,543,414,"https://fbref.com/en/squads/105360fe/Torino-Stats",NA
"959",2022,"Tottenham","Premier League","team",25,38,20207,18552,1655,431,57,2553,471,407,193,71,67,5,15090,2100,3017,5056,13171,629,673,214,16914,55,226,590,463,"https://fbref.com/en/squads/361ca564/Tottenham-Hotspur-Stats",NA
"960",2022,"Tottenham","Premier League","opponent",25,38,18739,17092,1647,433,21,2471,587,512,192,82,69,14,13440,1916,3383,5592,11234,598,676,230,15273,35,274,532,427,"https://fbref.com/en/squads/361ca564/Tottenham-Hotspur-Stats",NA
"961",2022,"Troyes","Ligue 1","team",35,38,16777,14920,1857,531,22,2378,549,441,160,107,35,6,11408,2134,3235,5415,9451,516,750,285,13247,51,315,598,410,"https://fbref.com/en/squads/54195385/Troyes-Stats",NA
"962",2022,"Troyes","Ligue 1","opponent",35,38,21221,19465,1756,461,50,2614,663,475,202,63,91,11,15873,2345,3003,6250,13010,518,768,295,17749,46,321,619,447,"https://fbref.com/en/squads/54195385/Troyes-Stats",NA
"963",2022,"Udinese","Serie A","team",29,38,15279,13485,1794,527,27,2155,321,371,187,64,74,2,10235,1750,3294,4407,8953,590,689,225,11792,67,221,499,398,"https://fbref.com/en/squads/04eea015/Udinese-Stats",NA
"964",2022,"Udinese","Serie A","opponent",29,38,20654,18847,1807,622,19,2696,535,422,203,67,101,1,14622,2488,3544,6245,12242,768,633,296,17020,50,289,547,468,"https://fbref.com/en/squads/04eea015/Udinese-Stats",NA
"965",2022,"Union Berlin","Bundesliga","team",28,34,14732,13143,1589,366,20,2335,379,454,138,48,67,5,8743,2257,3732,3489,8916,784,742,244,10843,58,339,464,463,"https://fbref.com/en/squads/7a41008f/Union-Berlin-Stats",NA
"966",2022,"Union Berlin","Bundesliga","opponent",28,34,19105,17320,1785,471,21,2795,474,377,148,67,55,2,13013,2374,3718,5689,10947,753,818,257,15367,31,281,504,412,"https://fbref.com/en/squads/7a41008f/Union-Berlin-Stats",NA
"967",2022,"Valencia","La Liga","team",34,38,13629,11586,2043,669,14,2105,638,473,174,70,64,10,7280,2210,4139,3789,7493,809,808,222,9729,47,367,388,419,"https://fbref.com/en/squads/dcc91a7b/Valencia-Stats",NA
"968",2022,"Valencia","La Liga","opponent",34,38,17861,15760,2101,668,28,2954,594,456,172,65,65,5,11463,2328,4070,5015,10312,818,893,246,13862,84,372,554,423,"https://fbref.com/en/squads/dcc91a7b/Valencia-Stats",NA
"969",2022,"Venezia","Serie A","team",39,38,15259,13487,1772,497,12,2376,361,388,123,57,52,2,9701,1980,3578,4508,8636,569,712,329,11667,56,297,515,416,"https://fbref.com/en/squads/af5d5982/Venezia-Stats",NA
"970",2022,"Venezia","Serie A","opponent",39,38,21162,19227,1935,535,17,2745,631,522,268,120,88,5,14739,2625,3798,6468,12351,708,818,282,17344,41,274,592,510,"https://fbref.com/en/squads/af5d5982/Venezia-Stats",NA
"971",2022,"Villarreal","La Liga","team",29,38,20390,18514,1876,585,44,3009,584,435,199,87,46,7,14863,2264,3263,6992,11287,656,737,297,16875,82,300,592,481,"https://fbref.com/en/squads/2a8183b3/Villarreal-Stats",NA
"972",2022,"Villarreal","La Liga","opponent",29,38,15677,13894,1783,541,22,2202,615,503,198,77,75,9,10055,1911,3711,4303,9431,610,669,205,12017,111,329,483,387,"https://fbref.com/en/squads/2a8183b3/Villarreal-Stats",NA
"973",2022,"Watford","Premier League","team",30,38,14327,12545,1782,391,20,2275,424,385,161,89,55,2,8021,2161,4145,4276,7613,846,804,195,10380,47,335,454,413,"https://fbref.com/en/squads/2abfe087/Watford-Stats",NA
"974",2022,"Watford","Premier League","opponent",30,38,21404,19528,1876,470,38,2924,708,539,234,112,88,9,14782,2553,4069,5983,12847,852,850,261,17236,48,331,646,434,"https://fbref.com/en/squads/2abfe087/Watford-Stats",NA
"975",2022,"West Ham","Premier League","team",25,38,17992,16332,1660,304,34,2535,525,521,201,132,43,5,11881,2289,3822,4462,11246,755,762,244,14176,52,329,471,438,"https://fbref.com/en/squads/7c21e445/West-Ham-United-Stats",NA
"976",2022,"West Ham","Premier League","opponent",25,38,19756,18145,1611,365,29,2260,509,501,200,108,68,6,13786,2235,3735,5719,11874,778,647,257,16072,29,315,517,395,"https://fbref.com/en/squads/7c21e445/West-Ham-United-Stats",NA
"977",2022,"Wolfsburg","Bundesliga","team",30,34,16416,14753,1663,463,21,2513,506,398,146,94,38,1,10479,2276,3661,7033,7104,748,714,265,12805,66,298,513,407,"https://fbref.com/en/squads/4eaa11d7/Wolfsburg-Stats",NA
"978",2022,"Wolfsburg","Bundesliga","opponent",30,34,16226,14494,1732,458,33,2829,406,426,181,71,78,2,10639,2120,3467,4757,9298,688,768,235,12559,45,278,568,460,"https://fbref.com/en/squads/4eaa11d7/Wolfsburg-Stats",NA
"979",2022,"Wolves","Premier League","team",26,38,18602,16945,1657,420,30,2603,567,393,168,34,90,10,12762,2251,3589,5574,10918,690,713,291,15024,54,303,561,402,"https://fbref.com/en/squads/8cec06e1/Wolverhampton-Wanderers-Stats",NA
"980",2022,"Wolves","Premier League","opponent",26,38,19230,17572,1658,394,60,2533,465,473,204,94,75,11,13567,2233,3430,5586,11522,689,746,242,15601,76,251,539,437,"https://fbref.com/en/squads/8cec06e1/Wolverhampton-Wanderers-Stats",NA
"981",2023,"Ajaccio","Ligue 1","team",26,12,4997,4390,590,165,11,NA,20,250,47,18,27,0,NA,NA,NA,NA,NA,NA,NA,NA,3670,17,NA,NA,119,"https://fbref.com/en/squads/7a54bb4f/Ajaccio-Stats",274
"982",2023,"Ajaccio","Ligue 1","opponent",26,12,6297,5654,616,176,14,NA,32,163,52,24,16,0,NA,NA,NA,NA,NA,NA,NA,NA,5007,27,NA,NA,86,"https://fbref.com/en/squads/7a54bb4f/Ajaccio-Stats",261
"983",2023,"Almería","La Liga","team",26,11,4395,3828,531,150,14,NA,42,167,47,18,22,0,NA,NA,NA,NA,NA,NA,NA,NA,3400,36,NA,NA,71,"https://fbref.com/en/squads/78ecf4bb/Almeria-Stats",207
"984",2023,"Almería","La Liga","opponent",26,11,5570,4989,539,165,12,NA,58,265,81,32,35,0,NA,NA,NA,NA,NA,NA,NA,NA,4508,42,NA,NA,98,"https://fbref.com/en/squads/78ecf4bb/Almeria-Stats",193
"985",2023,"Angers","Ligue 1","team",26,12,5470,4888,568,152,9,NA,27,165,52,38,4,0,NA,NA,NA,NA,NA,NA,NA,NA,4388,14,NA,NA,82,"https://fbref.com/en/squads/69236f98/Angers-Stats",223
"986",2023,"Angers","Ligue 1","opponent",26,12,6022,5401,590,144,16,NA,76,216,67,25,24,1,NA,NA,NA,NA,NA,NA,NA,NA,4895,31,NA,NA,108,"https://fbref.com/en/squads/69236f98/Angers-Stats",263
"987",2023,"Arsenal","Premier League","team",21,11,6047,5563,467,151,11,NA,30,163,58,44,1,0,NA,NA,NA,NA,NA,NA,NA,NA,5036,17,NA,NA,90,"https://fbref.com/en/squads/18bb7c10/Arsenal-Stats",186
"988",2023,"Arsenal","Premier League","opponent",21,11,4676,4147,499,121,16,NA,42,154,37,22,13,1,NA,NA,NA,NA,NA,NA,NA,NA,3587,30,NA,NA,94,"https://fbref.com/en/squads/18bb7c10/Arsenal-Stats",217
"989",2023,"Aston Villa","Premier League","team",21,12,5659,5079,553,152,15,NA,33,234,58,34,10,2,NA,NA,NA,NA,NA,NA,NA,NA,4414,27,NA,NA,99,"https://fbref.com/en/squads/8602292d/Aston-Villa-Stats",238
"990",2023,"Aston Villa","Premier League","opponent",21,12,5809,5216,581,166,9,NA,62,173,55,29,15,2,NA,NA,NA,NA,NA,NA,NA,NA,4576,12,NA,NA,120,"https://fbref.com/en/squads/8602292d/Aston-Villa-Stats",256
"991",2023,"Atalanta","Serie A","team",23,11,4782,4223,542,123,13,NA,72,153,44,17,14,0,NA,NA,NA,NA,NA,NA,NA,NA,3621,17,NA,NA,88,"https://fbref.com/en/squads/922493f3/Atalanta-Stats",239
"992",2023,"Atalanta","Serie A","opponent",23,11,5871,5292,567,157,10,NA,42,177,51,9,28,0,NA,NA,NA,NA,NA,NA,NA,NA,4689,12,NA,NA,101,"https://fbref.com/en/squads/922493f3/Atalanta-Stats",245
"993",2023,"Athletic Club","La Liga","team",24,11,5561,4992,536,166,6,NA,69,259,60,16,26,1,NA,NA,NA,NA,NA,NA,NA,NA,4406,33,NA,NA,84,"https://fbref.com/en/squads/2b390eca/Athletic-Club-Stats",216
"994",2023,"Athletic Club","La Liga","opponent",24,11,4857,4288,545,157,13,NA,51,178,35,15,14,1,NA,NA,NA,NA,NA,NA,NA,NA,3714,24,NA,NA,78,"https://fbref.com/en/squads/2b390eca/Athletic-Club-Stats",218
"995",2023,"Atlético Madrid","La Liga","team",21,11,5377,4839,518,149,16,NA,45,161,53,28,14,0,NA,NA,NA,NA,NA,NA,NA,NA,4323,20,NA,NA,80,"https://fbref.com/en/squads/db3b9613/Atletico-Madrid-Stats",202
"996",2023,"Atlético Madrid","La Liga","opponent",21,11,6275,5746,513,163,7,NA,72,232,55,20,22,1,NA,NA,NA,NA,NA,NA,NA,NA,5225,16,NA,NA,85,"https://fbref.com/en/squads/db3b9613/Atletico-Madrid-Stats",201
"997",2023,"Augsburg","Bundesliga","team",23,11,3748,3126,600,148,11,NA,28,162,52,24,24,0,NA,NA,NA,NA,NA,NA,NA,NA,2363,22,NA,NA,92,"https://fbref.com/en/squads/0cdc4311/Augsburg-Stats",243
"998",2023,"Augsburg","Bundesliga","opponent",23,11,5462,4870,568,161,21,NA,27,254,58,26,27,0,NA,NA,NA,NA,NA,NA,NA,NA,4105,24,NA,NA,109,"https://fbref.com/en/squads/0cdc4311/Augsburg-Stats",247
"999",2023,"Auxerre","Ligue 1","team",23,12,5450,4907,522,146,10,NA,112,208,35,7,22,0,NA,NA,NA,NA,NA,NA,NA,NA,4349,21,NA,NA,86,"https://fbref.com/en/squads/5ae09109/Auxerre-Stats",217
"1000",2023,"Auxerre","Ligue 1","opponent",23,12,6603,6021,556,151,23,NA,33,226,65,20,27,0,NA,NA,NA,NA,NA,NA,NA,NA,5430,26,NA,NA,104,"https://fbref.com/en/squads/5ae09109/Auxerre-Stats",230
"1001",2023,"Barcelona","La Liga","team",24,11,7243,6703,511,153,45,NA,67,177,67,22,18,2,NA,NA,NA,NA,NA,NA,NA,NA,6353,29,NA,NA,91,"https://fbref.com/en/squads/206d90db/Barcelona-Stats",217
"1002",2023,"Barcelona","La Liga","opponent",24,11,3924,3358,532,161,7,NA,49,122,28,11,11,0,NA,NA,NA,NA,NA,NA,NA,NA,2977,34,NA,NA,94,"https://fbref.com/en/squads/206d90db/Barcelona-Stats",190
"1003",2023,"Bayern Munich","Bundesliga","team",22,11,7179,6658,485,122,27,NA,40,180,71,25,32,3,NA,NA,NA,NA,NA,NA,NA,NA,6102,36,NA,NA,76,"https://fbref.com/en/squads/054efa67/Bayern-Munich-Stats",206
"1004",2023,"Bayern Munich","Bundesliga","opponent",22,11,3800,3264,522,130,8,NA,39,138,43,19,19,0,NA,NA,NA,NA,NA,NA,NA,NA,2693,14,NA,NA,79,"https://fbref.com/en/squads/054efa67/Bayern-Munich-Stats",195
"1005",2023,"Betis","La Liga","team",27,11,5623,5048,553,187,17,NA,48,165,54,16,29,0,NA,NA,NA,NA,NA,NA,NA,NA,4622,22,NA,NA,110,"https://fbref.com/en/squads/fc536746/Real-Betis-Stats",209
"1006",2023,"Betis","La Liga","opponent",27,11,5009,4466,513,123,17,NA,45,184,52,18,22,0,NA,NA,NA,NA,NA,NA,NA,NA,4027,30,NA,NA,88,"https://fbref.com/en/squads/fc536746/Real-Betis-Stats",231
"1007",2023,"Bochum","Bundesliga","team",23,11,4453,3884,552,133,9,NA,31,215,51,21,24,0,NA,NA,NA,NA,NA,NA,NA,NA,3116,17,NA,NA,109,"https://fbref.com/en/squads/b42c6323/Bochum-Stats",244
"1008",2023,"Bochum","Bundesliga","opponent",23,11,5362,4744,592,141,13,NA,42,203,55,19,23,0,NA,NA,NA,NA,NA,NA,NA,NA,4058,26,NA,NA,103,"https://fbref.com/en/squads/b42c6323/Bochum-Stats",283
"1009",2023,"Bologna","Serie A","team",23,11,5117,4527,564,148,20,NA,50,168,45,20,17,0,NA,NA,NA,NA,NA,NA,NA,NA,4011,26,NA,NA,130,"https://fbref.com/en/squads/1d8099f8/Bologna-Stats",247
"1010",2023,"Bologna","Serie A","opponent",23,11,4724,4138,571,148,11,NA,41,232,64,18,38,0,NA,NA,NA,NA,NA,NA,NA,NA,3604,15,NA,NA,106,"https://fbref.com/en/squads/1d8099f8/Bologna-Stats",246
"1011",2023,"Bournemouth","Premier League","team",25,12,4810,4227,572,150,7,NA,27,151,46,25,11,3,NA,NA,NA,NA,NA,NA,NA,NA,3667,11,NA,NA,105,"https://fbref.com/en/squads/4ba7cbea/Bournemouth-Stats",229
"1012",2023,"Bournemouth","Premier League","opponent",25,12,7449,6925,501,128,10,NA,46,286,68,26,32,0,NA,NA,NA,NA,NA,NA,NA,NA,6251,23,NA,NA,110,"https://fbref.com/en/squads/4ba7cbea/Bournemouth-Stats",223
"1013",2023,"Brentford","Premier League","team",24,12,4988,4401,565,143,13,NA,36,207,63,30,17,5,NA,NA,NA,NA,NA,NA,NA,NA,3710,22,NA,NA,80,"https://fbref.com/en/squads/cd051869/Brentford-Stats",239
"1014",2023,"Brentford","Premier League","opponent",24,12,6198,5651,528,116,18,NA,31,204,67,40,19,3,NA,NA,NA,NA,NA,NA,NA,NA,4983,19,NA,NA,95,"https://fbref.com/en/squads/cd051869/Brentford-Stats",226
"1015",2023,"Brest","Ligue 1","team",23,12,5493,4868,608,166,7,NA,70,261,64,33,23,2,NA,NA,NA,NA,NA,NA,NA,NA,4227,17,NA,NA,114,"https://fbref.com/en/squads/fb08dbb3/Brest-Stats",255
"1016",2023,"Brest","Ligue 1","opponent",23,12,6192,5619,552,165,37,NA,30,171,55,28,19,0,NA,NA,NA,NA,NA,NA,NA,NA,5011,21,NA,NA,117,"https://fbref.com/en/squads/fb08dbb3/Brest-Stats",223
"1017",2023,"Brighton","Premier League","team",20,11,5907,5355,533,125,25,NA,55,207,62,28,25,1,NA,NA,NA,NA,NA,NA,NA,NA,4724,19,NA,NA,112,"https://fbref.com/en/squads/d07537b9/Brighton-and-Hove-Albion-Stats",233
