"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Poss","Mins_Per_90","Touches_Touches","Def Pen_Touches","Def 3rd_Touches","Mid 3rd_Touches","Att 3rd_Touches","Att Pen_Touches","Live_Touches","Succ_Dribbles","Att_Dribbles","Succ_percent_Dribbles","#Pl_Dribbles","Megs_Dribbles","Carries_Carries","TotDist_Carries","PrgDist_Carries","Prog_Carries","Final_Third_Carries","CPA_Carries","Mis_Carries","Dis_Carries","Targ_Receiving","Rec_Receiving","Rec_percent_Receiving","Prog_Receiving","Url","Mis_Dribbles","Dis_Dribbles"
"25",2018,"Bologna","Serie A","team",30,47.2,38,22200,2656,8070,10638,4846,620,20366,400,632,63.3,430,19,14002,71102,37762,1392,418,91,558,461,15944,13639,85.5,1347,"https://fbref.com/en/squads/1d8099f8/2017-2018/Bologna-Stats",NA,NA
"26",2018,"Bologna","Serie A","opponent",30,52.8,38,24373,1924,6887,12432,6686,994,22553,398,688,57.8,418,20,16309,84418,46885,1815,504,136,481,438,18196,15920,87.5,1793,"https://fbref.com/en/squads/1d8099f8/2017-2018/Bologna-Stats",NA,NA
"27",2018,"Bordeaux","Ligue 1","team",31,50.5,38,22287,1909,7498,10339,6227,824,20843,376,648,58,427,16,14778,90187,48692,1776,600,135,488,441,16359,14055,85.9,1638,"https://fbref.com/en/squads/123f3efe/2017-2018/Bordeaux-Stats",NA,NA
"28",2018,"Bordeaux","Ligue 1","opponent",31,49.5,38,21973,1983,7599,10413,5546,625,20601,352,595,59.2,392,17,14239,82174,43117,1599,481,100,498,466,15882,13742,86.5,1455,"https://fbref.com/en/squads/123f3efe/2017-2018/Bordeaux-Stats",NA,NA
"29",2018,"Bournemouth","Premier League","team",22,47.8,38,22844,2631,8023,10427,5890,903,20851,367,659,55.7,403,27,13059,73964,41116,1633,482,160,533,528,16284,13510,83,1276,"https://fbref.com/en/squads/4ba7cbea/2017-2018/Bournemouth-Stats",NA,NA
"30",2018,"Bournemouth","Premier League","opponent",22,52.2,38,24306,2494,7222,11902,6512,1070,22559,338,551,61.3,360,26,14758,74011,37669,1549,478,174,503,391,18060,15009,83.1,1375,"https://fbref.com/en/squads/4ba7cbea/2017-2018/Bournemouth-Stats",NA,NA
"31",2018,"Brighton","Premier League","team",24,43.7,38,20800,2739,8000,9234,4736,658,19100,311,501,62.1,335,12,11626,61685,32720,1164,359,113,463,388,14950,11951,79.9,1031,"https://fbref.com/en/squads/d07537b9/2017-2018/Brighton-and-Hove-Albion-Stats",NA,NA
"32",2018,"Brighton","Premier League","opponent",24,56.3,38,25796,2054,6900,13066,7461,976,23904,458,728,62.9,497,25,16922,85750,47916,2116,629,160,488,463,20149,17139,85.1,1504,"https://fbref.com/en/squads/d07537b9/2017-2018/Brighton-and-Hove-Albion-Stats",NA,NA
"33",2018,"Burnley","Premier League","team",24,43.9,38,19878,2525,6790,9083,4921,669,18034,246,422,58.3,274,20,10366,50086,25012,981,320,72,463,403,13577,10493,77.3,1014,"https://fbref.com/en/squads/943e8050/2017-2018/Burnley-Stats",NA,NA
"34",2018,"Burnley","Premier League","opponent",24,56.1,38,24495,2385,8062,11226,6801,998,22570,369,632,58.4,412,22,15004,80575,44837,1874,610,189,505,358,18336,15212,83,1363,"https://fbref.com/en/squads/943e8050/2017-2018/Burnley-Stats",NA,NA
"35",2018,"Caen","Ligue 1","team",26,45.5,38,20285,1927,6972,9137,5599,632,18694,292,470,62.1,326,27,11650,70384,37101,1306,450,71,538,371,13773,11292,82,1617,"https://fbref.com/en/squads/74229020/2017-2018/Caen-Stats",NA,NA
"36",2018,"Caen","Ligue 1","opponent",26,54.5,38,23701,2132,8104,10792,6397,768,22099,409,672,60.9,455,22,14907,80364,42582,1515,487,119,586,439,16983,14692,86.5,1702,"https://fbref.com/en/squads/74229020/2017-2018/Caen-Stats",NA,NA
"37",2018,"Cagliari","Serie A","team",29,45.2,38,20989,2325,7222,10018,4876,745,19087,283,484,58.5,317,11,12282,58722,30667,1146,348,88,475,393,14590,12167,83.4,1460,"https://fbref.com/en/squads/c4260e09/2017-2018/Cagliari-Stats",NA,NA
"38",2018,"Cagliari","Serie A","opponent",29,54.8,38,25131,2326,7567,12375,6704,990,23231,385,617,62.4,419,19,16533,78590,42678,1704,538,153,534,533,18578,16287,87.7,1881,"https://fbref.com/en/squads/c4260e09/2017-2018/Cagliari-Stats",NA,NA
"39",2018,"Celta Vigo","La Liga","team",23,56.1,38,24778,2489,8266,12578,5610,820,23348,358,585,61.2,389,20,17337,89039,46031,1772,564,153,469,386,18962,16787,88.5,1522,"https://fbref.com/en/squads/f25da7fb/2017-2018/Celta-Vigo-Stats",NA,NA
"40",2018,"Celta Vigo","La Liga","opponent",23,43.9,38,20547,2019,6240,9921,5672,874,19059,309,517,59.8,339,15,13588,70002,34707,1457,489,125,492,368,15148,12680,83.7,1423,"https://fbref.com/en/squads/f25da7fb/2017-2018/Celta-Vigo-Stats",NA,NA
"41",2018,"Chelsea","Premier League","team",26,55.4,38,27447,2527,8693,13022,7595,1123,25740,445,737,60.4,478,41,18152,96305,54598,2358,645,223,497,427,21886,18947,86.6,1717,"https://fbref.com/en/squads/cff3d9bb/2017-2018/Chelsea-Stats",NA,NA
"42",2018,"Chelsea","Premier League","opponent",26,44.6,38,23207,2541,7281,11682,5576,687,21517,312,585,53.3,345,20,14155,67346,34155,1419,427,97,515,482,17420,14685,84.3,1235,"https://fbref.com/en/squads/cff3d9bb/2017-2018/Chelsea-Stats",NA,NA
"43",2018,"Chievo","Serie A","team",25,44.3,38,21317,2548,7249,10009,5301,695,19519,289,476,60.7,307,7,12956,64259,32815,1201,433,71,414,417,14883,12575,84.5,1530,"https://fbref.com/en/squads/cc919b35/2017-2018/Chievo-Stats",NA,NA
"44",2018,"Chievo","Serie A","opponent",25,55.7,38,25677,2255,7610,12687,7036,996,23871,393,640,61.4,420,21,17135,91066,49057,2023,633,166,467,432,19461,17047,87.6,1783,"https://fbref.com/en/squads/cc919b35/2017-2018/Chievo-Stats",NA,NA
"45",2018,"Crotone","Serie A","team",29,40.1,38,19532,2466,6946,9134,4539,632,17762,292,502,58.2,318,15,11130,54891,29330,1083,378,80,548,401,12906,10311,79.9,1420,"https://fbref.com/en/squads/3074d7b1/2017-2018/Crotone-Stats",NA,NA
"46",2018,"Crotone","Serie A","opponent",29,59.9,38,27140,2120,7707,13788,7403,1081,25310,460,683,67.3,494,19,18316,93316,50655,2017,594,155,558,502,20587,18027,87.6,1986,"https://fbref.com/en/squads/3074d7b1/2017-2018/Crotone-Stats",NA,NA
"47",2018,"Crystal Palace","Premier League","team",28,45.3,38,21219,2321,6916,9832,5708,915,19296,454,755,60.1,505,19,12214,62820,33840,1446,466,168,524,526,14941,11832,79.2,1216,"https://fbref.com/en/squads/47c64c55/2017-2018/Crystal-Palace-Stats",NA,NA
"48",2018,"Crystal Palace","Premier League","opponent",28,54.7,38,24707,2326,7463,12007,6750,935,22778,379,683,55.5,424,24,14903,77364,42707,1760,482,112,498,502,18532,15466,83.5,1473,"https://fbref.com/en/squads/47c64c55/2017-2018/Crystal-Palace-Stats",NA,NA
"49",2018,"Dijon","Ligue 1","team",26,48.4,38,21148,2319,8176,9420,5244,710,19703,368,594,62,400,9,13878,85346,45695,1553,496,97,457,408,15276,12787,83.7,1505,"https://fbref.com/en/squads/8dfb7350/2017-2018/Dijon-Stats",NA,NA
"50",2018,"Dijon","Ligue 1","opponent",26,51.6,38,22221,1914,7178,10392,6294,831,20687,364,590,61.7,395,17,14350,84599,44921,1804,532,159,519,474,15937,13803,86.6,1768,"https://fbref.com/en/squads/8dfb7350/2017-2018/Dijon-Stats",NA,NA
"51",2018,"Dortmund","Bundesliga","team",30,59,34,24361,1797,6311,13227,6413,977,22708,382,623,61.3,415,19,17035,88378,47414,2109,596,181,466,413,19183,16586,86.5,1671,"https://fbref.com/en/squads/add600ae/2017-2018/Dortmund-Stats",NA,NA
"52",2018,"Dortmund","Bundesliga","opponent",30,41,34,18047,2190,6322,8458,4308,712,16455,318,519,61.3,340,11,10658,56247,29930,1134,334,131,464,425,12544,10186,81.2,1344,"https://fbref.com/en/squads/add600ae/2017-2018/Dortmund-Stats",NA,NA
"53",2018,"Eibar","La Liga","team",27,52.4,38,21946,1703,5371,11086,6779,829,20083,333,557,59.8,369,19,13392,69618,33759,1513,528,111,520,428,15693,12660,80.7,1521,"https://fbref.com/en/squads/bea5c710/2017-2018/Eibar-Stats",NA,NA
"54",2018,"Eibar","La Liga","opponent",27,47.6,38,20918,2669,8835,9042,4119,612,19139,350,579,60.4,385,30,12051,58139,28146,978,310,115,463,363,14613,11644,79.7,1151,"https://fbref.com/en/squads/bea5c710/2017-2018/Eibar-Stats",NA,NA
"55",2018,"Eint Frankfurt","Bundesliga","team",28,48.4,34,19633,1981,6347,10022,4436,772,17962,317,536,59.1,339,10,11883,61001,32318,1205,332,113,481,406,14030,11441,81.5,1543,"https://fbref.com/en/squads/f0ac8ee6/2017-2018/Eintracht-Frankfurt-Stats",NA,NA
"56",2018,"Eint Frankfurt","Bundesliga","opponent",28,51.6,34,20619,2134,6979,10189,4709,674,18943,327,562,58.2,365,17,12659,65266,34355,1332,399,122,414,419,14859,12423,83.6,1421,"https://fbref.com/en/squads/f0ac8ee6/2017-2018/Eintracht-Frankfurt-Stats",NA,NA
"57",2018,"Espanyol","La Liga","team",25,46.8,38,21142,2190,7264,10258,4849,674,19520,355,568,62.5,390,25,13406,64450,32235,1249,409,106,459,374,15062,12572,83.5,1256,"https://fbref.com/en/squads/a8661628/2017-2018/Espanyol-Stats",NA,NA
"58",2018,"Espanyol","La Liga","opponent",25,53.2,38,23747,2261,7285,11951,6046,783,22210,412,665,62,456,21,15597,81200,41609,1678,565,131,473,415,17582,15176,86.3,1451,"https://fbref.com/en/squads/a8661628/2017-2018/Espanyol-Stats",NA,NA
"59",2018,"Everton","Premier League","team",30,45.9,38,21405,2578,7377,10005,5155,679,19578,314,561,56,343,20,11908,58068,28895,1085,329,93,548,436,15095,11990,79.4,1116,"https://fbref.com/en/squads/d3fd31cc/2017-2018/Everton-Stats",NA,NA
"60",2018,"Everton","Premier League","opponent",30,54.1,38,24810,2121,7519,11891,6967,1002,22774,400,672,59.5,425,23,15083,81260,44981,1865,542,180,507,502,18496,15384,83.2,1518,"https://fbref.com/en/squads/d3fd31cc/2017-2018/Everton-Stats",NA,NA
"61",2018,"Fiorentina","Serie A","team",27,52.6,38,24197,2173,7374,12146,6138,928,22481,388,655,59.2,416,21,15866,77591,42668,1647,546,140,481,474,17491,15290,87.4,1850,"https://fbref.com/en/squads/421387cf/2017-2018/Fiorentina-Stats",NA,NA
"62",2018,"Fiorentina","Serie A","opponent",27,47.4,38,22301,2489,7350,10652,5719,688,20380,425,697,61,463,20,13899,72450,37596,1464,495,101,487,548,15796,13376,84.7,1607,"https://fbref.com/en/squads/421387cf/2017-2018/Fiorentina-Stats",NA,NA
"63",2018,"Freiburg","Bundesliga","team",29,44.5,34,18860,2348,6984,8992,3978,580,17209,268,459,58.4,303,12,11395,58027,29900,1037,328,85,443,366,13199,11014,83.4,1314,"https://fbref.com/en/squads/a486e511/2017-2018/Freiburg-Stats",NA,NA
"64",2018,"Freiburg","Bundesliga","opponent",29,55.5,34,22772,2028,7040,11609,5575,848,21215,303,492,61.6,325,23,15439,77817,41141,1572,517,137,479,376,17477,14947,85.5,1605,"https://fbref.com/en/squads/a486e511/2017-2018/Freiburg-Stats",NA,NA
"65",2018,"Genoa","Serie A","team",33,46.3,38,21766,2297,7053,10466,5668,792,19990,343,535,64.1,377,26,13850,71018,39489,1553,538,102,491,447,15695,13218,84.2,1547,"https://fbref.com/en/squads/658bf2de/2017-2018/Genoa-Stats",NA,NA
"66",2018,"Genoa","Serie A","opponent",33,53.7,38,25140,2294,7514,12971,6321,812,23370,352,566,62.2,388,20,16853,88417,48453,1883,578,130,561,425,19009,16570,87.2,1992,"https://fbref.com/en/squads/658bf2de/2017-2018/Genoa-Stats",NA,NA
"67",2018,"Getafe","La Liga","team",32,39.4,38,17274,1965,5678,7673,4837,672,15439,318,567,56.1,347,24,9795,47048,22910,829,292,77,477,406,11245,8542,76,1262,"https://fbref.com/en/squads/7848bd64/2017-2018/Getafe-Stats",NA,NA
"68",2018,"Getafe","La Liga","opponent",32,60.6,38,24165,1970,7381,12217,6067,745,22454,418,675,61.9,448,22,15989,80583,40705,1586,486,98,572,398,18117,15306,84.5,1593,"https://fbref.com/en/squads/7848bd64/2017-2018/Getafe-Stats",NA,NA
"69",2018,"Girona","La Liga","team",25,46.8,38,19785,1973,6462,9639,4910,739,18252,332,575,57.7,369,21,12354,63076,30656,1247,389,95,440,386,13732,11643,84.8,1271,"https://fbref.com/en/squads/9024a00a/2017-2018/Girona-Stats",NA,NA
"70",2018,"Girona","La Liga","opponent",25,53.2,38,21978,2124,6980,11151,5284,792,20378,369,568,65,390,18,14590,78844,42008,1683,506,153,451,364,16253,13772,84.7,1479,"https://fbref.com/en/squads/9024a00a/2017-2018/Girona-Stats",NA,NA
"71",2018,"Guingamp","Ligue 1","team",23,49.8,38,21573,2017,7151,10055,5885,746,20049,341,534,63.9,374,5,13463,80459,41393,1583,490,140,466,437,15419,13225,85.8,1563,"https://fbref.com/en/squads/d41b5f53/2017-2018/Guingamp-Stats",NA,NA
"72",2018,"Guingamp","Ligue 1","opponent",23,50.2,38,22011,2129,7607,10195,5747,785,20426,351,545,64.4,375,22,14058,81044,43119,1622,545,140,502,404,16168,13752,85.1,1568,"https://fbref.com/en/squads/d41b5f53/2017-2018/Guingamp-Stats",NA,NA
"73",2018,"Hamburger SV","Bundesliga","team",29,49.1,34,19354,1927,6147,9272,5041,787,17486,330,571,57.8,368,19,11339,59241,31545,1199,358,112,512,498,13356,10768,80.6,1502,"https://fbref.com/en/squads/26790c6a/2017-2018/Hamburger-SV-Stats",NA,NA
"74",2018,"Hamburger SV","Bundesliga","opponent",29,50.9,34,20310,2185,6672,9888,4918,782,18520,394,620,63.5,426,11,12292,60341,31506,1288,400,131,471,451,14305,11625,81.3,1440,"https://fbref.com/en/squads/26790c6a/2017-2018/Hamburger-SV-Stats",NA,NA
"75",2018,"Hannover 96","Bundesliga","team",26,47.1,34,19329,2325,7214,8851,4396,668,17540,293,503,58.3,325,5,11129,57754,31596,1127,354,101,487,398,13408,10882,81.2,1540,"https://fbref.com/en/squads/60b5e41f/2017-2018/Hannover-96-Stats",NA,NA
"76",2018,"Hannover 96","Bundesliga","opponent",26,52.9,34,21206,1970,6440,10431,5612,806,19441,438,684,64,476,19,13601,68404,36976,1500,447,123,441,412,15322,12919,84.3,1679,"https://fbref.com/en/squads/60b5e41f/2017-2018/Hannover-96-Stats",NA,NA
"77",2018,"Hellas Verona","Serie A","team",32,41.8,38,20117,3000,8022,9000,4434,552,18376,426,691,61.6,468,30,12339,66956,35989,1230,431,98,486,463,13890,11493,82.7,1187,"https://fbref.com/en/squads/0e72edf2/2017-2018/Hellas-Verona-Stats",NA,NA
"78",2018,"Hellas Verona","Serie A","opponent",32,58.2,38,26164,1916,6965,13338,7571,1230,24334,403,672,60,447,22,17601,91738,53552,2237,672,170,422,488,20052,17670,88.1,2177,"https://fbref.com/en/squads/0e72edf2/2017-2018/Hellas-Verona-Stats",NA,NA
"79",2018,"Hertha BSC","Bundesliga","team",25,45.9,34,19581,2184,6517,9820,4332,546,18017,290,514,56.4,323,13,12067,59091,29604,1092,343,94,462,342,14044,11673,83.1,1294,"https://fbref.com/en/squads/2818f8bc/2017-2018/Hertha-BSC-Stats",NA,NA
"80",2018,"Hertha BSC","Bundesliga","opponent",25,54.1,34,22215,1769,6093,11872,5553,814,20635,264,446,59.2,287,6,14776,74615,38651,1641,437,128,488,429,16878,14424,85.5,1717,"https://fbref.com/en/squads/2818f8bc/2017-2018/Hertha-BSC-Stats",NA,NA
"81",2018,"Hoffenheim","Bundesliga","team",26,51.3,34,21227,2250,7481,10385,4785,860,19722,312,515,60.6,336,12,13987,72197,40081,1565,490,147,457,439,16075,13769,85.7,1597,"https://fbref.com/en/squads/033ea6b8/2017-2018/Hoffenheim-Stats",NA,NA
"82",2018,"Hoffenheim","Bundesliga","opponent",26,48.7,34,20643,2078,6757,10263,4972,774,18999,333,559,59.6,365,13,13351,67898,36419,1418,411,126,467,423,15276,13045,85.4,1491,"https://fbref.com/en/squads/033ea6b8/2017-2018/Hoffenheim-Stats",NA,NA
"83",2018,"Huddersfield","Premier League","team",25,45.7,38,21734,2411,7453,10052,5507,592,19808,280,556,50.4,308,25,12052,63207,31407,1225,423,112,512,493,15151,12081,79.7,1012,"https://fbref.com/en/squads/f5922ca5/2017-2018/Huddersfield-Town-Stats",NA,NA
"84",2018,"Huddersfield","Premier League","opponent",25,54.3,38,25661,2294,7561,13193,6300,877,23713,398,675,59,433,25,15587,74365,37396,1573,435,131,537,588,19554,16173,82.7,1549,"https://fbref.com/en/squads/f5922ca5/2017-2018/Huddersfield-Town-Stats",NA,NA
"85",2018,"Inter","Serie A","team",22,56.9,38,26783,2330,7788,13556,7207,1048,25126,393,665,59.1,436,26,18563,96054,53678,2109,668,176,422,369,21016,18750,89.2,1778,"https://fbref.com/en/squads/d609edc0/2017-2018/Internazionale-Stats",NA,NA
"86",2018,"Inter","Serie A","opponent",22,43.1,38,21842,2771,7746,10116,5391,686,20172,389,664,58.6,421,15,14060,69414,37182,1383,499,91,458,451,15884,13632,85.8,1410,"https://fbref.com/en/squads/d609edc0/2017-2018/Internazionale-Stats",NA,NA
"87",2018,"Juventus","Serie A","team",24,57.1,38,27527,2134,7990,14457,6798,881,26051,447,696,64.2,484,23,20053,96047,49191,1984,599,156,487,436,22157,20058,90.5,1698,"https://fbref.com/en/squads/e0652b02/2017-2018/Juventus-Stats",NA,NA
"88",2018,"Juventus","Serie A","opponent",24,42.9,38,21498,2186,6672,11076,5103,531,20014,312,509,61.3,344,19,14304,70307,37132,1558,496,77,408,421,16015,14034,87.6,1210,"https://fbref.com/en/squads/e0652b02/2017-2018/Juventus-Stats",NA,NA
"89",2018,"Köln","Bundesliga","team",31,47.5,34,19697,2134,6329,9869,4647,722,18059,278,477,58.3,301,5,12155,61079,31871,1259,359,112,452,342,14198,11700,82.4,1473,"https://fbref.com/en/squads/bc357bf7/2017-2018/Koln-Stats",NA,NA
"90",2018,"Köln","Bundesliga","opponent",31,52.5,34,21658,1955,6345,11036,5722,940,20039,338,552,61.2,367,17,14062,77202,43413,1824,537,147,446,421,16055,13699,85.3,1721,"https://fbref.com/en/squads/bc357bf7/2017-2018/Koln-Stats",NA,NA
"91",2018,"La Coruña","La Liga","team",32,46.6,38,20804,2120,6825,9759,5482,793,19274,365,553,66,388,11,13241,67411,35066,1425,455,136,437,385,14885,12495,83.9,1420,"https://fbref.com/en/squads/2a60ed82/2017-2018/Deportivo-La-Coruna-Stats",NA,NA
"92",2018,"La Coruña","La Liga","opponent",32,53.4,38,23523,2145,6921,11254,6865,956,21883,386,641,60.2,424,19,16100,77711,41082,1721,579,161,450,436,17438,15239,87.4,1733,"https://fbref.com/en/squads/2a60ed82/2017-2018/Deportivo-La-Coruna-Stats",NA,NA
"93",2018,"Las Palmas","La Liga","team",36,55.1,38,23464,2449,7843,11743,5488,698,21865,416,631,65.9,445,24,16561,83956,43455,1657,527,110,522,479,17581,15464,88,1334,"https://fbref.com/en/squads/0049d422/2017-2018/Las-Palmas-Stats",NA,NA
