"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","CrdY","CrdR","2CrdY","Fls","Fld","Off","Crs","Int","TklW","PKwon","PKcon","OG","Recov","Won_Aerial","Lost_Aerial","Won_percent_Aerial","Url"
"2118",2020,"Sassuolo","Serie A","opponent",31,38,118,4,3,662,520,71,492,324,454,7,6,0,2798,423,326,56.5,"https://fbref.com/en/squads/e2befd26/2019-2020/Sassuolo-Stats"
"2119",2020,"Schalke 04","Bundesliga","team",29,34,64,2,1,431,418,81,303,306,430,1,6,2,3181,595,615,49.2,"https://fbref.com/en/squads/c539e393/2019-2020/Schalke-04-Stats"
"2120",2020,"Schalke 04","Bundesliga","opponent",29,34,74,0,0,441,404,57,413,250,454,4,2,3,3303,615,595,50.8,"https://fbref.com/en/squads/c539e393/2019-2020/Schalke-04-Stats"
"2121",2020,"Sevilla","La Liga","team",26,38,97,1,1,585,542,92,634,208,398,4,4,1,3442,733,638,53.5,"https://fbref.com/en/squads/ad2be733/2019-2020/Sevilla-Stats"
"2122",2020,"Sevilla","La Liga","opponent",26,38,100,5,2,572,550,66,405,266,404,2,7,1,3247,638,733,46.5,"https://fbref.com/en/squads/ad2be733/2019-2020/Sevilla-Stats"
"2123",2020,"Sheffield Utd","Premier League","team",26,38,63,2,1,497,360,78,528,260,392,1,3,0,3676,890,857,50.9,"https://fbref.com/en/squads/1df6b87e/2019-2020/Sheffield-United-Stats"
"2124",2020,"Sheffield Utd","Premier League","opponent",26,38,46,0,0,374,476,57,421,214,311,2,1,3,3736,857,890,49.1,"https://fbref.com/en/squads/1df6b87e/2019-2020/Sheffield-United-Stats"
"2125",2020,"Southampton","Premier League","team",25,38,55,4,1,526,454,58,427,295,484,4,4,1,3966,794,898,46.9,"https://fbref.com/en/squads/33c895d4/2019-2020/Southampton-Stats"
"2126",2020,"Southampton","Premier League","opponent",25,38,67,3,1,485,508,69,467,257,424,3,5,0,4065,898,794,53.1,"https://fbref.com/en/squads/33c895d4/2019-2020/Southampton-Stats"
"2127",2020,"SPAL","Serie A","team",34,38,98,4,1,613,586,53,468,250,356,7,8,3,2973,535,533,50.1,"https://fbref.com/en/squads/1d2fe027/2019-2020/SPAL-Stats"
"2128",2020,"SPAL","Serie A","opponent",34,38,75,1,1,617,579,76,555,174,394,7,7,0,3166,533,535,49.9,"https://fbref.com/en/squads/1d2fe027/2019-2020/SPAL-Stats"
"2129",2020,"Strasbourg","Ligue 1","team",25,27,46,1,1,396,335,33,380,245,337,4,7,0,2290,501,387,56.4,"https://fbref.com/en/squads/c0d3eab4/2019-2020/Strasbourg-Stats"
"2130",2020,"Strasbourg","Ligue 1","opponent",25,27,56,3,3,355,372,31,306,196,282,6,4,0,2214,387,501,43.6,"https://fbref.com/en/squads/c0d3eab4/2019-2020/Strasbourg-Stats"
"2131",2020,"Torino","Serie A","team",27,38,96,7,5,683,622,63,585,339,401,3,8,3,3180,704,647,52.1,"https://fbref.com/en/squads/105360fe/2019-2020/Torino-Stats"
"2132",2020,"Torino","Serie A","opponent",27,38,110,2,1,664,648,65,517,245,458,9,7,2,3385,647,704,47.9,"https://fbref.com/en/squads/105360fe/2019-2020/Torino-Stats"
"2133",2020,"Tottenham","Premier League","team",29,38,84,3,1,496,503,66,387,259,445,4,7,2,3566,631,643,49.5,"https://fbref.com/en/squads/361ca564/2019-2020/Tottenham-Hotspur-Stats"
"2134",2020,"Tottenham","Premier League","opponent",29,38,83,1,1,523,484,54,479,324,468,6,4,5,3696,643,631,50.5,"https://fbref.com/en/squads/361ca564/2019-2020/Tottenham-Hotspur-Stats"
"2135",2020,"Toulouse","Ligue 1","team",30,28,48,5,1,422,317,30,346,238,393,4,5,2,2460,422,510,45.3,"https://fbref.com/en/squads/3f8c4b5f/2019-2020/Toulouse-Stats"
"2136",2020,"Toulouse","Ligue 1","opponent",30,28,33,0,0,347,395,45,429,238,306,1,6,1,2551,510,422,54.7,"https://fbref.com/en/squads/3f8c4b5f/2019-2020/Toulouse-Stats"
"2137",2020,"Udinese","Serie A","team",25,38,77,3,2,579,454,64,512,264,395,0,9,0,3068,487,535,47.7,"https://fbref.com/en/squads/04eea015/2019-2020/Udinese-Stats"
"2138",2020,"Udinese","Serie A","opponent",25,38,80,5,1,496,535,31,495,234,374,8,0,0,3230,535,487,52.3,"https://fbref.com/en/squads/04eea015/2019-2020/Udinese-Stats"
"2139",2020,"Union Berlin","Bundesliga","team",26,34,71,5,3,561,400,63,388,287,369,4,4,1,3305,891,813,52.3,"https://fbref.com/en/squads/7a41008f/2019-2020/Union-Berlin-Stats"
"2140",2020,"Union Berlin","Bundesliga","opponent",26,34,57,1,1,423,551,63,408,229,305,4,4,3,3556,813,891,47.7,"https://fbref.com/en/squads/7a41008f/2019-2020/Union-Berlin-Stats"
"2141",2020,"Valencia","La Liga","team",28,38,80,8,3,475,607,100,485,221,339,5,8,1,2913,530,529,50,"https://fbref.com/en/squads/dcc91a7b/2019-2020/Valencia-Stats"
"2142",2020,"Valencia","La Liga","opponent",28,38,90,4,3,627,452,57,619,250,339,5,7,2,3208,529,530,50,"https://fbref.com/en/squads/dcc91a7b/2019-2020/Valencia-Stats"
"2143",2020,"Valladolid","La Liga","team",30,38,84,0,0,556,602,81,450,268,400,6,8,0,3342,565,727,43.7,"https://fbref.com/en/squads/17859612/2019-2020/Valladolid-Stats"
"2144",2020,"Valladolid","La Liga","opponent",30,38,95,4,2,643,528,46,528,204,373,5,6,1,3475,727,565,56.3,"https://fbref.com/en/squads/17859612/2019-2020/Valladolid-Stats"
"2145",2020,"Villarreal","La Liga","team",25,38,78,1,0,546,493,71,467,213,358,10,9,2,3171,499,596,45.6,"https://fbref.com/en/squads/2a8183b3/2019-2020/Villarreal-Stats"
"2146",2020,"Villarreal","La Liga","opponent",25,38,84,5,4,528,514,90,550,257,362,9,10,1,3238,596,499,54.4,"https://fbref.com/en/squads/2a8183b3/2019-2020/Villarreal-Stats"
"2147",2020,"Watford","Premier League","team",26,38,80,3,2,576,397,68,488,313,429,7,9,3,3696,803,794,50.3,"https://fbref.com/en/squads/2abfe087/2019-2020/Watford-Stats"
"2148",2020,"Watford","Premier League","opponent",26,38,66,1,1,416,563,81,496,254,394,9,8,1,3822,794,803,49.7,"https://fbref.com/en/squads/2abfe087/2019-2020/Watford-Stats"
"2149",2020,"Werder Bremen","Bundesliga","team",30,34,80,4,4,513,481,52,386,279,397,4,0,3,3122,518,619,45.6,"https://fbref.com/en/squads/62add3bf/2019-2020/Werder-Bremen-Stats"
"2150",2020,"Werder Bremen","Bundesliga","opponent",30,34,80,6,6,510,483,76,509,249,373,0,6,2,3409,619,518,54.4,"https://fbref.com/en/squads/62add3bf/2019-2020/Werder-Bremen-Stats"
"2151",2020,"West Ham","Premier League","team",29,38,64,1,1,465,415,66,470,291,470,3,6,3,3536,808,781,50.8,"https://fbref.com/en/squads/7c21e445/2019-2020/West-Ham-United-Stats"
"2152",2020,"West Ham","Premier League","opponent",29,38,45,0,0,425,445,99,516,255,387,5,4,0,3721,781,808,49.2,"https://fbref.com/en/squads/7c21e445/2019-2020/West-Ham-United-Stats"
"2153",2020,"Wolfsburg","Bundesliga","team",26,34,71,4,2,524,438,72,417,281,401,3,4,0,3510,653,564,53.7,"https://fbref.com/en/squads/4eaa11d7/2019-2020/Wolfsburg-Stats"
"2154",2020,"Wolfsburg","Bundesliga","opponent",26,34,69,2,1,464,492,45,385,285,407,2,4,0,3411,564,653,46.3,"https://fbref.com/en/squads/4eaa11d7/2019-2020/Wolfsburg-Stats"
"2155",2020,"Wolves","Premier League","team",21,38,61,2,2,473,445,49,476,263,423,4,3,1,3569,719,701,50.6,"https://fbref.com/en/squads/8cec06e1/2019-2020/Wolverhampton-Wanderers-Stats"
"2156",2020,"Wolves","Premier League","opponent",21,38,85,5,2,466,446,41,451,265,430,2,4,2,3584,701,719,49.4,"https://fbref.com/en/squads/8cec06e1/2019-2020/Wolverhampton-Wanderers-Stats"
"2157",2021,"Alavés","La Liga","team",30,38,96,8,5,573,529,73,409,430,359,5,2,0,3047,920,690,57.1,"https://fbref.com/en/squads/8d6fd021/2020-2021/Alaves-Stats"
"2158",2021,"Alavés","La Liga","opponent",30,38,80,3,1,557,536,109,456,348,333,3,7,1,3326,690,920,42.9,"https://fbref.com/en/squads/8d6fd021/2020-2021/Alaves-Stats"
"2159",2021,"Angers","Ligue 1","team",31,38,65,2,1,495,535,43,401,438,460,6,8,1,3225,490,585,45.6,"https://fbref.com/en/squads/69236f98/2020-2021/Angers-Stats"
"2160",2021,"Angers","Ligue 1","opponent",31,38,73,3,1,557,459,70,419,452,538,5,5,1,3210,585,490,54.4,"https://fbref.com/en/squads/69236f98/2020-2021/Angers-Stats"
"2161",2021,"Arminia","Bundesliga","team",26,34,52,1,0,436,442,53,290,305,395,2,6,1,3164,832,800,51,"https://fbref.com/en/squads/247c4b67/2020-2021/Arminia-Stats"
"2162",2021,"Arminia","Bundesliga","opponent",26,34,63,2,1,463,413,79,468,328,327,5,2,3,3430,800,832,49,"https://fbref.com/en/squads/247c4b67/2020-2021/Arminia-Stats"
"2163",2021,"Arsenal","Premier League","team",29,38,49,5,1,412,484,65,519,337,315,5,2,4,3054,515,606,45.9,"https://fbref.com/en/squads/18bb7c10/2020-2021/Arsenal-Stats"
"2164",2021,"Arsenal","Premier League","opponent",29,38,74,2,1,505,398,53,444,383,370,3,6,2,2949,606,515,54.1,"https://fbref.com/en/squads/18bb7c10/2020-2021/Arsenal-Stats"
"2165",2021,"Aston Villa","Premier League","team",24,38,71,4,4,516,655,71,529,377,358,6,6,1,3233,781,735,51.5,"https://fbref.com/en/squads/8602292d/2020-2021/Aston-Villa-Stats"
"2166",2021,"Aston Villa","Premier League","opponent",24,38,73,7,2,667,501,49,554,390,370,5,6,3,3264,735,781,48.5,"https://fbref.com/en/squads/8602292d/2020-2021/Aston-Villa-Stats"
"2167",2021,"Atalanta","Serie A","team",30,38,67,3,1,648,550,57,432,501,425,5,8,1,3702,698,563,55.4,"https://fbref.com/en/squads/922493f3/2020-2021/Atalanta-Stats"
"2168",2021,"Atalanta","Serie A","opponent",30,38,87,4,3,580,612,42,281,522,514,5,6,1,3379,563,696,44.7,"https://fbref.com/en/squads/922493f3/2020-2021/Atalanta-Stats"
"2169",2021,"Athletic Club","La Liga","team",27,38,82,3,1,558,544,77,543,348,343,5,6,1,3166,721,632,53.3,"https://fbref.com/en/squads/2b390eca/2020-2021/Athletic-Club-Stats"
"2170",2021,"Athletic Club","La Liga","opponent",27,38,80,5,4,571,523,85,501,454,339,5,4,3,3071,632,721,46.7,"https://fbref.com/en/squads/2b390eca/2020-2021/Athletic-Club-Stats"
"2171",2021,"Atlético Madrid","La Liga","team",25,38,100,0,0,545,513,98,437,395,449,6,4,3,3149,606,506,54.5,"https://fbref.com/en/squads/db3b9613/2020-2021/Atletico-Madrid-Stats"
"2172",2021,"Atlético Madrid","La Liga","opponent",25,38,59,3,0,552,513,30,435,438,379,3,7,2,3028,506,606,45.5,"https://fbref.com/en/squads/db3b9613/2020-2021/Atletico-Madrid-Stats"
"2173",2021,"Augsburg","Bundesliga","team",25,34,70,4,3,441,446,73,313,437,338,3,9,3,3072,627,780,44.6,"https://fbref.com/en/squads/0cdc4311/2020-2021/Augsburg-Stats"
"2174",2021,"Augsburg","Bundesliga","opponent",25,34,54,1,1,470,407,94,564,382,366,7,5,1,3310,780,627,55.4,"https://fbref.com/en/squads/0cdc4311/2020-2021/Augsburg-Stats"
"2175",2021,"Barcelona","La Liga","team",25,38,72,2,2,398,612,91,411,354,351,6,5,2,2896,418,320,56.6,"https://fbref.com/en/squads/206d90db/2020-2021/Barcelona-Stats"
"2176",2021,"Barcelona","La Liga","opponent",25,38,76,6,2,631,379,48,349,529,403,5,7,5,2519,320,418,43.4,"https://fbref.com/en/squads/206d90db/2020-2021/Barcelona-Stats"
"2177",2021,"Bayern Munich","Bundesliga","team",29,34,44,3,0,346,430,76,566,415,377,8,3,0,3235,498,452,52.4,"https://fbref.com/en/squads/054efa67/2020-2021/Bayern-Munich-Stats"
"2178",2021,"Bayern Munich","Bundesliga","opponent",29,34,50,0,0,456,333,104,331,472,406,2,10,1,2821,452,498,47.6,"https://fbref.com/en/squads/054efa67/2020-2021/Bayern-Munich-Stats"
"2179",2021,"Benevento","Serie A","team",29,38,95,5,2,571,650,63,409,414,363,7,5,6,2892,549,643,46.1,"https://fbref.com/en/squads/4fcb34fd/2020-2021/Benevento-Stats"
"2180",2021,"Benevento","Serie A","opponent",29,38,76,6,1,671,533,96,542,327,312,4,7,0,3066,643,549,53.9,"https://fbref.com/en/squads/4fcb34fd/2020-2021/Benevento-Stats"
"2181",2021,"Betis","La Liga","team",25,38,93,8,4,580,568,66,425,432,378,9,9,3,3073,626,653,48.9,"https://fbref.com/en/squads/fc536746/2020-2021/Real-Betis-Stats"
"2182",2021,"Betis","La Liga","opponent",25,38,83,2,0,589,556,127,449,388,387,6,11,0,3042,653,626,51.1,"https://fbref.com/en/squads/fc536746/2020-2021/Real-Betis-Stats"
"2183",2021,"Bologna","Serie A","team",37,38,82,4,2,593,531,77,414,446,328,3,9,2,3167,636,615,50.8,"https://fbref.com/en/squads/1d8099f8/2020-2021/Bologna-Stats"
"2184",2021,"Bologna","Serie A","opponent",37,38,84,1,0,556,556,73,437,428,406,6,4,2,3253,615,636,49.2,"https://fbref.com/en/squads/1d8099f8/2020-2021/Bologna-Stats"
"2185",2021,"Bordeaux","Ligue 1","team",28,38,78,4,2,495,510,48,373,438,413,3,7,1,2931,588,543,52,"https://fbref.com/en/squads/123f3efe/2020-2021/Bordeaux-Stats"
"2186",2021,"Bordeaux","Ligue 1","opponent",28,38,66,3,0,533,475,64,449,375,487,6,4,1,3067,543,588,48,"https://fbref.com/en/squads/123f3efe/2020-2021/Bordeaux-Stats"
"2187",2021,"Brest","Ligue 1","team",26,38,62,4,1,526,469,63,488,372,436,4,11,2,3027,725,587,55.3,"https://fbref.com/en/squads/fb08dbb3/2020-2021/Brest-Stats"
"2188",2021,"Brest","Ligue 1","opponent",26,38,78,5,2,513,496,46,508,399,370,9,4,3,3182,587,725,44.7,"https://fbref.com/en/squads/fb08dbb3/2020-2021/Brest-Stats"
"2189",2021,"Brighton","Premier League","team",27,38,49,6,2,501,424,53,474,395,415,7,7,2,3403,553,605,47.8,"https://fbref.com/en/squads/d07537b9/2020-2021/Brighton-and-Hove-Albion-Stats"
"2190",2021,"Brighton","Premier League","opponent",27,38,51,2,0,440,486,54,423,432,335,6,9,1,3134,605,553,52.2,"https://fbref.com/en/squads/d07537b9/2020-2021/Brighton-and-Hove-Albion-Stats"
"2191",2021,"Burnley","Premier League","team",25,38,48,0,0,477,459,83,441,399,320,3,3,1,3592,951,898,51.4,"https://fbref.com/en/squads/943e8050/2020-2021/Burnley-Stats"
"2192",2021,"Burnley","Premier League","opponent",25,38,32,2,0,472,457,81,556,297,282,3,3,1,3820,898,951,48.6,"https://fbref.com/en/squads/943e8050/2020-2021/Burnley-Stats"
"2193",2021,"Cádiz","La Liga","team",34,38,81,3,2,495,534,59,432,411,385,3,10,1,2962,704,801,46.8,"https://fbref.com/en/squads/ee7c297c/2020-2021/Cadiz-Stats"
"2194",2021,"Cádiz","La Liga","opponent",34,38,87,4,4,558,459,104,546,295,337,5,3,3,3331,801,704,53.2,"https://fbref.com/en/squads/ee7c297c/2020-2021/Cadiz-Stats"
"2195",2021,"Cagliari","Serie A","team",32,38,77,3,2,577,533,60,496,379,370,4,5,0,3014,693,660,51.2,"https://fbref.com/en/squads/c4260e09/2020-2021/Cagliari-Stats"
"2196",2021,"Cagliari","Serie A","opponent",32,38,76,5,3,573,555,83,502,399,372,4,5,0,3019,662,693,48.9,"https://fbref.com/en/squads/c4260e09/2020-2021/Cagliari-Stats"
"2197",2021,"Celta Vigo","La Liga","team",30,38,109,5,3,719,565,70,361,375,420,7,8,1,3163,621,730,46,"https://fbref.com/en/squads/f25da7fb/2020-2021/Celta-Vigo-Stats"
"2198",2021,"Celta Vigo","La Liga","opponent",30,38,102,6,4,599,700,53,469,422,345,6,7,0,3313,730,621,54,"https://fbref.com/en/squads/f25da7fb/2020-2021/Celta-Vigo-Stats"
"2199",2021,"Chelsea","Premier League","team",27,38,51,3,1,517,464,80,512,444,413,10,4,1,3216,614,550,52.7,"https://fbref.com/en/squads/cff3d9bb/2020-2021/Chelsea-Stats"
"2200",2021,"Chelsea","Premier League","opponent",27,38,56,3,1,474,499,55,337,419,414,4,10,2,3047,550,614,47.3,"https://fbref.com/en/squads/cff3d9bb/2020-2021/Chelsea-Stats"
"2201",2021,"Crotone","Serie A","team",31,38,89,4,2,585,529,59,370,357,374,7,5,2,3013,502,575,46.6,"https://fbref.com/en/squads/3074d7b1/2020-2021/Crotone-Stats"
"2202",2021,"Crotone","Serie A","opponent",31,38,90,5,2,560,558,105,473,388,411,4,9,1,3204,575,502,53.4,"https://fbref.com/en/squads/3074d7b1/2020-2021/Crotone-Stats"
"2203",2021,"Crystal Palace","Premier League","team",24,38,56,2,1,489,509,68,345,460,386,2,4,0,3130,734,724,50.3,"https://fbref.com/en/squads/47c64c55/2020-2021/Crystal-Palace-Stats"
"2204",2021,"Crystal Palace","Premier League","opponent",24,38,44,4,1,526,473,49,491,409,410,3,4,2,3345,724,734,49.7,"https://fbref.com/en/squads/47c64c55/2020-2021/Crystal-Palace-Stats"
"2205",2021,"Dijon","Ligue 1","team",33,38,76,5,1,551,447,58,319,509,440,4,10,4,3066,562,625,47.3,"https://fbref.com/en/squads/8dfb7350/2020-2021/Dijon-Stats"
"2206",2021,"Dijon","Ligue 1","opponent",33,38,54,1,0,475,523,78,530,433,466,9,5,0,3346,625,562,52.7,"https://fbref.com/en/squads/8dfb7350/2020-2021/Dijon-Stats"
"2207",2021,"Dortmund","Bundesliga","team",26,34,44,1,1,403,435,68,400,401,411,6,6,1,3109,486,409,54.3,"https://fbref.com/en/squads/add600ae/2020-2021/Dortmund-Stats"
"2208",2021,"Dortmund","Bundesliga","opponent",26,34,62,1,0,446,385,42,286,501,385,4,7,1,2787,409,486,45.7,"https://fbref.com/en/squads/add600ae/2020-2021/Dortmund-Stats"
"2209",2021,"Eibar","La Liga","team",30,38,71,3,2,547,438,69,614,385,363,5,5,0,4018,951,1006,48.6,"https://fbref.com/en/squads/bea5c710/2020-2021/Eibar-Stats"
"2210",2021,"Eibar","La Liga","opponent",30,38,66,2,1,467,515,128,379,361,356,5,9,0,3594,1006,951,51.4,"https://fbref.com/en/squads/bea5c710/2020-2021/Eibar-Stats"
"2211",2021,"Eint Frankfurt","Bundesliga","team",25,34,82,1,1,527,401,70,510,426,408,6,6,2,3427,735,625,54,"https://fbref.com/en/squads/f0ac8ee6/2020-2021/Eintracht-Frankfurt-Stats"
"2212",2021,"Eint Frankfurt","Bundesliga","opponent",25,34,64,0,0,426,510,83,419,451,365,4,8,6,3413,625,735,46,"https://fbref.com/en/squads/f0ac8ee6/2020-2021/Eintracht-Frankfurt-Stats"
"2213",2021,"Elche","La Liga","team",30,38,99,3,2,594,515,52,415,388,394,1,10,1,2711,521,588,47,"https://fbref.com/en/squads/6c8b07df/2020-2021/Elche-Stats"
"2214",2021,"Elche","La Liga","opponent",30,38,79,2,1,555,567,64,497,371,409,7,3,1,3007,588,521,53,"https://fbref.com/en/squads/6c8b07df/2020-2021/Elche-Stats"
"2215",2021,"Everton","Premier League","team",29,38,59,2,0,479,471,65,408,398,426,4,4,1,3195,693,529,56.7,"https://fbref.com/en/squads/d3fd31cc/2020-2021/Everton-Stats"
"2216",2021,"Everton","Premier League","opponent",29,38,66,1,0,490,464,42,471,428,393,4,5,2,3251,529,693,43.3,"https://fbref.com/en/squads/d3fd31cc/2020-2021/Everton-Stats"
"2217",2021,"Fiorentina","Serie A","team",30,38,86,5,0,569,593,61,469,368,362,4,11,2,2929,571,609,48.4,"https://fbref.com/en/squads/421387cf/2020-2021/Fiorentina-Stats"
"2218",2021,"Fiorentina","Serie A","opponent",30,38,81,2,1,617,545,97,494,331,447,9,6,3,2975,609,571,51.6,"https://fbref.com/en/squads/421387cf/2020-2021/Fiorentina-Stats"
"2219",2021,"Freiburg","Bundesliga","team",24,34,62,0,0,497,441,58,444,387,298,5,6,2,2931,679,699,49.3,"https://fbref.com/en/squads/a486e511/2020-2021/Freiburg-Stats"
"2220",2021,"Freiburg","Bundesliga","opponent",24,34,54,0,0,460,475,43,368,317,322,5,6,1,3107,699,679,50.7,"https://fbref.com/en/squads/a486e511/2020-2021/Freiburg-Stats"
"2221",2021,"Fulham","Premier League","team",28,38,67,3,0,570,457,45,490,502,415,5,6,1,3358,668,679,49.6,"https://fbref.com/en/squads/fd962109/2020-2021/Fulham-Stats"
"2222",2021,"Fulham","Premier League","opponent",28,38,40,1,0,475,551,103,459,399,418,6,6,1,3445,679,668,50.4,"https://fbref.com/en/squads/fd962109/2020-2021/Fulham-Stats"
"2223",2021,"Genoa","Serie A","team",34,38,87,2,1,587,534,81,350,476,394,2,7,2,3156,541,724,42.8,"https://fbref.com/en/squads/658bf2de/2020-2021/Genoa-Stats"
"2224",2021,"Genoa","Serie A","opponent",34,38,69,1,0,568,570,39,517,353,416,7,4,1,3619,724,541,57.2,"https://fbref.com/en/squads/658bf2de/2020-2021/Genoa-Stats"
"2225",2021,"Getafe","La Liga","team",31,38,120,7,2,691,570,75,537,424,384,3,8,3,3472,885,1000,46.9,"https://fbref.com/en/squads/7848bd64/2020-2021/Getafe-Stats"
"2226",2021,"Getafe","La Liga","opponent",31,38,106,6,5,593,651,90,363,353,364,6,5,1,3563,1000,885,53.1,"https://fbref.com/en/squads/7848bd64/2020-2021/Getafe-Stats"
"2227",2021,"Granada","La Liga","team",34,38,97,6,1,601,516,84,381,408,375,4,11,1,3075,734,905,44.8,"https://fbref.com/en/squads/a0435291/2020-2021/Granada-Stats"
"2228",2021,"Granada","La Liga","opponent",34,38,104,6,3,540,570,53,524,330,389,10,5,1,3275,905,734,55.2,"https://fbref.com/en/squads/a0435291/2020-2021/Granada-Stats"
"2229",2021,"Hellas Verona","Serie A","team",32,38,91,1,0,681,581,109,459,463,338,3,7,2,3733,858,878,49.4,"https://fbref.com/en/squads/0e72edf2/2020-2021/Hellas-Verona-Stats"
"2230",2021,"Hellas Verona","Serie A","opponent",32,38,81,2,1,621,649,42,436,444,378,6,3,5,3758,878,858,50.6,"https://fbref.com/en/squads/0e72edf2/2020-2021/Hellas-Verona-Stats"
"2231",2021,"Hertha BSC","Bundesliga","team",32,34,67,3,2,513,487,79,396,409,352,6,8,1,2918,577,579,49.9,"https://fbref.com/en/squads/2818f8bc/2020-2021/Hertha-BSC-Stats"
"2232",2021,"Hertha BSC","Bundesliga","opponent",32,34,68,3,1,501,486,43,401,356,391,8,6,1,3053,579,577,50.1,"https://fbref.com/en/squads/2818f8bc/2020-2021/Hertha-BSC-Stats"
"2233",2021,"Hoffenheim","Bundesliga","team",30,34,68,4,2,496,464,50,440,346,355,4,8,2,3247,563,661,46,"https://fbref.com/en/squads/033ea6b8/2020-2021/Hoffenheim-Stats"
"2234",2021,"Hoffenheim","Bundesliga","opponent",30,34,47,2,0,488,476,116,402,404,362,7,6,1,3019,661,563,54,"https://fbref.com/en/squads/033ea6b8/2020-2021/Hoffenheim-Stats"
"2235",2021,"Huesca","La Liga","team",27,38,69,2,1,607,597,102,502,349,402,2,4,2,3172,629,655,49,"https://fbref.com/en/squads/c6c493e6/2020-2021/Huesca-Stats"
"2236",2021,"Huesca","La Liga","opponent",27,38,64,2,1,633,576,75,483,331,381,3,4,2,3045,655,629,51,"https://fbref.com/en/squads/c6c493e6/2020-2021/Huesca-Stats"
"2237",2021,"Inter","Serie A","team",25,38,61,2,1,534,498,66,481,365,326,6,7,1,2819,523,425,55.2,"https://fbref.com/en/squads/d609edc0/2020-2021/Internazionale-Stats"
"2238",2021,"Inter","Serie A","opponent",25,38,84,3,1,515,497,32,382,480,303,5,9,5,2559,425,523,44.8,"https://fbref.com/en/squads/d609edc0/2020-2021/Internazionale-Stats"
"2239",2021,"Juventus","Serie A","team",30,38,80,6,2,581,563,94,517,370,395,8,9,2,2897,465,397,53.9,"https://fbref.com/en/squads/e0652b02/2020-2021/Juventus-Stats"
"2240",2021,"Juventus","Serie A","opponent",30,38,85,2,1,581,564,40,419,458,358,6,10,1,2560,397,465,46.1,"https://fbref.com/en/squads/e0652b02/2020-2021/Juventus-Stats"
"2241",2021,"Köln","Bundesliga","team",28,34,63,1,1,485,471,59,428,427,382,4,9,0,3100,673,722,48.2,"https://fbref.com/en/squads/bc357bf7/2020-2021/Koln-Stats"
"2242",2021,"Köln","Bundesliga","opponent",28,34,67,0,0,503,459,54,381,383,339,5,6,1,3154,722,673,51.8,"https://fbref.com/en/squads/bc357bf7/2020-2021/Koln-Stats"
"2243",2021,"Lazio","Serie A","team",30,38,107,5,3,561,486,92,466,424,395,8,10,2,3300,582,533,52.2,"https://fbref.com/en/squads/7213da33/2020-2021/Lazio-Stats"
"2244",2021,"Lazio","Serie A","opponent",30,38,87,3,1,518,545,45,388,435,397,10,10,2,3070,533,582,47.8,"https://fbref.com/en/squads/7213da33/2020-2021/Lazio-Stats"
"2245",2021,"Leeds United","Premier League","team",23,38,61,1,0,544,479,77,519,477,493,3,9,2,3464,589,612,49,"https://fbref.com/en/squads/5bfb9659/2020-2021/Leeds-United-Stats"
"2246",2021,"Leeds United","Premier League","opponent",23,38,49,2,1,500,531,54,327,520,373,8,4,2,3367,612,589,51,"https://fbref.com/en/squads/5bfb9659/2020-2021/Leeds-United-Stats"
"2247",2021,"Leicester City","Premier League","team",27,38,61,0,0,498,513,73,390,434,445,11,4,2,3523,616,626,49.6,"https://fbref.com/en/squads/a2d435b3/2020-2021/Leicester-City-Stats"
"2248",2021,"Leicester City","Premier League","opponent",27,38,61,1,0,533,478,74,398,498,413,2,12,4,3211,626,616,50.4,"https://fbref.com/en/squads/a2d435b3/2020-2021/Leicester-City-Stats"
"2249",2021,"Lens","Ligue 1","team",27,38,94,7,5,570,506,49,475,460,404,11,10,3,3106,690,658,51.2,"https://fbref.com/en/squads/fd4e0f7d/2020-2021/Lens-Stats"
"2250",2021,"Lens","Ligue 1","opponent",27,38,76,7,2,524,536,48,354,406,413,9,10,2,3108,658,690,48.8,"https://fbref.com/en/squads/fd4e0f7d/2020-2021/Lens-Stats"
"2251",2021,"Levante","La Liga","team",29,38,68,1,0,575,459,69,489,446,368,5,4,2,2966,514,595,46.3,"https://fbref.com/en/squads/9800b6a1/2020-2021/Levante-Stats"
"2252",2021,"Levante","La Liga","opponent",29,38,87,7,2,487,550,100,486,444,409,2,6,1,3004,595,514,53.7,"https://fbref.com/en/squads/9800b6a1/2020-2021/Levante-Stats"
"2253",2021,"Leverkusen","Bundesliga","team",30,34,58,0,0,468,383,76,427,377,342,1,2,2,3377,504,571,46.9,"https://fbref.com/en/squads/c7a9f859/2020-2021/Bayer-Leverkusen-Stats"
"2254",2021,"Leverkusen","Bundesliga","opponent",30,34,50,3,2,408,450,71,348,445,455,2,3,1,3121,571,504,53.1,"https://fbref.com/en/squads/c7a9f859/2020-2021/Bayer-Leverkusen-Stats"
"2255",2021,"Lille","Ligue 1","team",21,38,68,2,1,519,499,67,367,411,452,5,2,2,3373,612,572,51.7,"https://fbref.com/en/squads/cb188c0c/2020-2021/Lille-Stats"
"2256",2021,"Lille","Ligue 1","opponent",21,38,76,7,5,519,494,27,380,517,495,1,5,2,3143,572,612,48.3,"https://fbref.com/en/squads/cb188c0c/2020-2021/Lille-Stats"
