"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Age","MP_Playing.Time","Min_Playing.Time","Mn_per_MP_Playing.Time","Min_percent_Playing.Time","Mins_Per_90_Playing.Time","Starts_Starts","Mn_per_Start_Starts","Compl_Starts","Subs_Subs","Mn_per_Sub_Subs","unSub_Subs","PPM_Team.Success","onG_Team.Success","onGA_Team.Success","plus_per__minus__Team.Success","plus_per__minus_90_Team.Success","onxG_Team.Success..xG.","onxGA_Team.Success..xG","xGplus_per__minus__Team.Success..xG","xGplus_per__minus_90_Team.Success..xG","Url"
"816",2014,"Cagliari","Serie A","opponent",31,27.4,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.03,53,34,19,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/c4260e09/2013-2014/Cagliari-Stats"
"817",2014,"Cardiff City","Premier League","team",32,25.4,38,NA,NA,100,NA,418,NA,NA,110,0,NA,0.79,32,74,-42,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/75fae011/2013-2014/Cardiff-City-Stats"
"818",2014,"Cardiff City","Premier League","opponent",32,26.9,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,0.79,74,32,42,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/75fae011/2013-2014/Cardiff-City-Stats"
"819",2014,"Catania","Serie A","team",34,27.2,38,NA,NA,100,NA,418,NA,NA,113,0,NA,0.84,34,66,-32,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/7b046f08/2013-2014/Catania-Stats"
"820",2014,"Catania","Serie A","opponent",34,27.6,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,0.84,66,34,32,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/7b046f08/2013-2014/Catania-Stats"
"821",2014,"Celta Vigo","La Liga","team",26,25,38,NA,NA,100,NA,418,NA,NA,112,0,NA,1.29,49,54,-5,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/f25da7fb/2013-2014/Celta-Vigo-Stats"
"822",2014,"Celta Vigo","La Liga","opponent",26,26.9,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.29,54,49,5,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/f25da7fb/2013-2014/Celta-Vigo-Stats"
"823",2014,"Chelsea","Premier League","team",29,27.7,38,NA,NA,100,NA,418,NA,NA,113,0,NA,2.16,71,27,44,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/cff3d9bb/2013-2014/Chelsea-Stats"
"824",2014,"Chelsea","Premier League","opponent",29,26.8,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,2.16,27,71,-44,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/cff3d9bb/2013-2014/Chelsea-Stats"
"825",2014,"Chievo","Serie A","team",36,28.9,38,NA,NA,100,NA,418,NA,NA,111,0,NA,0.95,34,54,-20,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/cc919b35/2013-2014/Chievo-Stats"
"826",2014,"Chievo","Serie A","opponent",36,27.6,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,0.95,54,34,20,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/cc919b35/2013-2014/Chievo-Stats"
"827",2014,"Crystal Palace","Premier League","team",31,28.1,38,NA,NA,100,NA,418,NA,NA,112,0,NA,1.18,33,48,-15,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/47c64c55/2013-2014/Crystal-Palace-Stats"
"828",2014,"Crystal Palace","Premier League","opponent",31,26.7,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.18,48,33,15,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/47c64c55/2013-2014/Crystal-Palace-Stats"
"829",2014,"Dortmund","Bundesliga","team",26,25.9,34,NA,NA,100,NA,374,NA,NA,100,0,NA,2.09,80,38,42,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/add600ae/2013-2014/Dortmund-Stats"
"830",2014,"Dortmund","Bundesliga","opponent",26,25.4,34,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,2.09,38,80,-42,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/add600ae/2013-2014/Dortmund-Stats"
"831",2014,"Eint Frankfurt","Bundesliga","team",27,25.6,34,NA,NA,100,NA,374,NA,NA,93,0,NA,1.06,40,57,-17,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/f0ac8ee6/2013-2014/Eintracht-Frankfurt-Stats"
"832",2014,"Eint Frankfurt","Bundesliga","opponent",27,25.6,34,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.06,57,40,17,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/f0ac8ee6/2013-2014/Eintracht-Frankfurt-Stats"
"833",2014,"Elche","La Liga","team",28,27.2,38,NA,NA,100,NA,418,NA,NA,113,0,NA,1.05,30,50,-20,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/6c8b07df/2013-2014/Elche-Stats"
"834",2014,"Elche","La Liga","opponent",28,26.6,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.05,50,30,20,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/6c8b07df/2013-2014/Elche-Stats"
"835",2014,"Espanyol","La Liga","team",24,26.7,38,NA,NA,100,NA,418,NA,NA,109,0,NA,1.11,41,51,-10,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/a8661628/2013-2014/Espanyol-Stats"
"836",2014,"Espanyol","La Liga","opponent",24,26.8,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.11,51,41,10,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/a8661628/2013-2014/Espanyol-Stats"
"837",2014,"Everton","Premier League","team",28,27.6,38,NA,NA,100,NA,418,NA,NA,103,0,NA,1.89,61,39,22,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/d3fd31cc/2013-2014/Everton-Stats"
"838",2014,"Everton","Premier League","opponent",28,26.8,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.89,39,61,-22,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/d3fd31cc/2013-2014/Everton-Stats"
"839",2014,"Evian","Ligue 1","team",29,26.9,38,NA,NA,100,NA,418,NA,NA,109,0,NA,1.16,39,51,-12,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/633fbb6e/2013-2014/Evian-Stats"
"840",2014,"Evian","Ligue 1","opponent",29,26,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.16,51,39,12,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/633fbb6e/2013-2014/Evian-Stats"
"841",2014,"Fiorentina","Serie A","team",31,27.7,38,NA,NA,100,NA,418,NA,NA,114,0,NA,1.71,65,44,21,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/421387cf/2013-2014/Fiorentina-Stats"
"842",2014,"Fiorentina","Serie A","opponent",31,27.4,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.71,44,65,-21,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/421387cf/2013-2014/Fiorentina-Stats"
"843",2014,"Freiburg","Bundesliga","team",30,23.9,34,NA,NA,100,NA,374,NA,NA,96,0,NA,1.06,43,61,-18,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/a486e511/2013-2014/Freiburg-Stats"
"844",2014,"Freiburg","Bundesliga","opponent",30,25.8,34,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.06,61,43,18,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/a486e511/2013-2014/Freiburg-Stats"
"845",2014,"Fulham","Premier League","team",39,29,38,NA,NA,100,NA,418,NA,NA,110,0,NA,0.84,40,85,-45,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/fd962109/2013-2014/Fulham-Stats"
"846",2014,"Fulham","Premier League","opponent",39,26.7,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,0.84,85,40,45,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/fd962109/2013-2014/Fulham-Stats"
"847",2014,"Genoa","Serie A","team",31,27.2,38,NA,NA,100,NA,418,NA,NA,111,0,NA,1.16,41,50,-9,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/658bf2de/2013-2014/Genoa-Stats"
"848",2014,"Genoa","Serie A","opponent",31,27.5,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.16,50,41,9,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/658bf2de/2013-2014/Genoa-Stats"
"849",2014,"Getafe","La Liga","team",28,27.7,38,NA,NA,100,NA,418,NA,NA,111,0,NA,1.11,35,54,-19,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/7848bd64/2013-2014/Getafe-Stats"
"850",2014,"Getafe","La Liga","opponent",28,26.7,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.11,54,35,19,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/7848bd64/2013-2014/Getafe-Stats"
"851",2014,"Granada","La Liga","team",26,26.3,38,NA,NA,100,NA,418,NA,NA,110,0,NA,1.08,32,56,-24,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/a0435291/2013-2014/Granada-Stats"
"852",2014,"Granada","La Liga","opponent",26,26.8,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.08,56,32,24,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/a0435291/2013-2014/Granada-Stats"
"853",2014,"Guingamp","Ligue 1","team",25,27.2,38,NA,NA,100,NA,418,NA,NA,107,0,NA,1.11,34,42,-8,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/d41b5f53/2013-2014/Guingamp-Stats"
"854",2014,"Guingamp","Ligue 1","opponent",25,26.2,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.11,42,34,8,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/d41b5f53/2013-2014/Guingamp-Stats"
"855",2014,"Hamburger SV","Bundesliga","team",28,25,34,NA,NA,100,NA,374,NA,NA,82,0,NA,0.79,51,75,-24,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/26790c6a/2013-2014/Hamburger-SV-Stats"
"856",2014,"Hamburger SV","Bundesliga","opponent",28,25.7,34,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,0.79,75,51,24,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/26790c6a/2013-2014/Hamburger-SV-Stats"
"857",2014,"Hannover 96","Bundesliga","team",26,25.7,34,NA,NA,100,NA,374,NA,NA,96,0,NA,1.24,46,59,-13,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/60b5e41f/2013-2014/Hannover-96-Stats"
"858",2014,"Hannover 96","Bundesliga","opponent",26,25.7,34,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.24,59,46,13,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/60b5e41f/2013-2014/Hannover-96-Stats"
"859",2014,"Hellas Verona","Serie A","team",29,28.4,38,NA,NA,100,NA,418,NA,NA,113,0,NA,1.42,62,68,-6,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/0e72edf2/2013-2014/Hellas-Verona-Stats"
"860",2014,"Hellas Verona","Serie A","opponent",29,27.4,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.42,68,62,6,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/0e72edf2/2013-2014/Hellas-Verona-Stats"
"861",2014,"Hertha BSC","Bundesliga","team",25,26.1,34,NA,NA,100,NA,374,NA,NA,99,0,NA,1.21,40,48,-8,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/2818f8bc/2013-2014/Hertha-BSC-Stats"
"862",2014,"Hertha BSC","Bundesliga","opponent",25,25.5,34,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.21,48,40,8,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/2818f8bc/2013-2014/Hertha-BSC-Stats"
"863",2014,"Hoffenheim","Bundesliga","team",25,24,34,NA,NA,100,NA,374,NA,NA,99,0,NA,1.29,72,70,2,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/033ea6b8/2013-2014/Hoffenheim-Stats"
"864",2014,"Hoffenheim","Bundesliga","opponent",25,25.8,34,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.29,70,72,-2,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/033ea6b8/2013-2014/Hoffenheim-Stats"
"865",2014,"Hull City","Premier League","team",27,27.5,38,NA,NA,100,NA,418,NA,NA,108,0,NA,0.97,38,53,-15,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/bd8769d1/2013-2014/Hull-City-Stats"
"866",2014,"Hull City","Premier League","opponent",27,26.7,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,0.97,53,38,15,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/bd8769d1/2013-2014/Hull-City-Stats"
"867",2014,"Inter","Serie A","team",28,27.6,38,NA,NA,100,NA,418,NA,NA,112,0,NA,1.58,62,39,23,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/d609edc0/2013-2014/Internazionale-Stats"
"868",2014,"Inter","Serie A","opponent",28,27.4,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.58,39,62,-23,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/d609edc0/2013-2014/Internazionale-Stats"
"869",2014,"Juventus","Serie A","team",26,28.3,38,NA,NA,100,NA,418,NA,NA,110,0,NA,2.68,80,23,57,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/e0652b02/2013-2014/Juventus-Stats"
"870",2014,"Juventus","Serie A","opponent",26,27.5,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,2.68,23,80,-57,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/e0652b02/2013-2014/Juventus-Stats"
"871",2014,"Lazio","Serie A","team",30,28,38,NA,NA,100,NA,418,NA,NA,112,0,NA,1.47,54,54,0,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/7213da33/2013-2014/Lazio-Stats"
"872",2014,"Lazio","Serie A","opponent",30,27.7,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.47,54,54,0,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/7213da33/2013-2014/Lazio-Stats"
"873",2014,"Levante","La Liga","team",28,28.9,38,NA,NA,100,NA,418,NA,NA,114,0,NA,1.26,35,43,-8,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/9800b6a1/2013-2014/Levante-Stats"
"874",2014,"Levante","La Liga","opponent",28,26.6,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.26,43,35,8,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/9800b6a1/2013-2014/Levante-Stats"
"875",2014,"Leverkusen","Bundesliga","team",24,25.4,34,NA,NA,100,NA,374,NA,NA,98,0,NA,1.79,60,41,19,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/c7a9f859/2013-2014/Bayer-Leverkusen-Stats"
"876",2014,"Leverkusen","Bundesliga","opponent",24,25.6,34,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.79,41,60,-19,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/c7a9f859/2013-2014/Bayer-Leverkusen-Stats"
"877",2014,"Lille","Ligue 1","team",22,26.9,38,NA,NA,100,NA,418,NA,NA,107,0,NA,1.87,46,26,20,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/cb188c0c/2013-2014/Lille-Stats"
"878",2014,"Lille","Ligue 1","opponent",22,26.2,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.87,26,46,-20,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/cb188c0c/2013-2014/Lille-Stats"
"879",2014,"Liverpool","Premier League","team",25,25.7,38,NA,NA,100,NA,418,NA,NA,89,0,NA,2.21,101,50,51,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/822bd0ba/2013-2014/Liverpool-Stats"
"880",2014,"Liverpool","Premier League","opponent",25,26.9,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,2.21,50,101,-51,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/822bd0ba/2013-2014/Liverpool-Stats"
"881",2014,"Livorno","Serie A","team",31,25.7,38,NA,NA,100,NA,418,NA,NA,113,0,NA,0.66,39,77,-38,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/939201df/2013-2014/Livorno-Stats"
"882",2014,"Livorno","Serie A","opponent",31,27.5,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,0.66,77,39,38,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/939201df/2013-2014/Livorno-Stats"
"883",2014,"Lorient","Ligue 1","team",28,25.6,38,NA,NA,100,NA,418,NA,NA,107,0,NA,1.29,48,53,-5,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/d2c87802/2013-2014/Lorient-Stats"
"884",2014,"Lorient","Ligue 1","opponent",28,26.2,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.29,53,48,5,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/d2c87802/2013-2014/Lorient-Stats"
"885",2014,"Lyon","Ligue 1","team",28,25,38,NA,NA,100,NA,418,NA,NA,103,0,NA,1.61,56,44,12,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/d53c0b06/2013-2014/Lyon-Stats"
"886",2014,"Lyon","Ligue 1","opponent",28,26.3,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.61,44,56,-12,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/d53c0b06/2013-2014/Lyon-Stats"
"887",2014,"M'Gladbach","Bundesliga","team",21,25.6,34,NA,NA,100,NA,374,NA,NA,98,0,NA,1.62,59,43,16,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/32f3ee20/2013-2014/Monchengladbach-Stats"
"888",2014,"M'Gladbach","Bundesliga","opponent",21,25.4,34,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.62,43,59,-16,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/32f3ee20/2013-2014/Monchengladbach-Stats"
"889",2014,"Mainz 05","Bundesliga","team",28,26.8,34,NA,NA,100,NA,374,NA,NA,102,0,NA,1.56,52,54,-2,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/a224b06a/2013-2014/Mainz-05-Stats"
"890",2014,"Mainz 05","Bundesliga","opponent",28,25.5,34,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.56,54,52,2,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/a224b06a/2013-2014/Mainz-05-Stats"
"891",2014,"Málaga","La Liga","team",28,27,38,NA,NA,100,NA,418,NA,NA,113,0,NA,1.18,39,46,-7,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/1c896955/2013-2014/Malaga-Stats"
"892",2014,"Málaga","La Liga","opponent",28,26.6,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.18,46,39,7,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/1c896955/2013-2014/Malaga-Stats"
"893",2014,"Manchester City","Premier League","team",23,27.7,38,NA,NA,100,NA,418,NA,NA,108,0,NA,2.26,102,37,65,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/b8fd03ef/2013-2014/Manchester-City-Stats"
"894",2014,"Manchester City","Premier League","opponent",23,26.6,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,2.26,37,102,-65,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/b8fd03ef/2013-2014/Manchester-City-Stats"
"895",2014,"Manchester Utd","Premier League","team",30,26.7,38,NA,NA,100,NA,418,NA,NA,106,0,NA,1.68,64,43,21,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/19538871/2013-2014/Manchester-United-Stats"
"896",2014,"Manchester Utd","Premier League","opponent",30,26.8,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.68,43,64,-21,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/19538871/2013-2014/Manchester-United-Stats"
"897",2014,"Marseille","Ligue 1","team",24,26.4,38,NA,NA,100,NA,418,NA,NA,101,0,NA,1.58,53,40,13,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/5725cc7b/2013-2014/Marseille-Stats"
"898",2014,"Marseille","Ligue 1","opponent",24,26.3,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.58,40,53,-13,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/5725cc7b/2013-2014/Marseille-Stats"
"899",2014,"Milan","Serie A","team",32,28,38,NA,NA,100,NA,418,NA,NA,110,0,NA,1.5,57,49,8,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/dc56fe14/2013-2014/Milan-Stats"
"900",2014,"Milan","Serie A","opponent",32,27.3,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.5,49,57,-8,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/dc56fe14/2013-2014/Milan-Stats"
"901",2014,"Monaco","Ligue 1","team",29,26.4,38,NA,NA,100,NA,418,NA,NA,105,0,NA,2.11,63,31,32,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/fd6114db/2013-2014/Monaco-Stats"
"902",2014,"Monaco","Ligue 1","opponent",29,26.3,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,2.11,31,63,-32,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/fd6114db/2013-2014/Monaco-Stats"
"903",2014,"Montpellier","Ligue 1","team",26,26,38,NA,NA,100,NA,418,NA,NA,108,0,NA,1.11,45,53,-8,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/281b0e73/2013-2014/Montpellier-Stats"
"904",2014,"Montpellier","Ligue 1","opponent",26,26.2,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.11,53,45,8,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/281b0e73/2013-2014/Montpellier-Stats"
"905",2014,"Nantes","Ligue 1","team",28,25.7,38,NA,NA,100,NA,418,NA,NA,112,0,NA,1.21,38,43,-5,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/d7a486cd/2013-2014/Nantes-Stats"
"906",2014,"Nantes","Ligue 1","opponent",28,26.3,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.21,43,38,5,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/d7a486cd/2013-2014/Nantes-Stats"
"907",2014,"Napoli","Serie A","team",30,27.1,38,NA,NA,100,NA,418,NA,NA,106,0,NA,2.05,77,39,38,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/d48ad4ff/2013-2014/Napoli-Stats"
"908",2014,"Napoli","Serie A","opponent",30,27.4,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,2.05,39,77,-38,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/d48ad4ff/2013-2014/Napoli-Stats"
"909",2014,"Newcastle Utd","Premier League","team",26,26.4,38,NA,NA,100,NA,418,NA,NA,105,0,NA,1.29,43,59,-16,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/b2b47a98/2013-2014/Newcastle-United-Stats"
"910",2014,"Newcastle Utd","Premier League","opponent",26,26.8,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.29,59,43,16,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/b2b47a98/2013-2014/Newcastle-United-Stats"
"911",2014,"Nice","Ligue 1","team",29,24.6,38,NA,NA,100,NA,418,NA,NA,110,0,NA,1.11,30,44,-14,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/132ebc33/2013-2014/Nice-Stats"
"912",2014,"Nice","Ligue 1","opponent",29,26.5,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.11,44,30,14,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/132ebc33/2013-2014/Nice-Stats"
"913",2014,"Norwich City","Premier League","team",25,26.3,38,NA,NA,100,NA,418,NA,NA,95,0,NA,0.87,28,62,-34,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/1c781004/2013-2014/Norwich-City-Stats"
"914",2014,"Norwich City","Premier League","opponent",25,27,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,0.87,62,28,34,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/1c781004/2013-2014/Norwich-City-Stats"
"915",2014,"Nürnberg","Bundesliga","team",27,25.9,34,NA,NA,100,NA,374,NA,NA,94,0,NA,0.76,37,70,-33,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/6f2c108c/2013-2014/Nurnberg-Stats"
"916",2014,"Nürnberg","Bundesliga","opponent",27,25.4,34,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,0.76,70,37,33,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/6f2c108c/2013-2014/Nurnberg-Stats"
"917",2014,"Osasuna","La Liga","team",25,28,38,NA,NA,100,NA,418,NA,NA,112,0,NA,1.03,32,62,-30,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/03c57e2b/2013-2014/Osasuna-Stats"
"918",2014,"Osasuna","La Liga","opponent",25,26.7,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.03,62,32,30,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/03c57e2b/2013-2014/Osasuna-Stats"
"919",2014,"Paris S-G","Ligue 1","team",23,26.6,38,NA,NA,100,NA,418,NA,NA,104,0,NA,2.34,84,23,61,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/e2d8892c/2013-2014/Paris-Saint-Germain-Stats"
"920",2014,"Paris S-G","Ligue 1","opponent",23,26.2,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,2.34,23,84,-61,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/e2d8892c/2013-2014/Paris-Saint-Germain-Stats"
"921",2014,"Parma","Serie A","team",30,29.5,38,NA,NA,100,NA,418,NA,NA,107,0,NA,1.53,58,46,12,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/eab4234c/2013-2014/Parma-Stats"
"922",2014,"Parma","Serie A","opponent",30,27.5,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.53,46,58,-12,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/eab4234c/2013-2014/Parma-Stats"
"923",2014,"Rayo Vallecano","La Liga","team",30,25.8,38,NA,NA,100,NA,418,NA,NA,108,0,NA,1.13,46,80,-34,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/98e8af82/2013-2014/Rayo-Vallecano-Stats"
"924",2014,"Rayo Vallecano","La Liga","opponent",30,26.7,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.13,80,46,34,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/98e8af82/2013-2014/Rayo-Vallecano-Stats"
"925",2014,"Real Madrid","La Liga","team",25,26.4,38,NA,NA,100,NA,418,NA,NA,112,0,NA,2.29,104,38,66,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/53a2f082/2013-2014/Real-Madrid-Stats"
"926",2014,"Real Madrid","La Liga","opponent",25,27,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,2.29,38,104,-66,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/53a2f082/2013-2014/Real-Madrid-Stats"
"927",2014,"Real Sociedad","La Liga","team",27,25.8,38,NA,NA,100,NA,418,NA,NA,110,0,NA,1.55,62,55,7,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/e31d1cd9/2013-2014/Real-Sociedad-Stats"
"928",2014,"Real Sociedad","La Liga","opponent",27,26.8,38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1.55,55,62,-7,NA,NA,NA,NA,NA,"https://fbref.com/en/squads/e31d1cd9/2013-2014/Real-Sociedad-Stats"
