"","League","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Event_Time","Is_Pens","Event_Half","Event_Type","Event_Players","Score_Progression","Penalty_Number"
"2860","Premier League","Premier League (Matchweek 36)","Stoke City","4-4-2",1,NA,"Peter Crouch · 9&rsquor;","1","0","Arsenal","4-2-3-1",1,NA,"Robin van Persie · 15&rsquor;","2","0","https://fbref.com/en/matches/067fd5d6/Stoke-City-Arsenal-April-28-2012-Premier-League","Arsenal","Away",73,FALSE,2,"Substitute","Abou Diaby for Aaron Ramsey","1:1",NA
"2861","Premier League","Premier League (Matchweek 36)","Stoke City","4-4-2",1,NA,"Peter Crouch · 9&rsquor;","1","0","Arsenal","4-2-3-1",1,NA,"Robin van Persie · 15&rsquor;","2","0","https://fbref.com/en/matches/067fd5d6/Stoke-City-Arsenal-April-28-2012-Premier-League","Stoke City","Home",78,FALSE,2,"Substitute","Cameron Jerome for Jermaine Pennant","1:1",NA
"2862","Premier League","Premier League (Matchweek 36)","Stoke City","4-4-2",1,NA,"Peter Crouch · 9&rsquor;","1","0","Arsenal","4-2-3-1",1,NA,"Robin van Persie · 15&rsquor;","2","0","https://fbref.com/en/matches/067fd5d6/Stoke-City-Arsenal-April-28-2012-Premier-League","Arsenal","Away",78,FALSE,2,"Substitute","Marouane Chamakh for Gervinho","1:1",NA
"2863","Premier League","Premier League (Matchweek 36)","Stoke City","4-4-2",1,NA,"Peter Crouch · 9&rsquor;","1","0","Arsenal","4-2-3-1",1,NA,"Robin van Persie · 15&rsquor;","2","0","https://fbref.com/en/matches/067fd5d6/Stoke-City-Arsenal-April-28-2012-Premier-League","Arsenal","Away",83,FALSE,2,"Substitute","André Santos for Yossi Benayoun","1:1",NA
"2864","Premier League","Premier League (Matchweek 36)","Stoke City","4-4-2",1,NA,"Peter Crouch · 9&rsquor;","1","0","Arsenal","4-2-3-1",1,NA,"Robin van Persie · 15&rsquor;","2","0","https://fbref.com/en/matches/067fd5d6/Stoke-City-Arsenal-April-28-2012-Premier-League","Stoke City","Home",84,FALSE,2,"Substitute","Rory Delap for Matthew Etherington","1:1",NA
"2865","Premier League","Premier League (Matchweek 36)","Norwich City","4-5-1",0,NA,"","4","0","Liverpool","4-5-1",3,NA,"Luis Suárez · 24&rsquor; Luis Suárez · 28&rsquor; Luis Suárez · 82&rsquor;","0","0","https://fbref.com/en/matches/15f36f5c/Norwich-City-Liverpool-April-28-2012-Premier-League","Norwich City","Home",12,FALSE,1,"Substitute","Russell Martin for Adam Drury","0:0",NA
"2866","Premier League","Premier League (Matchweek 36)","Norwich City","4-5-1",0,NA,"","4","0","Liverpool","4-5-1",3,NA,"Luis Suárez · 24&rsquor; Luis Suárez · 28&rsquor; Luis Suárez · 82&rsquor;","0","0","https://fbref.com/en/matches/15f36f5c/Norwich-City-Liverpool-April-28-2012-Premier-League","Liverpool","Away",24,FALSE,1,"Goal","Luis Suárez","0:1",NA
"2867","Premier League","Premier League (Matchweek 36)","Norwich City","4-5-1",0,NA,"","4","0","Liverpool","4-5-1",3,NA,"Luis Suárez · 24&rsquor; Luis Suárez · 28&rsquor; Luis Suárez · 82&rsquor;","0","0","https://fbref.com/en/matches/15f36f5c/Norwich-City-Liverpool-April-28-2012-Premier-League","Liverpool","Away",28,FALSE,1,"Goal","Luis Suárez","0:2",NA
"2868","Premier League","Premier League (Matchweek 36)","Norwich City","4-5-1",0,NA,"","4","0","Liverpool","4-5-1",3,NA,"Luis Suárez · 24&rsquor; Luis Suárez · 28&rsquor; Luis Suárez · 82&rsquor;","0","0","https://fbref.com/en/matches/15f36f5c/Norwich-City-Liverpool-April-28-2012-Premier-League","Norwich City","Home",46,FALSE,2,"Substitute","James Vaughan for David Fox","0:2",NA
"2869","Premier League","Premier League (Matchweek 36)","Norwich City","4-5-1",0,NA,"","4","0","Liverpool","4-5-1",3,NA,"Luis Suárez · 24&rsquor; Luis Suárez · 28&rsquor; Luis Suárez · 82&rsquor;","0","0","https://fbref.com/en/matches/15f36f5c/Norwich-City-Liverpool-April-28-2012-Premier-League","Norwich City","Home",76,FALSE,2,"Substitute","Grant Holt for Steve Morison","0:2",NA
"2870","Premier League","Premier League (Matchweek 36)","Norwich City","4-5-1",0,NA,"","4","0","Liverpool","4-5-1",3,NA,"Luis Suárez · 24&rsquor; Luis Suárez · 28&rsquor; Luis Suárez · 82&rsquor;","0","0","https://fbref.com/en/matches/15f36f5c/Norwich-City-Liverpool-April-28-2012-Premier-League","Liverpool","Away",82,FALSE,2,"Goal","Luis Suárez","0:3",NA
"2871","Premier League","Premier League (Matchweek 36)","Norwich City","4-5-1",0,NA,"","4","0","Liverpool","4-5-1",3,NA,"Luis Suárez · 24&rsquor; Luis Suárez · 28&rsquor; Luis Suárez · 82&rsquor;","0","0","https://fbref.com/en/matches/15f36f5c/Norwich-City-Liverpool-April-28-2012-Premier-League","Liverpool","Away",85,FALSE,2,"Substitute","Sebastián Coates for Luis Suárez","0:3",NA
"2872","Premier League","Premier League (Matchweek 36)","Norwich City","4-5-1",0,NA,"","4","0","Liverpool","4-5-1",3,NA,"Luis Suárez · 24&rsquor; Luis Suárez · 28&rsquor; Luis Suárez · 82&rsquor;","0","0","https://fbref.com/en/matches/15f36f5c/Norwich-City-Liverpool-April-28-2012-Premier-League","Liverpool","Away",85,FALSE,2,"Substitute","Dirk Kuyt for Steven Gerrard","0:3",NA
"2873","Premier League","Premier League (Matchweek 36)","Sunderland","4-4-2",2,NA,"Nicklas Bendtner · 36&rsquor; James McClean · 55&rsquor;","1","0","Bolton Wanderers","4-4-2",2,NA,"Kevin Davies · 26&rsquor; Kevin Davies · 70&rsquor;","0","0","https://fbref.com/en/matches/3a7764b8/Sunderland-Bolton-Wanderers-April-28-2012-Premier-League","Bolton Wanderers","Away",26,FALSE,1,"Goal","Kevin Davies","0:1",NA
"2874","Premier League","Premier League (Matchweek 36)","Sunderland","4-4-2",2,NA,"Nicklas Bendtner · 36&rsquor; James McClean · 55&rsquor;","1","0","Bolton Wanderers","4-4-2",2,NA,"Kevin Davies · 26&rsquor; Kevin Davies · 70&rsquor;","0","0","https://fbref.com/en/matches/3a7764b8/Sunderland-Bolton-Wanderers-April-28-2012-Premier-League","Sunderland","Home",36,FALSE,1,"Goal","Nicklas Bendtner","1:1",NA
"2875","Premier League","Premier League (Matchweek 36)","Sunderland","4-4-2",2,NA,"Nicklas Bendtner · 36&rsquor; James McClean · 55&rsquor;","1","0","Bolton Wanderers","4-4-2",2,NA,"Kevin Davies · 26&rsquor; Kevin Davies · 70&rsquor;","0","0","https://fbref.com/en/matches/3a7764b8/Sunderland-Bolton-Wanderers-April-28-2012-Premier-League","Sunderland","Home",55,FALSE,2,"Goal","James McClean","2:1",NA
"2876","Premier League","Premier League (Matchweek 36)","Sunderland","4-4-2",2,NA,"Nicklas Bendtner · 36&rsquor; James McClean · 55&rsquor;","1","0","Bolton Wanderers","4-4-2",2,NA,"Kevin Davies · 26&rsquor; Kevin Davies · 70&rsquor;","0","0","https://fbref.com/en/matches/3a7764b8/Sunderland-Bolton-Wanderers-April-28-2012-Premier-League","Bolton Wanderers","Away",64,FALSE,2,"Substitute","Ivan Klasnić for David N'Gog","2:1",NA
"2877","Premier League","Premier League (Matchweek 36)","Sunderland","4-4-2",2,NA,"Nicklas Bendtner · 36&rsquor; James McClean · 55&rsquor;","1","0","Bolton Wanderers","4-4-2",2,NA,"Kevin Davies · 26&rsquor; Kevin Davies · 70&rsquor;","0","0","https://fbref.com/en/matches/3a7764b8/Sunderland-Bolton-Wanderers-April-28-2012-Premier-League","Bolton Wanderers","Away",64,FALSE,2,"Substitute","Ryo Miyaichi for Chris Eagles","2:1",NA
"2878","Premier League","Premier League (Matchweek 36)","Sunderland","4-4-2",2,NA,"Nicklas Bendtner · 36&rsquor; James McClean · 55&rsquor;","1","0","Bolton Wanderers","4-4-2",2,NA,"Kevin Davies · 26&rsquor; Kevin Davies · 70&rsquor;","0","0","https://fbref.com/en/matches/3a7764b8/Sunderland-Bolton-Wanderers-April-28-2012-Premier-League","Bolton Wanderers","Away",70,FALSE,2,"Goal","Kevin Davies","2:2",NA
"2879","Premier League","Premier League (Matchweek 36)","Sunderland","4-4-2",2,NA,"Nicklas Bendtner · 36&rsquor; James McClean · 55&rsquor;","1","0","Bolton Wanderers","4-4-2",2,NA,"Kevin Davies · 26&rsquor; Kevin Davies · 70&rsquor;","0","0","https://fbref.com/en/matches/3a7764b8/Sunderland-Bolton-Wanderers-April-28-2012-Premier-League","Sunderland","Home",72,FALSE,2,"Substitute","Ahmed Elmohamady for Fraizer Campbell","2:2",NA
"2880","Premier League","Premier League (Matchweek 36)","Sunderland","4-4-2",2,NA,"Nicklas Bendtner · 36&rsquor; James McClean · 55&rsquor;","1","0","Bolton Wanderers","4-4-2",2,NA,"Kevin Davies · 26&rsquor; Kevin Davies · 70&rsquor;","0","0","https://fbref.com/en/matches/3a7764b8/Sunderland-Bolton-Wanderers-April-28-2012-Premier-League","Bolton Wanderers","Away",78,FALSE,2,"Substitute","Josh Vela for Nigel Reo-Coker","2:2",NA
"2881","Premier League","Premier League (Matchweek 36)","Sunderland","4-4-2",2,NA,"Nicklas Bendtner · 36&rsquor; James McClean · 55&rsquor;","1","0","Bolton Wanderers","4-4-2",2,NA,"Kevin Davies · 26&rsquor; Kevin Davies · 70&rsquor;","0","0","https://fbref.com/en/matches/3a7764b8/Sunderland-Bolton-Wanderers-April-28-2012-Premier-League","Sunderland","Home",82,FALSE,2,"Substitute","Wayne Bridge for Matthew Kilgallon","2:2",NA
"2882","Premier League","Premier League (Matchweek 36)","Everton","4-5-1",4,NA,"Nikica Jelavić (P) · 7&rsquor; Marouane Fellaini · 16&rsquor; Nikica Jelavić · 40&rsquor; Tim Cahill · 60&rsquor;","1","0","Fulham","4-4-1-1",0,NA,"","1","0","https://fbref.com/en/matches/4804e429/Everton-Fulham-April-28-2012-Premier-League","Everton","Home",7,FALSE,1,"Penalty","Nikica Jelavić Penalty Kick —","1:0",NA
"2883","Premier League","Premier League (Matchweek 36)","Everton","4-5-1",4,NA,"Nikica Jelavić (P) · 7&rsquor; Marouane Fellaini · 16&rsquor; Nikica Jelavić · 40&rsquor; Tim Cahill · 60&rsquor;","1","0","Fulham","4-4-1-1",0,NA,"","1","0","https://fbref.com/en/matches/4804e429/Everton-Fulham-April-28-2012-Premier-League","Everton","Home",16,FALSE,1,"Goal","Marouane Fellaini","2:0",NA
"2884","Premier League","Premier League (Matchweek 36)","Everton","4-5-1",4,NA,"Nikica Jelavić (P) · 7&rsquor; Marouane Fellaini · 16&rsquor; Nikica Jelavić · 40&rsquor; Tim Cahill · 60&rsquor;","1","0","Fulham","4-4-1-1",0,NA,"","1","0","https://fbref.com/en/matches/4804e429/Everton-Fulham-April-28-2012-Premier-League","Everton","Home",40,FALSE,1,"Goal","Nikica Jelavić","3:0",NA
"2885","Premier League","Premier League (Matchweek 36)","Everton","4-5-1",4,NA,"Nikica Jelavić (P) · 7&rsquor; Marouane Fellaini · 16&rsquor; Nikica Jelavić · 40&rsquor; Tim Cahill · 60&rsquor;","1","0","Fulham","4-4-1-1",0,NA,"","1","0","https://fbref.com/en/matches/4804e429/Everton-Fulham-April-28-2012-Premier-League","Everton","Home",46,FALSE,2,"Substitute","Tim Cahill for Darron Gibson","3:0",NA
"2886","Premier League","Premier League (Matchweek 36)","Everton","4-5-1",4,NA,"Nikica Jelavić (P) · 7&rsquor; Marouane Fellaini · 16&rsquor; Nikica Jelavić · 40&rsquor; Tim Cahill · 60&rsquor;","1","0","Fulham","4-4-1-1",0,NA,"","1","0","https://fbref.com/en/matches/4804e429/Everton-Fulham-April-28-2012-Premier-League","Fulham","Away",46,FALSE,2,"Substitute","Chris Baird for Philippe Senderos","3:0",NA
"2887","Premier League","Premier League (Matchweek 36)","Everton","4-5-1",4,NA,"Nikica Jelavić (P) · 7&rsquor; Marouane Fellaini · 16&rsquor; Nikica Jelavić · 40&rsquor; Tim Cahill · 60&rsquor;","1","0","Fulham","4-4-1-1",0,NA,"","1","0","https://fbref.com/en/matches/4804e429/Everton-Fulham-April-28-2012-Premier-League","Everton","Home",60,FALSE,2,"Goal","Tim Cahill","4:0",NA
"2888","Premier League","Premier League (Matchweek 36)","Everton","4-5-1",4,NA,"Nikica Jelavić (P) · 7&rsquor; Marouane Fellaini · 16&rsquor; Nikica Jelavić · 40&rsquor; Tim Cahill · 60&rsquor;","1","0","Fulham","4-4-1-1",0,NA,"","1","0","https://fbref.com/en/matches/4804e429/Everton-Fulham-April-28-2012-Premier-League","Fulham","Away",66,FALSE,2,"Substitute","Danny Murphy for Pavel Pogrebnyak","4:0",NA
"2889","Premier League","Premier League (Matchweek 36)","Everton","4-5-1",4,NA,"Nikica Jelavić (P) · 7&rsquor; Marouane Fellaini · 16&rsquor; Nikica Jelavić · 40&rsquor; Tim Cahill · 60&rsquor;","1","0","Fulham","4-4-1-1",0,NA,"","1","0","https://fbref.com/en/matches/4804e429/Everton-Fulham-April-28-2012-Premier-League","Everton","Home",75,FALSE,2,"Substitute","Ross Barkley for Marouane Fellaini","4:0",NA
"2890","Premier League","Premier League (Matchweek 36)","Everton","4-5-1",4,NA,"Nikica Jelavić (P) · 7&rsquor; Marouane Fellaini · 16&rsquor; Nikica Jelavić · 40&rsquor; Tim Cahill · 60&rsquor;","1","0","Fulham","4-4-1-1",0,NA,"","1","0","https://fbref.com/en/matches/4804e429/Everton-Fulham-April-28-2012-Premier-League","Fulham","Away",82,FALSE,2,"Substitute","Dickson Etuhu for Mahamadou Diarra","4:0",NA
"2891","Premier League","Premier League (Matchweek 36)","Everton","4-5-1",4,NA,"Nikica Jelavić (P) · 7&rsquor; Marouane Fellaini · 16&rsquor; Nikica Jelavić · 40&rsquor; Tim Cahill · 60&rsquor;","1","0","Fulham","4-4-1-1",0,NA,"","1","0","https://fbref.com/en/matches/4804e429/Everton-Fulham-April-28-2012-Premier-League","Everton","Home",84,FALSE,2,"Substitute","Magaye Gueye for Steven Pienaar","4:0",NA
"2892","Premier League","Premier League (Matchweek 36)","Swansea City","3-4-3",4,NA,"Andrea Orlandi · 1&rsquor; Joe Allen · 4&rsquor; Nathan Dyer · 15&rsquor; Danny Graham · 31&rsquor;","2","0","Wolverhampton Wanderers","4-4-2",4,NA,"Steven Fletcher · 28&rsquor; Matt Jarvis · 33&rsquor; David Edwards · 54&rsquor; Matt Jarvis · 69&rsquor;","1","0","https://fbref.com/en/matches/4dee3a4d/Swansea-City-Wolverhampton-Wanderers-April-28-2012-Premier-League","Swansea City","Home",1,FALSE,1,"Goal","Andrea Orlandi","1:0",NA
"2893","Premier League","Premier League (Matchweek 36)","Swansea City","3-4-3",4,NA,"Andrea Orlandi · 1&rsquor; Joe Allen · 4&rsquor; Nathan Dyer · 15&rsquor; Danny Graham · 31&rsquor;","2","0","Wolverhampton Wanderers","4-4-2",4,NA,"Steven Fletcher · 28&rsquor; Matt Jarvis · 33&rsquor; David Edwards · 54&rsquor; Matt Jarvis · 69&rsquor;","1","0","https://fbref.com/en/matches/4dee3a4d/Swansea-City-Wolverhampton-Wanderers-April-28-2012-Premier-League","Swansea City","Home",4,FALSE,1,"Goal","Joe Allen","2:0",NA
"2894","Premier League","Premier League (Matchweek 36)","Swansea City","3-4-3",4,NA,"Andrea Orlandi · 1&rsquor; Joe Allen · 4&rsquor; Nathan Dyer · 15&rsquor; Danny Graham · 31&rsquor;","2","0","Wolverhampton Wanderers","4-4-2",4,NA,"Steven Fletcher · 28&rsquor; Matt Jarvis · 33&rsquor; David Edwards · 54&rsquor; Matt Jarvis · 69&rsquor;","1","0","https://fbref.com/en/matches/4dee3a4d/Swansea-City-Wolverhampton-Wanderers-April-28-2012-Premier-League","Swansea City","Home",15,FALSE,1,"Goal","Nathan Dyer","3:0",NA
"2895","Premier League","Premier League (Matchweek 36)","Swansea City","3-4-3",4,NA,"Andrea Orlandi · 1&rsquor; Joe Allen · 4&rsquor; Nathan Dyer · 15&rsquor; Danny Graham · 31&rsquor;","2","0","Wolverhampton Wanderers","4-4-2",4,NA,"Steven Fletcher · 28&rsquor; Matt Jarvis · 33&rsquor; David Edwards · 54&rsquor; Matt Jarvis · 69&rsquor;","1","0","https://fbref.com/en/matches/4dee3a4d/Swansea-City-Wolverhampton-Wanderers-April-28-2012-Premier-League","Wolverhampton Wanderers","Away",28,FALSE,1,"Goal","Steven Fletcher","3:1",NA
"2896","Premier League","Premier League (Matchweek 36)","Swansea City","3-4-3",4,NA,"Andrea Orlandi · 1&rsquor; Joe Allen · 4&rsquor; Nathan Dyer · 15&rsquor; Danny Graham · 31&rsquor;","2","0","Wolverhampton Wanderers","4-4-2",4,NA,"Steven Fletcher · 28&rsquor; Matt Jarvis · 33&rsquor; David Edwards · 54&rsquor; Matt Jarvis · 69&rsquor;","1","0","https://fbref.com/en/matches/4dee3a4d/Swansea-City-Wolverhampton-Wanderers-April-28-2012-Premier-League","Swansea City","Home",31,FALSE,1,"Goal","Danny Graham","4:1",NA
"2897","Premier League","Premier League (Matchweek 36)","Swansea City","3-4-3",4,NA,"Andrea Orlandi · 1&rsquor; Joe Allen · 4&rsquor; Nathan Dyer · 15&rsquor; Danny Graham · 31&rsquor;","2","0","Wolverhampton Wanderers","4-4-2",4,NA,"Steven Fletcher · 28&rsquor; Matt Jarvis · 33&rsquor; David Edwards · 54&rsquor; Matt Jarvis · 69&rsquor;","1","0","https://fbref.com/en/matches/4dee3a4d/Swansea-City-Wolverhampton-Wanderers-April-28-2012-Premier-League","Wolverhampton Wanderers","Away",33,FALSE,1,"Goal","Matt Jarvis","4:2",NA
"2898","Premier League","Premier League (Matchweek 36)","Swansea City","3-4-3",4,NA,"Andrea Orlandi · 1&rsquor; Joe Allen · 4&rsquor; Nathan Dyer · 15&rsquor; Danny Graham · 31&rsquor;","2","0","Wolverhampton Wanderers","4-4-2",4,NA,"Steven Fletcher · 28&rsquor; Matt Jarvis · 33&rsquor; David Edwards · 54&rsquor; Matt Jarvis · 69&rsquor;","1","0","https://fbref.com/en/matches/4dee3a4d/Swansea-City-Wolverhampton-Wanderers-April-28-2012-Premier-League","Swansea City","Home",46,FALSE,2,"Substitute","Neil Taylor for Andrea Orlandi","4:2",NA
"2899","Premier League","Premier League (Matchweek 36)","Swansea City","3-4-3",4,NA,"Andrea Orlandi · 1&rsquor; Joe Allen · 4&rsquor; Nathan Dyer · 15&rsquor; Danny Graham · 31&rsquor;","2","0","Wolverhampton Wanderers","4-4-2",4,NA,"Steven Fletcher · 28&rsquor; Matt Jarvis · 33&rsquor; David Edwards · 54&rsquor; Matt Jarvis · 69&rsquor;","1","0","https://fbref.com/en/matches/4dee3a4d/Swansea-City-Wolverhampton-Wanderers-April-28-2012-Premier-League","Wolverhampton Wanderers","Away",54,FALSE,2,"Goal","David Edwards","4:3",NA
"2900","Premier League","Premier League (Matchweek 36)","Swansea City","3-4-3",4,NA,"Andrea Orlandi · 1&rsquor; Joe Allen · 4&rsquor; Nathan Dyer · 15&rsquor; Danny Graham · 31&rsquor;","2","0","Wolverhampton Wanderers","4-4-2",4,NA,"Steven Fletcher · 28&rsquor; Matt Jarvis · 33&rsquor; David Edwards · 54&rsquor; Matt Jarvis · 69&rsquor;","1","0","https://fbref.com/en/matches/4dee3a4d/Swansea-City-Wolverhampton-Wanderers-April-28-2012-Premier-League","Wolverhampton Wanderers","Away",69,FALSE,2,"Goal","Matt Jarvis","4:4",NA
"2901","Premier League","Premier League (Matchweek 36)","Swansea City","3-4-3",4,NA,"Andrea Orlandi · 1&rsquor; Joe Allen · 4&rsquor; Nathan Dyer · 15&rsquor; Danny Graham · 31&rsquor;","2","0","Wolverhampton Wanderers","4-4-2",4,NA,"Steven Fletcher · 28&rsquor; Matt Jarvis · 33&rsquor; David Edwards · 54&rsquor; Matt Jarvis · 69&rsquor;","1","0","https://fbref.com/en/matches/4dee3a4d/Swansea-City-Wolverhampton-Wanderers-April-28-2012-Premier-League","Wolverhampton Wanderers","Away",72,FALSE,2,"Substitute","Stephen Hunt for Matt Jarvis","4:4",NA
"2902","Premier League","Premier League (Matchweek 36)","Swansea City","3-4-3",4,NA,"Andrea Orlandi · 1&rsquor; Joe Allen · 4&rsquor; Nathan Dyer · 15&rsquor; Danny Graham · 31&rsquor;","2","0","Wolverhampton Wanderers","4-4-2",4,NA,"Steven Fletcher · 28&rsquor; Matt Jarvis · 33&rsquor; David Edwards · 54&rsquor; Matt Jarvis · 69&rsquor;","1","0","https://fbref.com/en/matches/4dee3a4d/Swansea-City-Wolverhampton-Wanderers-April-28-2012-Premier-League","Wolverhampton Wanderers","Away",76,FALSE,2,"Substitute","Sylvan Ebanks-Blake for Steven Fletcher","4:4",NA
"2903","Premier League","Premier League (Matchweek 36)","Swansea City","3-4-3",4,NA,"Andrea Orlandi · 1&rsquor; Joe Allen · 4&rsquor; Nathan Dyer · 15&rsquor; Danny Graham · 31&rsquor;","2","0","Wolverhampton Wanderers","4-4-2",4,NA,"Steven Fletcher · 28&rsquor; Matt Jarvis · 33&rsquor; David Edwards · 54&rsquor; Matt Jarvis · 69&rsquor;","1","0","https://fbref.com/en/matches/4dee3a4d/Swansea-City-Wolverhampton-Wanderers-April-28-2012-Premier-League","Swansea City","Home",82,FALSE,2,"Substitute","Luke Moore for Danny Graham","4:4",NA
"2904","Premier League","Premier League (Matchweek 36)","West Bromwich Albion","4-4-2",0,NA,"","0","0","Aston Villa","4-4-2",0,NA,"","4","0","https://fbref.com/en/matches/6049ec90/West-Bromwich-Albion-Aston-Villa-April-28-2012-Premier-League","West Bromwich Albion","Home",69,FALSE,2,"Substitute","Marc-Antoine Fortuné for Shane Long","0:0",NA
"2905","Premier League","Premier League (Matchweek 36)","West Bromwich Albion","4-4-2",0,NA,"","0","0","Aston Villa","4-4-2",0,NA,"","4","0","https://fbref.com/en/matches/6049ec90/West-Bromwich-Albion-Aston-Villa-April-28-2012-Premier-League","Aston Villa","Away",74,FALSE,2,"Substitute","Gary Gardner for Charles N'Zogbia","0:0",NA
"2906","Premier League","Premier League (Matchweek 36)","West Bromwich Albion","4-4-2",0,NA,"","0","0","Aston Villa","4-4-2",0,NA,"","4","0","https://fbref.com/en/matches/6049ec90/West-Bromwich-Albion-Aston-Villa-April-28-2012-Premier-League","West Bromwich Albion","Home",79,FALSE,2,"Substitute","Keith Andrews for Youssouf Mulumbu","0:0",NA
"2907","Premier League","Premier League (Matchweek 36)","West Bromwich Albion","4-4-2",0,NA,"","0","0","Aston Villa","4-4-2",0,NA,"","4","0","https://fbref.com/en/matches/6049ec90/West-Bromwich-Albion-Aston-Villa-April-28-2012-Premier-League","Aston Villa","Away",90,FALSE,2,"Substitute","Samir Carruthers for Ciaran Clark","0:0",NA
"2908","Premier League","Premier League (Matchweek 36)","Wigan Athletic","5-4-1",4,NA,"Victor Moses · 13&rsquor; Victor Moses · 15&rsquor; Shaun Maloney · 36&rsquor; Franco Di Santo · 45&rsquor;","2","0","Newcastle United","4-3-3",0,NA,"","1","0","https://fbref.com/en/matches/8147e88b/Wigan-Athletic-Newcastle-United-April-28-2012-Premier-League","Wigan Athletic","Home",13,FALSE,1,"Goal","Victor Moses","1:0",NA
"2909","Premier League","Premier League (Matchweek 36)","Wigan Athletic","5-4-1",4,NA,"Victor Moses · 13&rsquor; Victor Moses · 15&rsquor; Shaun Maloney · 36&rsquor; Franco Di Santo · 45&rsquor;","2","0","Newcastle United","4-3-3",0,NA,"","1","0","https://fbref.com/en/matches/8147e88b/Wigan-Athletic-Newcastle-United-April-28-2012-Premier-League","Wigan Athletic","Home",15,FALSE,1,"Goal","Victor Moses","2:0",NA
"2910","Premier League","Premier League (Matchweek 36)","Wigan Athletic","5-4-1",4,NA,"Victor Moses · 13&rsquor; Victor Moses · 15&rsquor; Shaun Maloney · 36&rsquor; Franco Di Santo · 45&rsquor;","2","0","Newcastle United","4-3-3",0,NA,"","1","0","https://fbref.com/en/matches/8147e88b/Wigan-Athletic-Newcastle-United-April-28-2012-Premier-League","Wigan Athletic","Home",36,FALSE,1,"Goal","Shaun Maloney","3:0",NA
"2911","Premier League","Premier League (Matchweek 36)","Wigan Athletic","5-4-1",4,NA,"Victor Moses · 13&rsquor; Victor Moses · 15&rsquor; Shaun Maloney · 36&rsquor; Franco Di Santo · 45&rsquor;","2","0","Newcastle United","4-3-3",0,NA,"","1","0","https://fbref.com/en/matches/8147e88b/Wigan-Athletic-Newcastle-United-April-28-2012-Premier-League","Wigan Athletic","Home",45,FALSE,1,"Goal","Franco Di Santo","4:0",NA
"2912","Premier League","Premier League (Matchweek 36)","Wigan Athletic","5-4-1",4,NA,"Victor Moses · 13&rsquor; Victor Moses · 15&rsquor; Shaun Maloney · 36&rsquor; Franco Di Santo · 45&rsquor;","2","0","Newcastle United","4-3-3",0,NA,"","1","0","https://fbref.com/en/matches/8147e88b/Wigan-Athletic-Newcastle-United-April-28-2012-Premier-League","Wigan Athletic","Home",68,FALSE,2,"Substitute","Conor Sammon for Franco Di Santo","4:0",NA
"2913","Premier League","Premier League (Matchweek 36)","Wigan Athletic","5-4-1",4,NA,"Victor Moses · 13&rsquor; Victor Moses · 15&rsquor; Shaun Maloney · 36&rsquor; Franco Di Santo · 45&rsquor;","2","0","Newcastle United","4-3-3",0,NA,"","1","0","https://fbref.com/en/matches/8147e88b/Wigan-Athletic-Newcastle-United-April-28-2012-Premier-League","Newcastle United","Away",73,FALSE,2,"Substitute","Ryan Taylor for Hatem Ben Arfa","4:0",NA
"2914","Premier League","Premier League (Matchweek 36)","Wigan Athletic","5-4-1",4,NA,"Victor Moses · 13&rsquor; Victor Moses · 15&rsquor; Shaun Maloney · 36&rsquor; Franco Di Santo · 45&rsquor;","2","0","Newcastle United","4-3-3",0,NA,"","1","0","https://fbref.com/en/matches/8147e88b/Wigan-Athletic-Newcastle-United-April-28-2012-Premier-League","Newcastle United","Away",81,FALSE,2,"Substitute","James Perch for Danny Simpson","4:0",NA
"2915","Premier League","Premier League (Matchweek 36)","Wigan Athletic","5-4-1",4,NA,"Victor Moses · 13&rsquor; Victor Moses · 15&rsquor; Shaun Maloney · 36&rsquor; Franco Di Santo · 45&rsquor;","2","0","Newcastle United","4-3-3",0,NA,"","1","0","https://fbref.com/en/matches/8147e88b/Wigan-Athletic-Newcastle-United-April-28-2012-Premier-League","Wigan Athletic","Home",83,FALSE,2,"Substitute","Jordi Gómez for Victor Moses","4:0",NA
"2916","Premier League","Premier League (Matchweek 36)","Wigan Athletic","5-4-1",4,NA,"Victor Moses · 13&rsquor; Victor Moses · 15&rsquor; Shaun Maloney · 36&rsquor; Franco Di Santo · 45&rsquor;","2","0","Newcastle United","4-3-3",0,NA,"","1","0","https://fbref.com/en/matches/8147e88b/Wigan-Athletic-Newcastle-United-April-28-2012-Premier-League","Newcastle United","Away",83,FALSE,2,"Substitute","Shane Ferguson for Yohan Cabaye","4:0",NA
"2917","Premier League","Premier League (Matchweek 36)","Chelsea","4-2-3-1",6,NA,"Daniel Sturridge · 1&rsquor; John Terry · 13&rsquor; Fernando Torres · 19&rsquor; Fernando Torres · 25&rsquor; Fernando Torres · 64&rsquor; Florent Malouda · 80&rsquor;","0","0","Queens Park Rangers","4-3-3",1,NA,"Djibril Cissé · 84&rsquor;","1","0","https://fbref.com/en/matches/81190150/Chelsea-Queens-Park-Rangers-April-29-2012-Premier-League","Chelsea","Home",1,FALSE,1,"Goal","Daniel Sturridge","1:0",NA
